section,vehicle_type,vehicle_subtype,country_code,unit,year,0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,mio_km,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,CY,mio_km,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2008,0.03785732321682071
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2009,0.03773884267270398
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2010,0.03773867892284193
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2011,0.037738065192786
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2012,0.037726438263028884
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2013,0.03772109584696376
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2014,0.0377504378715476
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,CY,mio_km,2015,0.07557390448264999
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2000,94.24485394990765
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2001,97.9053692601112
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2002,94.866181625229
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2003,103.30659988278424
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2004,85.90577667212898
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2005,67.34591748369849
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2006,62.41327112122566
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2007,57.08906840579723
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2008,63.78511068450367
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2009,58.55408622254433
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2010,56.239459346701544
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2011,55.8921934026929
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2012,56.157650295490946
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2013,53.60083336280529
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2014,50.17835399591342
Freight transport,Light duty vehicles,Gasoline engine,CY,mio_km,2015,49.4120872264767
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2000,1341.518361394575
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2001,1371.0120577404518
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2002,1433.5199232619152
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2003,1446.6908151499301
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2004,1346.6308938968416
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2005,1455.3585725832572
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2006,1348.838319067085
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2007,1340.3417045908448
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2008,1431.8124366154461
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2009,1319.1146744117048
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2010,1327.4471501322762
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2011,1344.62287948115
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2012,1361.4367501133584
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2013,1295.508905625816
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2014,1228.9715789475126
Freight transport,Light duty vehicles,Diesel oil engine,CY,mio_km,2015,1213.582750476568
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2000,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2001,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2002,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2003,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2004,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2005,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2006,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2007,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2008,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2009,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2010,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2011,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2012,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2013,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2014,0.0
Freight transport,Light duty vehicles,LPG engine,CY,mio_km,2015,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2000,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2001,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2002,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2003,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2004,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2005,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2006,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2007,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2008,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2009,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2010,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2011,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2012,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2013,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2014,0.0
Freight transport,Light duty vehicles,Natural gas engine,CY,mio_km,2015,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2000,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2001,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2002,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2003,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2004,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2005,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2006,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2007,0.014614376099922341
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2008,0.022526651711302612
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2009,0.02350466030347689
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2010,0.03928390474095891
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2011,0.04745911724759164
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2012,0.04772891139074855
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2013,0.049050004021588274
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2014,0.04113872284023594
Freight transport,Light duty vehicles,Battery electric vehicles,CY,mio_km,2015,0.0412561820050444
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2000,148.0715396578538
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2001,149.6189735614308
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2002,149.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2003,161.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2004,132.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2005,169.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2006,138.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2007,144.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2008,159.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2009,119.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2010,133.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2011,115.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2012,106.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2013,76.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2014,66.0
Freight transport,Heavy duty vehicles,Domestic,CY,mio_km,2015,65.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2000,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2001,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2002,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2003,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2004,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2005,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2006,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2007,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2008,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2009,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2010,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2011,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2012,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2013,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2014,0.0
Freight transport,Heavy duty vehicles,International,CY,mio_km,2015,0.0
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2000,559.4683701276361
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2001,531.0655446483757
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2002,552.1665330620206
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2003,557.6705974014099
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2004,557.08
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2005,572.26
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2006,602.79
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2007,643.72
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2008,643.72
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2009,619.8524721648656
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2010,621.3121688281552
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2011,617.2006094252744
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2012,622.2034951645411
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2013,630.6090372829675
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2014,642.6713029791138
Passenger transport,Powered 2-wheelers,Gasoline engine,DK,mio_km,2015,648.1202762947613
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2000,25160.508778893407
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2001,24781.41202233968
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2002,24948.533852422785
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2003,25131.810824671902
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2004,24916.222592933103
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2005,24293.733897570062
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2006,24017.801422432258
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2007,24256.445300937703
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2008,23454.487589562643
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2009,22591.619983874047
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2010,21682.696241021906
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2011,22031.58862989834
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2012,19571.59416855725
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2013,19482.183124722196
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2014,19871.398404655425
Passenger transport,Passenger cars,Gasoline engine,DK,mio_km,2015,20427.912620530456
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2000,2522.052158097954
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2001,2882.683348474888
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2002,3260.3350110557694
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2003,3528.585904404823
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2004,4061.341745605568
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2005,5054.197408122061
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2006,5929.053651167153
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2007,8146.247047582078
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2008,9625.970848907848
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2009,10483.384096334332
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2010,12027.914613205656
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2011,13174.94532363093
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2012,13291.761582789366
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2013,14798.974937853203
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2014,16074.218746831726
Passenger transport,Passenger cars,Diesel oil engine,DK,mio_km,2015,16571.45381846985
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2000,131.20208268164367
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2001,137.23273975348928
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2002,126.21795333612577
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2003,108.31388593135355
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2004,96.47207750251245
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2005,81.27785886587847
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2006,69.48222456756858
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2007,62.185890704951284
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2008,50.37603993033647
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2009,35.59139705840367
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2010,0.0
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2011,0.0
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2012,0.0
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2013,0.0
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2014,0.0
Passenger transport,Passenger cars,LPG engine,DK,mio_km,2015,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2004,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2005,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2006,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2007,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2008,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2009,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2010,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2011,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2012,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2013,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2014,0.0
Passenger transport,Passenger cars,Natural gas engine,DK,mio_km,2015,0.04419919386985995
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2013,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2014,1.022856008380619
Passenger transport,Passenger cars,Plug-in hybrid electric,DK,mio_km,2015,104.97168250729106
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2008,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2009,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2010,0.0
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2011,5.155921261124741
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2012,11.572089570049918
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2013,16.22383061290016
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2014,29.716231424160597
Passenger transport,Passenger cars,Battery electric vehicles,DK,mio_km,2015,63.472295365818724
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2000,71.25835880560601
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2001,72.30325740075044
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2002,71.91713106296879
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2003,45.73852111336581
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2004,37.60744852286716
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2005,30.902408963910712
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2006,24.861582331178337
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2007,19.25178498513699
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2008,14.698321506822467
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2009,10.397981505416189
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2010,7.116393223013093
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2011,4.6880457210524416
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2012,2.9723230841963826
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2013,1.764241543421233
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2014,1.0101092103305638
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,DK,mio_km,2015,0.5562895694097609
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2000,557.741641194394
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2001,552.6967425992495
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2002,543.8824166246494
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2003,564.6056536072647
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2004,563.3925514771329
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2005,581.0975910360893
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2006,599.1384176688217
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2007,600.748215014863
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2008,614.3016784931775
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2009,628.5260748672251
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2010,643.2852121825866
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2011,635.3113628359064
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2012,624.2287265235753
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2013,627.5269770398885
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2014,648.1372999403293
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,DK,mio_km,2015,656.9006499733873
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,DK,mio_km,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,DK,mio_km,2013,0.0
