section,vehicle_type,carrier,country_code,unit,year,0
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2003,0.003934166529957507
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2004,0.007474971743893726
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2005,0.009517264459704071
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2006,0.0095763937075084
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2007,0.010206929629813732
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2008,0.011228732822619741
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2009,0.012378182749312188
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2010,0.013619297008547356
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2011,0.015774676142352728
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2012,0.015345468760982918
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2013,0.01585882584873732
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2014,0.016352566018596373
Passenger transport,"Metro and tram, urban light rail",electricity,DK,twh,2015,0.016583159910931795
Passenger transport,Conventional passenger trains,diesel,DK,twh,2000,0.7579008904267812
Passenger transport,Conventional passenger trains,diesel,DK,twh,2001,0.7004166023167243
Passenger transport,Conventional passenger trains,diesel,DK,twh,2002,0.7111971447297116
Passenger transport,Conventional passenger trains,diesel,DK,twh,2003,0.7290612568266923
Passenger transport,Conventional passenger trains,diesel,DK,twh,2004,0.7052565261084505
Passenger transport,Conventional passenger trains,diesel,DK,twh,2005,0.774769322131815
Passenger transport,Conventional passenger trains,diesel,DK,twh,2006,0.7727835364819133
Passenger transport,Conventional passenger trains,diesel,DK,twh,2007,0.7864577566253892
Passenger transport,Conventional passenger trains,diesel,DK,twh,2008,0.8216729348934826
Passenger transport,Conventional passenger trains,diesel,DK,twh,2009,0.7964208313055001
Passenger transport,Conventional passenger trains,diesel,DK,twh,2010,0.8343813281881463
Passenger transport,Conventional passenger trains,diesel,DK,twh,2011,0.8417705289591848
Passenger transport,Conventional passenger trains,diesel,DK,twh,2012,0.8562935869874186
Passenger transport,Conventional passenger trains,diesel,DK,twh,2013,0.8473855155248015
Passenger transport,Conventional passenger trains,diesel,DK,twh,2014,0.8748131214620468
Passenger transport,Conventional passenger trains,diesel,DK,twh,2015,0.8604169455523213
Passenger transport,Conventional passenger trains,electricity,DK,twh,2000,0.30181248908040653
Passenger transport,Conventional passenger trains,electricity,DK,twh,2001,0.3005759316603806
Passenger transport,Conventional passenger trains,electricity,DK,twh,2002,0.3206482684141856
Passenger transport,Conventional passenger trains,electricity,DK,twh,2003,0.3063372208088886
Passenger transport,Conventional passenger trains,electricity,DK,twh,2004,0.3122061462404344
Passenger transport,Conventional passenger trains,electricity,DK,twh,2005,0.3224620618026568
Passenger transport,Conventional passenger trains,electricity,DK,twh,2006,0.3273866049707025
Passenger transport,Conventional passenger trains,electricity,DK,twh,2007,0.3147283134593448
Passenger transport,Conventional passenger trains,electricity,DK,twh,2008,0.3354422095836304
Passenger transport,Conventional passenger trains,electricity,DK,twh,2009,0.35167003851358497
Passenger transport,Conventional passenger trains,electricity,DK,twh,2010,0.3561240229870821
Passenger transport,Conventional passenger trains,electricity,DK,twh,2011,0.3410172963439826
Passenger transport,Conventional passenger trains,electricity,DK,twh,2012,0.336496030916082
Passenger transport,Conventional passenger trains,electricity,DK,twh,2013,0.33807810052238796
Passenger transport,Conventional passenger trains,electricity,DK,twh,2014,0.33918835591565816
Passenger transport,Conventional passenger trains,electricity,DK,twh,2015,0.3503046873030191
Passenger transport,High speed passenger trains,electricity,DK,twh,2000,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2001,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2002,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2003,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2004,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2005,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2006,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2007,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2008,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2009,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2010,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2011,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2012,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2013,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2014,0.0
Passenger transport,High speed passenger trains,electricity,DK,twh,2015,0.0
Freight transport,Freight,diesel,DK,twh,2000,0.09599026811462916
Freight transport,Freight,diesel,DK,twh,2001,0.09469335218327546
Freight transport,Freight,diesel,DK,twh,2002,0.08316534967028816
Freight transport,Freight,diesel,DK,twh,2003,0.08891920897330781
Freight transport,Freight,diesel,DK,twh,2004,0.10188361669154934
Freight transport,Freight,diesel,DK,twh,2005,0.0910753503634678
Freight transport,Freight,diesel,DK,twh,2006,0.08163499861808662
Freight transport,Freight,diesel,DK,twh,2007,0.06724599867461102
Freight transport,Freight,diesel,DK,twh,2008,0.06805788550651748
Freight transport,Freight,diesel,DK,twh,2009,0.06924751909449972
Freight transport,Freight,diesel,DK,twh,2010,0.07895050437410121
Freight transport,Freight,diesel,DK,twh,2011,0.09517650408740444
Freight transport,Freight,diesel,DK,twh,2012,0.08065099314363533
Freight transport,Freight,diesel,DK,twh,2013,0.07771155198903966
Freight transport,Freight,diesel,DK,twh,2014,0.07405857209820692
Freight transport,Freight,diesel,DK,twh,2015,0.0765315886913044
Freight transport,Freight,electricity,DK,twh,2000,0.04624041117365987
Freight transport,Freight,electricity,DK,twh,2001,0.047148624239619394
Freight transport,Freight,electricity,DK,twh,2002,0.04284064757454565
Freight transport,Freight,electricity,DK,twh,2003,0.04327491396115388
Freight transport,Freight,electricity,DK,twh,2004,0.05015485911567189
Freight transport,Freight,electricity,DK,twh,2005,0.0430189735572751
Freight transport,Freight,electricity,DK,twh,2006,0.03870344632178905
Freight transport,Freight,electricity,DK,twh,2007,0.030951014210841402
Freight transport,Freight,electricity,DK,twh,2008,0.031298475193749765
Freight transport,Freight,electricity,DK,twh,2009,0.03134956543710285
Freight transport,Freight,electricity,DK,twh,2010,0.03415178572579466
Freight transport,Freight,electricity,DK,twh,2011,0.04015152981875273
Freight transport,Freight,electricity,DK,twh,2012,0.033157680831511306
Freight transport,Freight,electricity,DK,twh,2013,0.032172285724806834
Freight transport,Freight,electricity,DK,twh,2014,0.029458066840456855
Freight transport,Freight,electricity,DK,twh,2015,0.030055017253621683
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2000,0.9897702962190694
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2001,0.9916615267047093
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2002,1.0012338261793345
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2003,0.9764057446431843
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2004,1.0934474567712484
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2005,1.0994666893864893
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2006,1.0858336429662354
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2007,1.0760407228568207
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2008,1.1434277340332977
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2009,1.1163906207071146
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2010,1.1274666490119212
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2011,1.1441724889114402
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2012,1.161452163291666
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2013,1.165785289126748
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2014,1.180098854578117
Passenger transport,"Metro and tram, urban light rail",electricity,FR,twh,2015,1.1793985527096051
Passenger transport,Conventional passenger trains,diesel,FR,twh,2000,3.3589282910224947
Passenger transport,Conventional passenger trains,diesel,FR,twh,2001,2.003108962384337
Passenger transport,Conventional passenger trains,diesel,FR,twh,2002,2.077745370884716
Passenger transport,Conventional passenger trains,diesel,FR,twh,2003,1.936629652943433
Passenger transport,Conventional passenger trains,diesel,FR,twh,2004,1.9998668441463274
Passenger transport,Conventional passenger trains,diesel,FR,twh,2005,1.9108250883207785
Passenger transport,Conventional passenger trains,diesel,FR,twh,2006,1.8330842231953048
Passenger transport,Conventional passenger trains,diesel,FR,twh,2007,1.7002137363873466
Passenger transport,Conventional passenger trains,diesel,FR,twh,2008,1.820199234630296
Passenger transport,Conventional passenger trains,diesel,FR,twh,2009,1.7145843625251505
Passenger transport,Conventional passenger trains,diesel,FR,twh,2010,1.6646148860660934
Passenger transport,Conventional passenger trains,diesel,FR,twh,2011,1.6820353609772671
Passenger transport,Conventional passenger trains,diesel,FR,twh,2012,1.6486422388957485
Passenger transport,Conventional passenger trains,diesel,FR,twh,2013,1.609056438207661
Passenger transport,Conventional passenger trains,diesel,FR,twh,2014,1.378996180267138
Passenger transport,Conventional passenger trains,diesel,FR,twh,2015,1.5505583958451912
Passenger transport,Conventional passenger trains,electricity,FR,twh,2000,2.4929208125956945
Passenger transport,Conventional passenger trains,electricity,FR,twh,2001,2.5908025241558224
Passenger transport,Conventional passenger trains,electricity,FR,twh,2002,2.3950664111411464
Passenger transport,Conventional passenger trains,electricity,FR,twh,2003,2.7485447453209173
Passenger transport,Conventional passenger trains,electricity,FR,twh,2004,2.7698138888989225
Passenger transport,Conventional passenger trains,electricity,FR,twh,2005,2.6930758055222026
Passenger transport,Conventional passenger trains,electricity,FR,twh,2006,2.7218362752237404
Passenger transport,Conventional passenger trains,electricity,FR,twh,2007,2.5319891711303604
Passenger transport,Conventional passenger trains,electricity,FR,twh,2008,2.5742729622272504
Passenger transport,Conventional passenger trains,electricity,FR,twh,2009,2.6625717318982174
Passenger transport,Conventional passenger trains,electricity,FR,twh,2010,2.889096666656503
Passenger transport,Conventional passenger trains,electricity,FR,twh,2011,2.7998922612034196
Passenger transport,Conventional passenger trains,electricity,FR,twh,2012,3.212735908972617
Passenger transport,Conventional passenger trains,electricity,FR,twh,2013,3.2248168321485453
Passenger transport,Conventional passenger trains,electricity,FR,twh,2014,3.0220867611936
Passenger transport,Conventional passenger trains,electricity,FR,twh,2015,3.350101600650112
Passenger transport,High speed passenger trains,electricity,FR,twh,2000,3.3328330177783863
Passenger transport,High speed passenger trains,electricity,FR,twh,2001,3.5609917665819757
Passenger transport,High speed passenger trains,electricity,FR,twh,2002,3.796003584449043
Passenger transport,High speed passenger trains,electricity,FR,twh,2003,3.728001835125143
Passenger transport,High speed passenger trains,electricity,FR,twh,2004,3.887251102424468
Passenger transport,High speed passenger trains,electricity,FR,twh,2005,3.993090011531045
Passenger transport,High speed passenger trains,electricity,FR,twh,2006,4.029164125630866
Passenger transport,High speed passenger trains,electricity,FR,twh,2007,4.254332134517013
Passenger transport,High speed passenger trains,electricity,FR,twh,2008,4.672075288091836
Passenger transport,High speed passenger trains,electricity,FR,twh,2009,4.5518063988190685
Passenger transport,High speed passenger trains,electricity,FR,twh,2010,4.48087350301383
Passenger transport,High speed passenger trains,electricity,FR,twh,2011,4.449331921043418
Passenger transport,High speed passenger trains,electricity,FR,twh,2012,4.336036155049244
Passenger transport,High speed passenger trains,electricity,FR,twh,2013,4.262916828753155
Passenger transport,High speed passenger trains,electricity,FR,twh,2014,4.205792188744548
Passenger transport,High speed passenger trains,electricity,FR,twh,2015,4.125761176325259
Freight transport,Freight,diesel,FR,twh,2000,0.9891287091012569
Freight transport,Freight,diesel,FR,twh,2001,0.8686326255156618
Freight transport,Freight,diesel,FR,twh,2002,0.8774444908152836
Freight transport,Freight,diesel,FR,twh,2003,0.863866206056567
Freight transport,Freight,diesel,FR,twh,2004,0.7887072181536715
Freight transport,Freight,diesel,FR,twh,2005,0.6155631988469996
Freight transport,Freight,diesel,FR,twh,2006,0.6103686587046944
Freight transport,Freight,diesel,FR,twh,2007,0.5757692389126531
Freight transport,Freight,diesel,FR,twh,2008,0.5395290446697045
Freight transport,Freight,diesel,FR,twh,2009,0.4427664488748492
Freight transport,Freight,diesel,FR,twh,2010,0.3731612827521744
Freight transport,Freight,diesel,FR,twh,2011,0.3915158459533491
Freight transport,Freight,diesel,FR,twh,2012,0.3413585810871459
Freight transport,Freight,diesel,FR,twh,2013,0.3570567102801724
Freight transport,Freight,diesel,FR,twh,2014,0.3012818143305527
Freight transport,Freight,diesel,FR,twh,2015,0.32027595672920567
Freight transport,Freight,electricity,FR,twh,2000,2.5644814959171383
Freight transport,Freight,electricity,FR,twh,2001,2.4036056001574937
Freight transport,Freight,electricity,FR,twh,2002,2.4757086654304756
Freight transport,Freight,electricity,FR,twh,2003,2.3337101199107546
Freight transport,Freight,electricity,FR,twh,2004,2.273377922805362
Freight transport,Freight,electricity,FR,twh,2005,2.075475821462992
Freight transport,Freight,electricity,FR,twh,2006,2.1451690212791568
Freight transport,Freight,electricity,FR,twh,2007,2.1661638277958057
Freight transport,Freight,electricity,FR,twh,2008,2.0306838957476154
Freight transport,Freight,electricity,FR,twh,2009,1.7477716872755984
Freight transport,Freight,electricity,FR,twh,2010,1.5391592566216226
Freight transport,Freight,electricity,FR,twh,2011,1.5540124732000467
Freight transport,Freight,electricity,FR,twh,2012,1.4316510094798078
Freight transport,Freight,electricity,FR,twh,2013,1.5147388433754334
Freight transport,Freight,electricity,FR,twh,2014,1.4310223168250706
Freight transport,Freight,electricity,FR,twh,2015,1.3933898207502955
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2000,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2001,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2002,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2003,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2004,0.00395850965675725
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2005,0.008490098274710652
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2006,0.008628316703883693
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2007,0.012952387354590958
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2008,0.010178234541656063
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2009,0.009772502980982515
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2010,0.009651839050694989
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2011,0.009992134566021457
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2012,0.010228235104759799
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2013,0.0104249602671364
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2014,0.010625301221593053
Passenger transport,"Metro and tram, urban light rail",electricity,IE,twh,2015,0.011457626089331168
Passenger transport,Conventional passenger trains,diesel,IE,twh,2000,0.3821421051910411
Passenger transport,Conventional passenger trains,diesel,IE,twh,2001,0.3636202660318216
Passenger transport,Conventional passenger trains,diesel,IE,twh,2002,0.3998266744490902
Passenger transport,Conventional passenger trains,diesel,IE,twh,2003,0.41223173435006655
Passenger transport,Conventional passenger trains,diesel,IE,twh,2004,0.38931918651283937
Passenger transport,Conventional passenger trains,diesel,IE,twh,2005,0.41813396116723794
Passenger transport,Conventional passenger trains,diesel,IE,twh,2006,0.45981453339458084
Passenger transport,Conventional passenger trains,diesel,IE,twh,2007,0.4967569955934172
Passenger transport,Conventional passenger trains,diesel,IE,twh,2008,0.49009424579325
Passenger transport,Conventional passenger trains,diesel,IE,twh,2009,0.46994425087245395
Passenger transport,Conventional passenger trains,diesel,IE,twh,2010,0.46802032049768505
Passenger transport,Conventional passenger trains,diesel,IE,twh,2011,0.46612865504763573
Passenger transport,Conventional passenger trains,diesel,IE,twh,2012,0.46860193117206334
Passenger transport,Conventional passenger trains,diesel,IE,twh,2013,0.4679903655507271
Passenger transport,Conventional passenger trains,diesel,IE,twh,2014,0.46733225040556003
Passenger transport,Conventional passenger trains,diesel,IE,twh,2015,0.4075216343169554
Passenger transport,Conventional passenger trains,electricity,IE,twh,2000,0.026110866708964554
Passenger transport,Conventional passenger trains,electricity,IE,twh,2001,0.0255880934
Passenger transport,Conventional passenger trains,electricity,IE,twh,2002,0.0232596511
Passenger transport,Conventional passenger trains,electricity,IE,twh,2003,0.0232597674
Passenger transport,Conventional passenger trains,electricity,IE,twh,2004,0.04721128064324275
Passenger transport,Conventional passenger trains,electricity,IE,twh,2005,0.050398965570898284
Passenger transport,Conventional passenger trains,electricity,IE,twh,2006,0.048358218096116304
Passenger transport,Conventional passenger trains,electricity,IE,twh,2007,0.03821728664540904
Passenger transport,Conventional passenger trains,electricity,IE,twh,2008,0.04332092845834394
Passenger transport,Conventional passenger trains,electricity,IE,twh,2009,0.035583217719017485
Passenger transport,Conventional passenger trains,electricity,IE,twh,2010,0.036459087855673415
Passenger transport,Conventional passenger trains,electricity,IE,twh,2011,0.03500839825928693
Passenger transport,Conventional passenger trains,electricity,IE,twh,2012,0.034771766410230706
Passenger transport,Conventional passenger trains,electricity,IE,twh,2013,0.03151989867837683
Passenger transport,Conventional passenger trains,electricity,IE,twh,2014,0.02826363265987574
Passenger transport,Conventional passenger trains,electricity,IE,twh,2015,0.02965327299731818
Passenger transport,High speed passenger trains,electricity,IE,twh,2000,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2001,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2002,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2003,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2004,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2005,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2006,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2007,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2008,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2009,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2010,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2011,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2012,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2013,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2014,0.0
Passenger transport,High speed passenger trains,electricity,IE,twh,2015,0.0
Freight transport,Freight,diesel,IE,twh,2000,0.0870247642390041
Freight transport,Freight,diesel,IE,twh,2001,0.10617218836817838
Freight transport,Freight,diesel,IE,twh,2002,0.06887349035090984
Freight transport,Freight,diesel,IE,twh,2003,0.06924014754993342
Freight transport,Freight,diesel,IE,twh,2004,0.06773248658716065
Freight transport,Freight,diesel,IE,twh,2005,0.05103218227933595
Freight transport,Freight,diesel,IE,twh,2006,0.033283743205419214
Freight transport,Freight,diesel,IE,twh,2007,0.02077591100658282
Freight transport,Freight,diesel,IE,twh,2008,0.01568294050674997
Freight transport,Freight,diesel,IE,twh,2009,0.01049779452754606
Freight transport,Freight,diesel,IE,twh,2010,0.013089580898768684
Freight transport,Freight,diesel,IE,twh,2011,0.014983295398050073
Freight transport,Freight,diesel,IE,twh,2012,0.012518484179999612
Freight transport,Freight,diesel,IE,twh,2013,0.013367805287068026
Freight transport,Freight,diesel,IE,twh,2014,0.01403015334204563
Freight transport,Freight,diesel,IE,twh,2015,0.01334203874942998
Freight transport,Freight,electricity,IE,twh,2000,0.0
Freight transport,Freight,electricity,IE,twh,2001,0.0
Freight transport,Freight,electricity,IE,twh,2002,0.0
Freight transport,Freight,electricity,IE,twh,2003,0.0
Freight transport,Freight,electricity,IE,twh,2004,0.0
Freight transport,Freight,electricity,IE,twh,2005,0.0
Freight transport,Freight,electricity,IE,twh,2006,0.0
Freight transport,Freight,electricity,IE,twh,2007,0.0
Freight transport,Freight,electricity,IE,twh,2008,0.0
Freight transport,Freight,electricity,IE,twh,2009,0.0
Freight transport,Freight,electricity,IE,twh,2010,0.0
Freight transport,Freight,electricity,IE,twh,2011,0.0
Freight transport,Freight,electricity,IE,twh,2012,0.0
Freight transport,Freight,electricity,IE,twh,2013,0.0
Freight transport,Freight,electricity,IE,twh,2014,0.0
Freight transport,Freight,electricity,IE,twh,2015,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2000,0.454587670123169
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2001,0.4577543554628688
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2002,0.46357143713751403
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2003,0.46669511118207924
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2004,0.48322551435543193
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2005,0.4879656225993494
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2006,0.5006080138030241
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2007,0.5149004457621755
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2008,0.5094908683033532
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2009,0.4907828694279698
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2010,0.5898095882062336
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2011,0.5893295183367189
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2012,0.5828389923611029
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2013,0.5243964782247593
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2014,0.5221852511922872
Passenger transport,"Metro and tram, urban light rail",electricity,ES,twh,2015,0.5195614277085127
Passenger transport,Conventional passenger trains,diesel,ES,twh,2000,4.161759812637027
Passenger transport,Conventional passenger trains,diesel,ES,twh,2001,4.529240263933128
Passenger transport,Conventional passenger trains,diesel,ES,twh,2002,4.595734171917268
Passenger transport,Conventional passenger trains,diesel,ES,twh,2003,4.541219934609324
Passenger transport,Conventional passenger trains,diesel,ES,twh,2004,5.240674940421447
Passenger transport,Conventional passenger trains,diesel,ES,twh,2005,4.749949045687256
Passenger transport,Conventional passenger trains,diesel,ES,twh,2006,5.026483080908298
Passenger transport,Conventional passenger trains,diesel,ES,twh,2007,5.844938360181169
Passenger transport,Conventional passenger trains,diesel,ES,twh,2008,5.515921920897481
Passenger transport,Conventional passenger trains,diesel,ES,twh,2009,4.212354932303363
Passenger transport,Conventional passenger trains,diesel,ES,twh,2010,4.868947402374985
Passenger transport,Conventional passenger trains,diesel,ES,twh,2011,3.405558958553725
Passenger transport,Conventional passenger trains,diesel,ES,twh,2012,4.393755979920455
Passenger transport,Conventional passenger trains,diesel,ES,twh,2013,2.9918648686397122
Passenger transport,Conventional passenger trains,diesel,ES,twh,2014,2.3939409071029223
Passenger transport,Conventional passenger trains,diesel,ES,twh,2015,1.4437398928133005
Passenger transport,Conventional passenger trains,electricity,ES,twh,2000,1.8352741294447927
Passenger transport,Conventional passenger trains,electricity,ES,twh,2001,2.2953083591650234
Passenger transport,Conventional passenger trains,electricity,ES,twh,2002,2.4789654982779243
Passenger transport,Conventional passenger trains,electricity,ES,twh,2003,3.201200790283813
Passenger transport,Conventional passenger trains,electricity,ES,twh,2004,3.501771718697167
Passenger transport,Conventional passenger trains,electricity,ES,twh,2005,4.207555340690372
Passenger transport,Conventional passenger trains,electricity,ES,twh,2006,2.137832441170264
Passenger transport,Conventional passenger trains,electricity,ES,twh,2007,1.449913184686516
Passenger transport,Conventional passenger trains,electricity,ES,twh,2008,1.4128840408610823
Passenger transport,Conventional passenger trains,electricity,ES,twh,2009,1.00377033030256
Passenger transport,Conventional passenger trains,electricity,ES,twh,2010,0.9071591735080393
Passenger transport,Conventional passenger trains,electricity,ES,twh,2011,2.2901278060865824
Passenger transport,Conventional passenger trains,electricity,ES,twh,2012,2.2318108313557548
Passenger transport,Conventional passenger trains,electricity,ES,twh,2013,2.420199240753037
Passenger transport,Conventional passenger trains,electricity,ES,twh,2014,2.00707185376978
Passenger transport,Conventional passenger trains,electricity,ES,twh,2015,2.4979143659885823
Passenger transport,High speed passenger trains,electricity,ES,twh,2000,0.22124329601768514
Passenger transport,High speed passenger trains,electricity,ES,twh,2001,0.23540840652168082
Passenger transport,High speed passenger trains,electricity,ES,twh,2002,0.24341424338738316
Passenger transport,High speed passenger trains,electricity,ES,twh,2003,0.22265904668437325
Passenger transport,High speed passenger trains,electricity,ES,twh,2004,0.22751464487512013
Passenger transport,High speed passenger trains,electricity,ES,twh,2005,0.24786899781828559
Passenger transport,High speed passenger trains,electricity,ES,twh,2006,0.2837261683097657
Passenger transport,High speed passenger trains,electricity,ES,twh,2007,0.26957927164993617
Passenger transport,High speed passenger trains,electricity,ES,twh,2008,0.5553583143936892
Passenger transport,High speed passenger trains,electricity,ES,twh,2009,1.1584144073444314
Passenger transport,High speed passenger trains,electricity,ES,twh,2010,1.1774953615337638
Passenger transport,High speed passenger trains,electricity,ES,twh,2011,1.1210824851696402
Passenger transport,High speed passenger trains,electricity,ES,twh,2012,1.1374054240331952
Passenger transport,High speed passenger trains,electricity,ES,twh,2013,1.237950554322844
Passenger transport,High speed passenger trains,electricity,ES,twh,2014,1.186751315728552
Passenger transport,High speed passenger trains,electricity,ES,twh,2015,1.2886845235920965
Freight transport,Freight,diesel,ES,twh,2000,1.6060176520515859
Freight transport,Freight,diesel,ES,twh,2001,1.6195289897668719
Freight transport,Freight,diesel,ES,twh,2002,1.4344147804827314
Freight transport,Freight,diesel,ES,twh,2003,2.1564889243906764
Freight transport,Freight,diesel,ES,twh,2004,2.4095218471785538
Freight transport,Freight,diesel,ES,twh,2005,3.5678334078796277
Freight transport,Freight,diesel,ES,twh,2006,2.362054872391702
Freight transport,Freight,diesel,ES,twh,2007,2.9144820052188285
Freight transport,Freight,diesel,ES,twh,2008,2.8855662376025193
Freight transport,Freight,diesel,ES,twh,2009,2.937811749796637
Freight transport,Freight,diesel,ES,twh,2010,2.5193859437258803
Freight transport,Freight,diesel,ES,twh,2011,2.671945125937239
Freight transport,Freight,diesel,ES,twh,2012,2.3032676259852964
Freight transport,Freight,diesel,ES,twh,2013,0.7263232426178188
Freight transport,Freight,diesel,ES,twh,2014,0.6328532235507327
Freight transport,Freight,diesel,ES,twh,2015,0.2959819946350213
Freight transport,Freight,electricity,ES,twh,2000,1.6519443238697484
Freight transport,Freight,electricity,ES,twh,2001,1.5693232039504272
Freight transport,Freight,electricity,ES,twh,2002,1.6079504053971794
Freight transport,Freight,electricity,ES,twh,2003,1.2336617797497353
Freight transport,Freight,electricity,ES,twh,2004,1.0221536806722813
Freight transport,Freight,electricity,ES,twh,2005,0.41966940051092383
Freight transport,Freight,electricity,ES,twh,2006,0.866873885916946
Freight transport,Freight,electricity,ES,twh,2007,0.530054841501372
Freight transport,Freight,electricity,ES,twh,2008,0.6426056619418755
Freight transport,Freight,electricity,ES,twh,2009,0.3324433911250392
Freight transport,Freight,electricity,ES,twh,2010,0.5474805405700658
Freight transport,Freight,electricity,ES,twh,2011,0.5144520985162376
Freight transport,Freight,electricity,ES,twh,2012,0.5029422604060764
Freight transport,Freight,electricity,ES,twh,2013,0.3693948182672699
Freight transport,Freight,electricity,ES,twh,2014,0.4428801362373916
Freight transport,Freight,electricity,ES,twh,2015,0.5418979148503231
Passenger transport,"Metro and tram, urban light rail",electricity,LV,twh,2000,0.017728060187349886
Passenger transport,"Metro and tram, urban light rail",electricity,LV,twh,2001,0.016796091872876333
Passenger transport,"Metro and tram, urban light rail",electricity,LV,twh,2002,0.01625684578597031
