section,vehicle_type,carrier,country_code,unit,year,0
Freight transport,Freight,electricity,AT,mio_km,2003,45.63297252920599
Freight transport,Freight,electricity,AT,mio_km,2004,50.71801519190897
Freight transport,Freight,electricity,AT,mio_km,2005,45.66427388792327
Freight transport,Freight,electricity,AT,mio_km,2006,48.0544472979805
Freight transport,Freight,electricity,AT,mio_km,2007,46.554
Freight transport,Freight,electricity,AT,mio_km,2008,50.123802994220036
Freight transport,Freight,electricity,AT,mio_km,2009,42.378291582802866
Freight transport,Freight,electricity,AT,mio_km,2010,47.709959668313125
Freight transport,Freight,electricity,AT,mio_km,2011,42.28913993200422
Freight transport,Freight,electricity,AT,mio_km,2012,37.946878216774095
Freight transport,Freight,electricity,AT,mio_km,2013,39.27154839050359
Freight transport,Freight,electricity,AT,mio_km,2014,38.317627747934225
Freight transport,Freight,electricity,AT,mio_km,2015,39.286673890160124
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2000,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2001,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2002,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2003,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2004,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2005,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2006,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2007,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2008,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2009,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2010,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2011,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2012,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2013,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2014,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,CY,mio_km,2015,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2000,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2001,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2002,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2003,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2004,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2005,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2006,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2007,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2008,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2009,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2010,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2011,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2012,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2013,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2014,0.0
Passenger transport,Conventional passenger trains,diesel,CY,mio_km,2015,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2000,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2001,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2002,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2003,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2004,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2005,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2006,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2007,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2008,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2009,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2010,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2011,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2012,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2013,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2014,0.0
Passenger transport,Conventional passenger trains,electricity,CY,mio_km,2015,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2000,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2001,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2002,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2003,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2004,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2005,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2006,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2007,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2008,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2009,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2010,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2011,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2012,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2013,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2014,0.0
Passenger transport,High speed passenger trains,electricity,CY,mio_km,2015,0.0
Freight transport,Freight,diesel,CY,mio_km,2000,0.0
Freight transport,Freight,diesel,CY,mio_km,2001,0.0
Freight transport,Freight,diesel,CY,mio_km,2002,0.0
Freight transport,Freight,diesel,CY,mio_km,2003,0.0
Freight transport,Freight,diesel,CY,mio_km,2004,0.0
Freight transport,Freight,diesel,CY,mio_km,2005,0.0
Freight transport,Freight,diesel,CY,mio_km,2006,0.0
Freight transport,Freight,diesel,CY,mio_km,2007,0.0
Freight transport,Freight,diesel,CY,mio_km,2008,0.0
Freight transport,Freight,diesel,CY,mio_km,2009,0.0
Freight transport,Freight,diesel,CY,mio_km,2010,0.0
Freight transport,Freight,diesel,CY,mio_km,2011,0.0
Freight transport,Freight,diesel,CY,mio_km,2012,0.0
Freight transport,Freight,diesel,CY,mio_km,2013,0.0
Freight transport,Freight,diesel,CY,mio_km,2014,0.0
Freight transport,Freight,diesel,CY,mio_km,2015,0.0
Freight transport,Freight,electricity,CY,mio_km,2000,0.0
Freight transport,Freight,electricity,CY,mio_km,2001,0.0
Freight transport,Freight,electricity,CY,mio_km,2002,0.0
Freight transport,Freight,electricity,CY,mio_km,2003,0.0
Freight transport,Freight,electricity,CY,mio_km,2004,0.0
Freight transport,Freight,electricity,CY,mio_km,2005,0.0
Freight transport,Freight,electricity,CY,mio_km,2006,0.0
Freight transport,Freight,electricity,CY,mio_km,2007,0.0
Freight transport,Freight,electricity,CY,mio_km,2008,0.0
Freight transport,Freight,electricity,CY,mio_km,2009,0.0
Freight transport,Freight,electricity,CY,mio_km,2010,0.0
Freight transport,Freight,electricity,CY,mio_km,2011,0.0
Freight transport,Freight,electricity,CY,mio_km,2012,0.0
Freight transport,Freight,electricity,CY,mio_km,2013,0.0
Freight transport,Freight,electricity,CY,mio_km,2014,0.0
Freight transport,Freight,electricity,CY,mio_km,2015,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2000,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2001,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2002,0.12183271233962546
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2003,0.9069768585283229
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2004,1.7327319088302287
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2005,2.2182465101943483
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2006,2.2448900660065183
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2007,2.406114862058551
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2008,2.6628242085249623
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2009,2.952719315181652
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2010,3.2668414026083687
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2011,3.809144374914473
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2012,3.7244594785417524
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2013,3.871438382984297
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2014,4.013392433757568
Passenger transport,"Metro and tram, urban light rail",electricity,DK,mio_km,2015,4.095975298819189
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2000,36.787520897778485
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2001,34.222103064375695
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2002,34.616955582115125
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2003,35.743218492426344
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2004,34.68583857313976
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2005,38.34549926035148
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2006,38.564001050469216
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2007,39.38169206408055
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2008,41.470456199430586
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2009,40.65092085760375
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2010,42.974431232499136
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2011,43.63285134689303
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2012,44.70008606437943
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2013,44.71047056797383
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2014,46.720385310280115
Passenger transport,Conventional passenger trains,diesel,DK,mio_km,2015,46.641327916807775
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2000,22.382360392322994
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2001,22.623795549464653
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2002,24.543210916371237
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2003,23.7105710185781
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2004,24.39574037422866
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2005,25.47612236127013
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2006,26.042248949530773
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2007,25.000208388408122
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2008,26.734173430199036
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2009,28.34347166576073
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2010,28.78614569057779
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2011,28.442386748345065
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2012,27.462413935620567
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2013,28.662606355103094
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2014,28.076673513249297
Passenger transport,Conventional passenger trains,electricity,DK,mio_km,2015,28.611672083192225
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2000,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2001,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2002,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2003,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2004,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2005,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2006,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2007,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2008,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2009,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2010,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2011,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2012,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2013,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2014,0.0
Passenger transport,High speed passenger trains,electricity,DK,mio_km,2015,0.0
Freight transport,Freight,diesel,DK,mio_km,2000,2.0690894886408215
Freight transport,Freight,diesel,DK,mio_km,2001,2.0923477308442595
Freight transport,Freight,diesel,DK,mio_km,2002,1.851256671250667
Freight transport,Freight,diesel,DK,mio_km,2003,1.993366764034177
Freight transport,Freight,diesel,DK,mio_km,2004,2.2892457763668324
Freight transport,Freight,diesel,DK,mio_km,2005,2.0613912948273567
Freight transport,Freight,diesel,DK,mio_km,2006,1.854380627358651
Freight transport,Freight,diesel,DK,mio_km,2007,1.5324882110455234
Freight transport,Freight,diesel,DK,mio_km,2008,1.5531786774954064
Freight transport,Freight,diesel,DK,mio_km,2009,1.5811481386453963
Freight transport,Freight,diesel,DK,mio_km,2010,1.8050977077573436
Freight transport,Freight,diesel,DK,mio_km,2011,2.1866297390058875
Freight transport,Freight,diesel,DK,mio_km,2012,1.8571659096806117
Freight transport,Freight,diesel,DK,mio_km,2013,1.8003891916672123
Freight transport,Freight,diesel,DK,mio_km,2014,1.721880709996192
Freight transport,Freight,diesel,DK,mio_km,2015,1.7820305639164657
Freight transport,Freight,electricity,DK,mio_km,2000,2.056815293780548
Freight transport,Freight,electricity,DK,mio_km,2001,2.1680309852263995
Freight transport,Freight,electricity,DK,mio_km,2002,1.973100502381388
Freight transport,Freight,electricity,DK,mio_km,2003,2.051038664660351
Freight transport,Freight,electricity,DK,mio_km,2004,2.4397542236331677
Freight transport,Freight,electricity,DK,mio_km,2005,2.1236087051726438
Freight transport,Freight,electricity,DK,mio_km,2006,1.927619372641349
Freight transport,Freight,electricity,DK,mio_km,2007,1.5435117889544767
Freight transport,Freight,electricity,DK,mio_km,2008,1.5818213225045938
Freight transport,Freight,electricity,DK,mio_km,2009,1.6818518613546036
Freight transport,Freight,electricity,DK,mio_km,2010,1.8829022922426566
Freight transport,Freight,electricity,DK,mio_km,2011,2.2233702609941126
Freight transport,Freight,electricity,DK,mio_km,2012,1.8548340903193885
Freight transport,Freight,electricity,DK,mio_km,2013,1.8146108083327879
Freight transport,Freight,electricity,DK,mio_km,2014,1.7071192900038084
Freight transport,Freight,electricity,DK,mio_km,2015,1.8119694360835341
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2000,158.9515623416002
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2001,160.72707144871362
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2002,163.70359846485977
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2003,161.32771614630295
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2004,182.18017984501938
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2005,184.78927755667792
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2006,184.30628345750802
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2007,184.16741830614035
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2008,197.53101620062563
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2009,194.06699953089068
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2010,197.25759470379137
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2011,201.18058963897784
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2012,205.25030261527638
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2013,207.05105572344428
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2014,210.56168107428948
Passenger transport,"Metro and tram, urban light rail",electricity,FR,mio_km,2015,211.2866091519409
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2000,105.4914
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2001,66.88452357436869
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2002,70.74732283464567
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2003,67.20413223140497
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2004,70.03852459016393
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2005,67.57662994456203
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2006,65.66041365210438
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2007,61.09618542616788
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2008,67.88654349359882
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2009,66.17405041173582
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2010,65.03912458901296
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2011,66.22840870038664
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2012,65.18305426577773
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2013,63.941547386491074
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2014,55.14685353645657
Passenger transport,Conventional passenger trains,diesel,FR,mio_km,2015,62.20649325111287
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2000,119.22982194435622
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2001,125.96428753289294
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2002,117.05365805886139
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2003,136.29364846803122
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2004,139.09495692955193
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2005,135.4736612903615
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2006,137.42606632437662
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2007,128.9355784373863
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2008,132.55794996072908
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2009,138.4211023771578
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2010,151.98212286640313
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2011,150.22299349711213
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2012,173.60035531357448
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2013,175.85437630413767
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2014,166.2341365212034
Passenger transport,Conventional passenger trains,electricity,FR,mio_km,2015,186.5825461002041
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2000,108.24295810565962
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2001,116.36712878305153
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2002,124.52857770441479
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2003,123.84988509073295
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2004,129.38447402436938
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2005,133.41462139459944
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2006,135.89935922845802
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2007,144.4552951705573
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2008,159.70615850937372
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2009,156.57051659754976
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2010,155.24984027359645
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2011,156.00879142892646
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2012,153.29184365429958
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2013,152.23204288793352
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2014,150.65682873772724
Passenger transport,High speed passenger trains,electricity,FR,mio_km,2015,148.55681964868307
Freight transport,Freight,diesel,FR,mio_km,2000,14.733846153846153
Freight transport,Freight,diesel,FR,mio_km,2001,13.258620689655174
Freight transport,Freight,diesel,FR,mio_km,2002,13.482142857142858
Freight transport,Freight,diesel,FR,mio_km,2003,13.382121892928213
Freight transport,Freight,diesel,FR,mio_km,2004,12.278461538461535
Freight transport,Freight,diesel,FR,mio_km,2005,9.670399999999999
Freight transport,Freight,diesel,FR,mio_km,2006,9.62982829483172
Freight transport,Freight,diesel,FR,mio_km,2007,9.159460621838585
Freight transport,Freight,diesel,FR,mio_km,2008,8.665498408698426
Freight transport,Freight,diesel,FR,mio_km,2009,7.154066318445989
Freight transport,Freight,diesel,FR,mio_km,2010,6.0744958332982435
Freight transport,Freight,diesel,FR,mio_km,2011,6.407743628596504
Freight transport,Freight,diesel,FR,mio_km,2012,5.624772054515108
Freight transport,Freight,diesel,FR,mio_km,2013,5.925460700275025
Freight transport,Freight,diesel,FR,mio_km,2014,5.03466780036533
Freight transport,Freight,diesel,FR,mio_km,2015,5.376370133626574
Freight transport,Freight,electricity,FR,mio_km,2000,90.53418105703818
Freight transport,Freight,electricity,FR,mio_km,2001,86.26068965517241
Freight transport,Freight,electricity,FR,mio_km,2002,89.31071428571428
Freight transport,Freight,electricity,FR,mio_km,2003,85.41935958855328
Freight transport,Freight,electricity,FR,mio_km,2004,84.26923076923077
Freight transport,Freight,electricity,FR,mio_km,2005,77.0656
Freight transport,Freight,electricity,FR,mio_km,2006,79.9475630095161
Freight transport,Freight,electricity,FR,mio_km,2007,81.4214484690705
Freight transport,Freight,electricity,FR,mio_km,2008,77.18450159130157
Freight transport,Freight,electricity,FR,mio_km,2009,67.06906968155401
Freight transport,Freight,electricity,FR,mio_km,2010,59.76550416670176
Freight transport,Freight,electricity,FR,mio_km,2011,61.54406637140349
Freight transport,Freight,electricity,FR,mio_km,2012,57.10173994548489
Freight transport,Freight,electricity,FR,mio_km,2013,60.970883299724974
Freight transport,Freight,electricity,FR,mio_km,2014,58.10269619963467
Freight transport,Freight,electricity,FR,mio_km,2015,57.28253986637343
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2000,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2001,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2002,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2003,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2004,0.7545778104442623
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2005,1.6586616849566589
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2006,1.7037084640990037
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2007,2.6486847390043082
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2008,2.101135594791504
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2009,2.0771923470326343
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2010,2.074333319497796
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2011,2.1719132969366237
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2012,2.2694650926575957
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2013,2.3989066016313068
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2014,2.526173572614811
Passenger transport,"Metro and tram, urban light rail",electricity,IE,mio_km,2015,2.780727393206465
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2000,8.773753846153845
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2001,8.902960000000002
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2002,9.988241536730994
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2003,10.44905549308216
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2004,9.963829114570867
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2005,11.172463543867106
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2006,12.457606234123064
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2007,13.909945627424426
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2008,13.855324359957974
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2009,14.249372957985459
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2010,14.784452732447845
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2011,15.42353536965454
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2012,16.590205115610306
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2013,16.658940225642894
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2014,16.757080093659074
Passenger transport,Conventional passenger trains,diesel,IE,mio_km,2015,16.1919177730175
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2000,0.9962461538461564
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2001,0.9818399999999984
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2002,0.8950393159444374
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2003,0.9052025066308573
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2004,1.8618851711434188
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2005,2.0656316942281308
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2006,2.047393765876935
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2007,1.6822873822843132
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2008,1.9824534178198034
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2009,1.6224452238327203
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2010,1.711001813006698
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2011,1.7562626101434393
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2012,1.7627360608602842
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2013,1.6110597743571056
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2014,1.5139199063409272
Passenger transport,Conventional passenger trains,electricity,IE,mio_km,2015,1.6190822269824992
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2000,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2001,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2002,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2003,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2004,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2005,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2006,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2007,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2008,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2009,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2010,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2011,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2012,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2013,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2014,0.0
Passenger transport,High speed passenger trains,electricity,IE,mio_km,2015,0.0
Freight transport,Freight,diesel,IE,mio_km,2000,1.123714285714286
Freight transport,Freight,diesel,IE,mio_km,2001,1.3776666666666668
Freight transport,Freight,diesel,IE,mio_km,2002,0.8979283965728276
Freight transport,Freight,diesel,IE,mio_km,2003,0.9108161683277963
Freight transport,Freight,diesel,IE,mio_km,2004,0.9033333333333334
Freight transport,Freight,diesel,IE,mio_km,2005,0.6866666666666665
Freight transport,Freight,diesel,IE,mio_km,2006,0.4504
Freight transport,Freight,diesel,IE,mio_km,2007,0.2859259259259259
Freight transport,Freight,diesel,IE,mio_km,2008,0.217
Freight transport,Freight,diesel,IE,mio_km,2009,0.146
Freight transport,Freight,diesel,IE,mio_km,2010,0.183
Freight transport,Freight,diesel,IE,mio_km,2011,0.211
Freight transport,Freight,diesel,IE,mio_km,2012,0.178
