section,vehicle_type,vehicle_subtype,country_code,unit,year,0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2005,152.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2006,373.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2007,805.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2008,1487.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2009,2161.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2010,2884.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2011,3607.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2012,3974.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2013,4340.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2014,4772.0
Freight transport,Light duty vehicles,Natural gas engine,SE,N. vehicles,2015,5162.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2000,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2001,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2002,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2003,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2004,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2005,2.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2006,207.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2007,196.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2008,195.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2009,195.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2010,190.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2011,194.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2012,453.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2013,645.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2014,923.0
Freight transport,Light duty vehicles,Battery electric vehicles,SE,N. vehicles,2015,1295.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2000,73826.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2001,73451.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2002,71945.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2003,70565.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2004,71141.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2005,72060.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2006,73921.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2007,75643.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2008,74588.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2009,74766.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2010,74875.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2011,78176.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2012,79087.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2013,73045.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2014,73122.0
Freight transport,Heavy duty vehicles,Domestic,SE,N. vehicles,2015,73202.0
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2000,6488.899904363097
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2001,6900.394892760799
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2002,7232.817365753565
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2003,7372.810679955144
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2004,8592.962323041578
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2005,8863.257793116953
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2006,9549.28463116783
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2007,9723.054073582298
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2008,9339.330555413777
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2009,7483.9994960045715
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2010,8129.105356541535
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2011,7976.720546227758
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2012,7767.80394126178
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2013,8830.62225023303
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2014,8401.25012368502
Freight transport,Heavy duty vehicles,International,SE,N. vehicles,2015,9553.216358344682
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2000,565901.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2001,583038.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2002,596824.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2003,606868.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2004,612160.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2005,627711.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2006,645313.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2007,667577.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2008,691243.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2009,712092.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2010,727852.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2011,743429.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2012,762392.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2013,776337.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2014,788184.0
Passenger transport,Powered 2-wheelers,Gasoline engine,AT,N. vehicles,2015,799906.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2000,2598000.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2001,2532933.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2002,2229586.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2003,2152286.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2004,2073993.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2005,2016724.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2006,1971457.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2007,1950719.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2008,1948861.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2009,1965604.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2010,1984378.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2011,1995700.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2012,2001697.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2013,2006864.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2014,2017021.0
Passenger transport,Passenger cars,Gasoline engine,AT,N. vehicles,2015,2028742.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2000,1499000.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2001,1629238.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2002,1731804.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2003,1870475.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2004,2009398.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2005,2114801.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2006,2207036.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2007,2270075.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2008,2309318.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2009,2370250.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2010,2433710.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2011,2493166.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2012,2555928.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2013,2607542.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2014,2650760.0
Passenger transport,Passenger cars,Diesel oil engine,AT,N. vehicles,2015,2693737.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2000,18500.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2001,19829.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2002,25610.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2003,31239.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2004,25609.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2005,25475.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2006,26453.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2007,24994.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2008,25819.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2009,22886.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2010,21234.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2011,21134.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2012,22619.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2013,21496.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2014,19370.0
Passenger transport,Passenger cars,LPG engine,AT,N. vehicles,2015,14669.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2006,54.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2007,212.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2008,1000.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2009,1219.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2010,1527.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2011,2000.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2012,2381.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2013,2951.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2014,3657.0
Passenger transport,Passenger cars,Natural gas engine,AT,N. vehicles,2015,4249.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2013,385.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2014,727.0
Passenger transport,Passenger cars,Plug-in hybrid electric,AT,N. vehicles,2015,1619.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2008,2.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2009,41.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2010,151.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2011,1000.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2012,1375.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2013,2070.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2014,3386.0
Passenger transport,Passenger cars,Battery electric vehicles,AT,N. vehicles,2015,5032.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2000,13.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2001,14.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2002,11.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2003,10.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2004,9.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2005,7.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2006,6.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2007,6.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2008,5.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2009,4.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2010,4.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2011,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2012,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2013,2.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2014,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,AT,N. vehicles,2015,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2000,9789.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2001,9758.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2002,9015.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2003,9045.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2004,9197.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2005,9054.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2006,9016.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2007,8960.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2008,8950.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2009,9077.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2010,9028.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2011,8947.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2012,8859.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2013,8883.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2014,8919.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,AT,N. vehicles,2015,9067.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2001,16.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2002,48.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2003,68.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2004,92.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2005,133.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2006,165.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2007,205.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2008,242.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2009,319.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2010,361.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2011,389.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2012,389.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2013,379.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2014,358.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,AT,N. vehicles,2015,301.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2004,13.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2005,15.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2006,17.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2007,64.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2008,106.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2009,288.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2010,403.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2011,407.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2012,423.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2013,534.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2014,601.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,AT,N. vehicles,2015,562.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2000,116.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2001,114.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2002,113.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2003,113.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2004,108.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2005,108.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2006,110.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2007,101.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2008,101.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2009,106.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2010,113.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2011,116.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2012,126.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2013,139.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2014,131.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,AT,N. vehicles,2015,138.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2000,34436.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2001,31577.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2002,21139.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2003,18873.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2004,16971.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2005,15566.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2006,14663.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2007,14227.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2008,14162.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2009,14568.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2010,14841.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2011,15276.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2012,15775.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2013,16470.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2014,17100.0
Freight transport,Light duty vehicles,Gasoline engine,AT,N. vehicles,2015,17637.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2000,219454.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2001,229056.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2002,230585.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2003,239911.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2004,249644.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2005,258270.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2006,266843.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2007,276072.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2008,285655.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2009,293864.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2010,303415.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2011,314263.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2012,323805.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2013,336987.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2014,346481.0
Freight transport,Light duty vehicles,Diesel oil engine,AT,N. vehicles,2015,355061.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2000,0.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2001,0.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2002,0.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2003,7.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2004,19.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2005,82.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2006,78.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2007,77.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2008,76.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2009,74.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2010,71.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2011,67.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2012,73.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2013,81.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2014,94.0
Freight transport,Light duty vehicles,LPG engine,AT,N. vehicles,2015,98.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2000,0.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2001,0.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2002,0.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2003,0.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2004,0.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2005,0.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2006,71.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2007,140.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2008,377.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2009,501.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2010,621.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2011,728.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2012,899.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2013,1057.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2014,1192.0
Freight transport,Light duty vehicles,Natural gas engine,AT,N. vehicles,2015,1298.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2000,25.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2001,33.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2002,29.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2003,28.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2004,26.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2005,24.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2006,22.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2007,28.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2008,31.0
