section,vehicle_type,vehicle_subtype,carrier,country_code,unit,year,0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,SI,twh,2012,0.007997142521037314
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,SI,twh,2013,0.008856283791290033
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,SI,twh,2014,0.011687271312149555
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,SI,twh,2015,0.021779644737195656
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,SI,twh,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2014,0.0003947199407228351
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,SI,twh,2015,0.00039575712305433907
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2000,0.06467054373300524
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2001,0.07151441841231498
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2002,0.07624938202984718
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2003,0.07825396599493921
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2004,0.08985491013458685
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2005,0.08925671081627987
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2006,0.0837041312934615
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2007,0.08711859992172968
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2008,0.082413159019873
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2009,0.07791370077648274
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2010,0.06941574035131311
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2011,0.06696106461594413
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2012,0.06390161816342521
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2013,0.06403212441357656
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2014,0.06061291965465724
Freight transport,Light duty vehicles,Gasoline engine,petrol,SI,twh,2015,0.05866984786468683
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2000,0.0
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2001,0.0
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2002,0.0
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2003,0.0
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2004,0.0
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2005,0.0
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2006,0.0
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2007,8.115424193367237e-05
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2008,0.00031820833215952824
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2009,0.0003295784750091383
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2010,0.0005000308639812696
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2011,0.0005822636261026314
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2012,0.0007286438837946882
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2013,0.0010160791600696017
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2014,0.001029411645924461
Freight transport,Light duty vehicles,Gasoline engine,biofuels,SI,twh,2015,0.0008759088290558933
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2000,0.19926886630475824
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2001,0.2303862214317723
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2002,0.2647092662538317
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2003,0.30603373238053044
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2004,0.4058094534048321
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2005,0.47236076001312277
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2006,0.5414363949572638
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2007,0.6423436282036273
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2008,0.6928839803472219
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2009,0.7273995353854561
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2010,0.6972280888064011
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2011,0.7676618472653526
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2012,0.798375055929714
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2013,0.8881964437930399
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2014,1.0337495890052164
Freight transport,Light duty vehicles,Diesel oil engine,diesel,SI,twh,2015,1.148200869731205
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2000,0.0
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2001,0.0
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2002,0.0
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2003,0.0
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2004,0.0
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2005,0.0
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2006,0.0028758886399782467
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2007,0.008146321536928715
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2008,0.0116583360895745
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2009,0.01961372135339627
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2010,0.02621440642577506
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2011,0.01977216110766883
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2012,0.028384620414425046
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2013,0.04085627179288915
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2014,0.02953880702647026
Freight transport,Light duty vehicles,Diesel oil engine,biofuels,SI,twh,2015,0.020814833845133336
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2000,0.0
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2001,0.0
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2002,0.0
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2003,0.0
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2004,0.0
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2005,0.0
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2006,0.007318978342310033
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2007,0.008449218942284627
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2008,0.009827706453583818
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2009,0.004688519416908104
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2010,0.0019882171804347657
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2011,0.0018702401860044393
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2012,0.0018047130850471279
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2013,0.001927072706254363
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2014,0.010375918552767153
Freight transport,Light duty vehicles,LPG engine,lpg,SI,twh,2015,0.011098748281814008
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2000,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2001,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2002,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2003,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2004,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2005,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2006,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2007,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2008,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2009,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2010,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2011,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2012,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2013,0.0
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2014,0.0005193941960049046
Freight transport,Light duty vehicles,Natural gas engine,natural_gas,SI,twh,2015,0.000854138810895266
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2000,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2001,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2002,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2003,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2004,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2005,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2006,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2007,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2008,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2009,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2010,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2011,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2012,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2013,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2014,0.0
Freight transport,Light duty vehicles,Natural gas engine,biogas,SI,twh,2015,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2000,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2001,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2002,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2003,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2004,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2005,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2006,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2007,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2008,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2009,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2010,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2011,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2012,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2013,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2014,0.00012486992675989008
Freight transport,Light duty vehicles,Battery electric vehicles,electricity,SI,twh,2015,0.000293500023924732
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2000,1.0093862211603368
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2001,1.0523423217498422
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2002,1.236830261353837
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2003,1.3504116651453688
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2004,1.798374479694652
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2005,1.8944808694493989
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2006,1.7709983492307624
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2007,1.993676390069475
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2008,2.162444699193191
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2009,1.7086959470242646
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2010,1.7651032838206973
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2011,1.7437836240766096
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2012,1.5988207556325458
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2013,1.4651874805892862
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2014,1.5797282903844414
Freight transport,Heavy duty vehicles,Domestic,diesel,SI,twh,2015,1.504094164111958
