dataset,cat_name,id,end_use,year,scenario,0
industry_demand,road,ITA,hdv,2050.0,market-driven,1.5658224595109491
industry_demand,road,LTU,hdv,2050.0,market-driven,1.4187147940854092
industry_demand,road,LUX,hdv,2050.0,market-driven,1.984928008843624
industry_demand,road,LVA,hdv,2050.0,market-driven,1.4545625409440168
industry_demand,road,MKD,hdv,2050.0,market-driven,1.887612203215663
industry_demand,road,MNE,hdv,2050.0,market-driven,1.887612203215663
industry_demand,road,NLD,hdv,2050.0,market-driven,1.3798672164917911
industry_demand,road,NOR,hdv,2050.0,market-driven,1.3522182348732972
industry_demand,road,POL,hdv,2050.0,market-driven,2.0280046508716008
industry_demand,road,PRT,hdv,2050.0,market-driven,1.3615908772464778
industry_demand,road,ROU,hdv,2050.0,market-driven,2.451056966871439
industry_demand,road,SRB,hdv,2050.0,market-driven,1.887612203215663
industry_demand,road,SVK,hdv,2050.0,market-driven,1.6172501593587176
industry_demand,road,SVN,hdv,2050.0,market-driven,2.2241530832034235
industry_demand,road,SWE,hdv,2050.0,market-driven,1.2964561368556495
industry_demand,road,ALB,hdv,2030.0,neutral,1.5282248320545937
industry_demand,road,AUT,hdv,2030.0,neutral,1.4821140043866317
industry_demand,road,BEL,hdv,2030.0,neutral,1.140216207280712
industry_demand,road,BGR,hdv,2030.0,neutral,1.3218591130841428
industry_demand,road,BIH,hdv,2030.0,neutral,1.5282248320545937
industry_demand,road,CHE,hdv,2030.0,neutral,1.2483513274723772
industry_demand,road,CYP,hdv,2030.0,neutral,1.7084051212946731
industry_demand,road,CZE,hdv,2030.0,neutral,1.1958177788426565
industry_demand,road,DEU,hdv,2030.0,neutral,1.2877413879621176
industry_demand,road,DNK,hdv,2030.0,neutral,1.2942088362720527
industry_demand,road,ESP,hdv,2030.0,neutral,1.2724805709487543
industry_demand,road,EST,hdv,2030.0,neutral,1.3487852238197944
industry_demand,road,FIN,hdv,2030.0,neutral,1.4222748100270641
industry_demand,road,FRA,hdv,2030.0,neutral,1.1934248190240788
industry_demand,road,GBR,hdv,2030.0,neutral,1.1399503871378116
industry_demand,road,GRC,hdv,2030.0,neutral,1.2780409897070033
industry_demand,road,HRV,hdv,2030.0,neutral,1.638162205016663
industry_demand,road,HUN,hdv,2030.0,neutral,1.496799690502329
industry_demand,road,IRL,hdv,2030.0,neutral,1.5906376689399944
industry_demand,road,ISL,hdv,2030.0,neutral,1.1860131507521448
industry_demand,road,ITA,hdv,2030.0,neutral,1.2638877754309354
industry_demand,road,LTU,hdv,2030.0,neutral,1.2474811448167271
industry_demand,road,LUX,hdv,2030.0,neutral,1.6609889113956389
industry_demand,road,LVA,hdv,2030.0,neutral,1.2912990198290373
industry_demand,road,MKD,hdv,2030.0,neutral,1.5282248320545937
industry_demand,road,MNE,hdv,2030.0,neutral,1.5282248320545937
industry_demand,road,NLD,hdv,2030.0,neutral,1.2365468151765944
industry_demand,road,NOR,hdv,2030.0,neutral,1.1860131538163274
industry_demand,road,POL,hdv,2030.0,neutral,1.6267470445143375
industry_demand,road,PRT,hdv,2030.0,neutral,1.1797584696603598
industry_demand,road,ROU,hdv,2030.0,neutral,1.9062621619628304
industry_demand,road,SRB,hdv,2030.0,neutral,1.5282248320545937
industry_demand,road,SVK,hdv,2030.0,neutral,1.4319432233612903
industry_demand,road,SVN,hdv,2030.0,neutral,1.7959771749062812
industry_demand,road,SWE,hdv,2030.0,neutral,1.1614581789919756
industry_demand,road,ALB,hdv,2050.0,neutral,1.887612203215663
industry_demand,road,AUT,hdv,2050.0,neutral,1.7718039730229125
industry_demand,road,BEL,hdv,2050.0,neutral,1.2278633377067394
industry_demand,road,BGR,hdv,2050.0,neutral,1.515052728328942
industry_demand,road,BIH,hdv,2050.0,neutral,1.887612203215663
industry_demand,road,CHE,hdv,2050.0,neutral,1.4427560173371572
industry_demand,road,CYP,hdv,2050.0,neutral,2.0311047739077144
industry_demand,road,CZE,hdv,2050.0,neutral,1.437631019093331
industry_demand,road,DEU,hdv,2050.0,neutral,1.408422144853973
industry_demand,road,DNK,hdv,2050.0,neutral,1.4825606701240224
industry_demand,road,ESP,hdv,2050.0,neutral,1.514553772405071
industry_demand,road,EST,hdv,2050.0,neutral,1.6727259196202746
industry_demand,road,FIN,hdv,2050.0,neutral,1.513751571944015
industry_demand,road,FRA,hdv,2050.0,neutral,1.3540234476465491
industry_demand,road,GBR,hdv,2050.0,neutral,1.3368090036454794
industry_demand,road,GRC,hdv,2050.0,neutral,1.6727259196202744
industry_demand,road,HRV,hdv,2050.0,neutral,1.977293289242814
industry_demand,road,HUN,hdv,2050.0,neutral,1.8219321120148444
industry_demand,road,IRL,hdv,2050.0,neutral,2.07664722937793
industry_demand,road,ISL,hdv,2050.0,neutral,1.3522182256979718
industry_demand,road,ITA,hdv,2050.0,neutral,1.5658224595109491
industry_demand,road,LTU,hdv,2050.0,neutral,1.4187147940854092
industry_demand,road,LUX,hdv,2050.0,neutral,1.984928008843624
industry_demand,road,LVA,hdv,2050.0,neutral,1.4545625409440168
industry_demand,road,MKD,hdv,2050.0,neutral,1.887612203215663
industry_demand,road,MNE,hdv,2050.0,neutral,1.887612203215663
industry_demand,road,NLD,hdv,2050.0,neutral,1.3798672164917911
industry_demand,road,NOR,hdv,2050.0,neutral,1.3522182348732972
industry_demand,road,POL,hdv,2050.0,neutral,2.0280046508716008
industry_demand,road,PRT,hdv,2050.0,neutral,1.3615908772464778
industry_demand,road,ROU,hdv,2050.0,neutral,2.451056966871439
industry_demand,road,SRB,hdv,2050.0,neutral,1.887612203215663
industry_demand,road,SVK,hdv,2050.0,neutral,1.6172501593587176
industry_demand,road,SVN,hdv,2050.0,neutral,2.2241530832034235
industry_demand,road,SWE,hdv,2050.0,neutral,1.2964561368556495
industry_demand,road,ALB,hdv,2030.0,people-powered,1.526948741391022
industry_demand,road,AUT,hdv,2030.0,people-powered,1.4795927140188605
industry_demand,road,BEL,hdv,2030.0,people-powered,1.1395629679200312
industry_demand,road,BGR,hdv,2030.0,people-powered,1.3209002449235459
industry_demand,road,BIH,hdv,2030.0,people-powered,1.526948741391022
industry_demand,road,CHE,hdv,2030.0,people-powered,1.24736729927014
industry_demand,road,CYP,hdv,2030.0,people-powered,1.7084051212946731
industry_demand,road,CZE,hdv,2030.0,people-powered,1.19380320735091
industry_demand,road,DEU,hdv,2030.0,people-powered,1.2856369316845828
industry_demand,road,DNK,hdv,2030.0,people-powered,1.293684320118302
industry_demand,road,ESP,hdv,2030.0,people-powered,1.2721397462110486
industry_demand,road,EST,hdv,2030.0,people-powered,1.3452380321414177
industry_demand,road,FIN,hdv,2030.0,people-powered,1.420386388755134
industry_demand,road,FRA,hdv,2030.0,people-powered,1.1930106336885962
industry_demand,road,GBR,hdv,2030.0,people-powered,1.139610040567285
industry_demand,road,GRC,hdv,2030.0,people-powered,1.2775476275185649
industry_demand,road,HRV,hdv,2030.0,people-powered,1.6371452552522672
industry_demand,road,HUN,hdv,2030.0,people-powered,1.4948129527792489
industry_demand,road,IRL,hdv,2030.0,people-powered,1.5906206909944536
industry_demand,road,ISL,hdv,2030.0,people-powered,1.1860131507521448
industry_demand,road,ITA,hdv,2030.0,people-powered,1.2634543324372405
industry_demand,road,LTU,hdv,2030.0,people-powered,1.2384683997140589
industry_demand,road,LUX,hdv,2030.0,people-powered,1.6608747403794852
industry_demand,road,LVA,hdv,2030.0,people-powered,1.2785578487058973
industry_demand,road,MKD,hdv,2030.0,people-powered,1.526948741391022
industry_demand,road,MNE,hdv,2030.0,people-powered,1.526948741391022
industry_demand,road,NLD,hdv,2030.0,people-powered,1.2360927786461036
industry_demand,road,NOR,hdv,2030.0,people-powered,1.1854913363904551
industry_demand,road,POL,hdv,2030.0,people-powered,1.6242350472843798
industry_demand,road,PRT,hdv,2030.0,people-powered,1.1794989762926595
industry_demand,road,ROU,hdv,2030.0,people-powered,1.9043376264814842
industry_demand,road,SRB,hdv,2030.0,people-powered,1.526948741391022
industry_demand,road,SVK,hdv,2030.0,people-powered,1.429557803730748
industry_demand,road,SVN,hdv,2030.0,people-powered,1.7922109358148657
industry_demand,road,SWE,hdv,2030.0,people-powered,1.1590454630234632
industry_demand,road,ALB,hdv,2050.0,people-powered,1.8854103433123204
industry_demand,road,AUT,hdv,2050.0,people-powered,1.7674509949775556
industry_demand,road,BEL,hdv,2050.0,people-powered,1.22675821699348
industry_demand,road,BGR,hdv,2050.0,people-powered,1.513284162961652
industry_demand,road,BIH,hdv,2050.0,people-powered,1.8854103433123204
industry_demand,road,CHE,hdv,2050.0,people-powered,1.4411513331735222
industry_demand,road,CYP,hdv,2050.0,people-powered,2.0311047739077144
industry_demand,road,CZE,hdv,2050.0,people-powered,1.4343808080358873
industry_demand,road,DEU,hdv,2050.0,people-powered,1.4049541374252366
industry_demand,road,DNK,hdv,2050.0,people-powered,1.4817431839039077
industry_demand,road,ESP,hdv,2050.0,people-powered,1.5140207542000932
industry_demand,road,EST,hdv,2050.0,people-powered,1.6660242887581582
industry_demand,road,FIN,hdv,2050.0,people-powered,1.5106647958043509
industry_demand,road,FRA,hdv,2050.0,people-powered,1.3533080488325244
industry_demand,road,GBR,hdv,2050.0,people-powered,1.336318367192857
industry_demand,road,GRC,hdv,2050.0,people-powered,1.6717938213385852
industry_demand,road,HRV,hdv,2050.0,people-powered,1.9758145333019403
industry_demand,road,HUN,hdv,2050.0,people-powered,1.8183949265168464
industry_demand,road,IRL,hdv,2050.0,people-powered,2.0766202280768806
industry_demand,road,ISL,hdv,2050.0,people-powered,1.3522182256979718
industry_demand,road,ITA,hdv,2050.0,people-powered,1.5651918132628058
industry_demand,road,LTU,hdv,2050.0,people-powered,1.4039389747598532
industry_demand,road,LUX,hdv,2050.0,people-powered,1.9847001689613293
industry_demand,road,LVA,hdv,2050.0,people-powered,1.4326110646105834
industry_demand,road,MKD,hdv,2050.0,people-powered,1.8854103433123204
industry_demand,road,MNE,hdv,2050.0,people-powered,1.8854103433123204
industry_demand,road,NLD,hdv,2050.0,people-powered,1.379161300181782
industry_demand,road,NOR,hdv,2050.0,people-powered,1.3513698124689075
industry_demand,road,POL,hdv,2050.0,people-powered,2.0239405378654443
industry_demand,road,PRT,hdv,2050.0,people-powered,1.3611714260529648
industry_demand,road,ROU,hdv,2050.0,people-powered,2.4477642724425777
industry_demand,road,SRB,hdv,2050.0,people-powered,1.8854103433123204
industry_demand,road,SVK,hdv,2050.0,people-powered,1.6132682490462504
industry_demand,road,SVN,hdv,2050.0,people-powered,2.2173408583523067
industry_demand,road,SWE,hdv,2050.0,people-powered,1.292610058971445
transport_demand,rail,ALB,electricity,2030.0,current,1.1694170133824635
transport_demand,rail,AUT,electricity,2030.0,current,1.1808598887380757
transport_demand,rail,BEL,electricity,2030.0,current,1.1134445026555886
transport_demand,rail,BGR,electricity,2030.0,current,1.2714563214335644
transport_demand,rail,BIH,electricity,2030.0,current,1.1694170133824635
transport_demand,rail,CHE,electricity,2030.0,current,1.1241874456925678
transport_demand,rail,CYP,electricity,2030.0,current,1.0
transport_demand,rail,CZE,electricity,2030.0,current,1.3718682649819065
transport_demand,rail,DEU,electricity,2030.0,current,1.111319470225968
transport_demand,rail,DNK,electricity,2030.0,current,1.2001064392565346
transport_demand,rail,ESP,electricity,2030.0,current,1.3313303473279998
transport_demand,rail,EST,electricity,2030.0,current,1.6322623572132184
transport_demand,rail,FIN,electricity,2030.0,current,1.1394529091988406
transport_demand,rail,FRA,electricity,2030.0,current,1.170780311447635
transport_demand,rail,GBR,electricity,2030.0,current,1.1589455721117956
transport_demand,rail,GRC,electricity,2030.0,current,1.1456209412892069
transport_demand,rail,HRV,electricity,2030.0,current,0.8929670990328328
transport_demand,rail,HUN,electricity,2030.0,current,1.2513239515927423
transport_demand,rail,IRL,electricity,2030.0,current,1.2523658830364757
transport_demand,rail,ISL,electricity,2030.0,current,1.0
transport_demand,rail,ITA,electricity,2030.0,current,1.0904625554041012
transport_demand,rail,LTU,electricity,2030.0,current,3.656892720355316
transport_demand,rail,LUX,electricity,2030.0,current,1.2558597039974884
transport_demand,rail,LVA,electricity,2030.0,current,1.3175639618927184
transport_demand,rail,MKD,electricity,2030.0,current,1.1694170133824635
transport_demand,rail,MNE,electricity,2030.0,current,1.1694170133824635
transport_demand,rail,NLD,electricity,2030.0,current,1.189013750488947
transport_demand,rail,NOR,electricity,2030.0,current,1.525393909583204
transport_demand,rail,POL,electricity,2030.0,current,1.8275306371057696
transport_demand,rail,PRT,electricity,2030.0,current,1.3540400587523342
transport_demand,rail,ROU,electricity,2030.0,current,1.2857167535639713
transport_demand,rail,SRB,electricity,2030.0,current,1.1694170133824635
transport_demand,rail,SVK,electricity,2030.0,current,1.4264425928446154
transport_demand,rail,SVN,electricity,2030.0,current,1.6685524021013993
transport_demand,rail,SWE,electricity,2030.0,current,1.2964105563606323
transport_demand,rail,ALB,electricity,2050.0,current,1.6215808216503749
transport_demand,rail,AUT,electricity,2050.0,current,1.3762010402479472
transport_demand,rail,BEL,electricity,2050.0,current,1.3065694761604474
transport_demand,rail,BGR,electricity,2050.0,current,1.5235002061512566
transport_demand,rail,BIH,electricity,2050.0,current,1.6215808216503749
transport_demand,rail,CHE,electricity,2050.0,current,1.4815804925232292
transport_demand,rail,CYP,electricity,2050.0,current,1.0
transport_demand,rail,CZE,electricity,2050.0,current,1.6424285813983026
transport_demand,rail,DEU,electricity,2050.0,current,1.5289295974736965
transport_demand,rail,DNK,electricity,2050.0,current,1.4084818568280375
transport_demand,rail,ESP,electricity,2050.0,current,1.9292119855869132
transport_demand,rail,EST,electricity,2050.0,current,2.258962321922843
transport_demand,rail,FIN,electricity,2050.0,current,1.3081902065733466
transport_demand,rail,FRA,electricity,2050.0,current,1.4964979548868178
transport_demand,rail,GBR,electricity,2050.0,current,1.3191523625596786
transport_demand,rail,GRC,electricity,2050.0,current,2.258962321922843
transport_demand,rail,HRV,electricity,2050.0,current,0.9798316382948496
transport_demand,rail,HUN,electricity,2050.0,current,1.7625027899106032
transport_demand,rail,IRL,electricity,2050.0,current,1.3917327544262217
transport_demand,rail,ISL,electricity,2050.0,current,1.0
transport_demand,rail,ITA,electricity,2050.0,current,1.4193139252091735
transport_demand,rail,LTU,electricity,2050.0,current,4.394078921186138
transport_demand,rail,LUX,electricity,2050.0,current,1.5256146683565124
transport_demand,rail,LVA,electricity,2050.0,current,1.5436258378854941
transport_demand,rail,MKD,electricity,2050.0,current,1.6215808216503749
transport_demand,rail,MNE,electricity,2050.0,current,1.6215808216503749
transport_demand,rail,NLD,electricity,2050.0,current,1.4280060499166585
transport_demand,rail,NOR,electricity,2050.0,current,2.5487569401720176
transport_demand,rail,POL,electricity,2050.0,current,2.378250928487603
transport_demand,rail,PRT,electricity,2050.0,current,1.8567567495146424
transport_demand,rail,ROU,electricity,2050.0,current,1.5831071519723219
transport_demand,rail,SRB,electricity,2050.0,current,1.6215808216503749
transport_demand,rail,SVK,electricity,2050.0,current,1.9616460442565236
transport_demand,rail,SVN,electricity,2050.0,current,2.2995291275634826
transport_demand,rail,SWE,electricity,2050.0,current,1.5307841295683589
transport_demand,rail,ALB,electricity,2030.0,government-directed,1.1694170133824635
transport_demand,rail,AUT,electricity,2030.0,government-directed,1.1808598887380757
transport_demand,rail,BEL,electricity,2030.0,government-directed,1.1134445026555886
transport_demand,rail,BGR,electricity,2030.0,government-directed,1.2714563214335644
transport_demand,rail,BIH,electricity,2030.0,government-directed,1.1694170133824635
transport_demand,rail,CHE,electricity,2030.0,government-directed,1.1241874456925678
transport_demand,rail,CYP,electricity,2030.0,government-directed,1.0
transport_demand,rail,CZE,electricity,2030.0,government-directed,1.3718682649819065
transport_demand,rail,DEU,electricity,2030.0,government-directed,1.111319470225968
transport_demand,rail,DNK,electricity,2030.0,government-directed,1.2001064392565346
transport_demand,rail,ESP,electricity,2030.0,government-directed,1.3313303473279998
transport_demand,rail,EST,electricity,2030.0,government-directed,1.6322623572132184
transport_demand,rail,FIN,electricity,2030.0,government-directed,1.1394529091988406
transport_demand,rail,FRA,electricity,2030.0,government-directed,1.170780311447635
transport_demand,rail,GBR,electricity,2030.0,government-directed,1.1589455721117956
transport_demand,rail,GRC,electricity,2030.0,government-directed,1.1456209412892069
transport_demand,rail,HRV,electricity,2030.0,government-directed,0.8929670990328328
transport_demand,rail,HUN,electricity,2030.0,government-directed,1.2513239515927423
transport_demand,rail,IRL,electricity,2030.0,government-directed,1.2523658830364757
transport_demand,rail,ISL,electricity,2030.0,government-directed,1.0
transport_demand,rail,ITA,electricity,2030.0,government-directed,1.0904625554041012
transport_demand,rail,LTU,electricity,2030.0,government-directed,3.656892720355316
transport_demand,rail,LUX,electricity,2030.0,government-directed,1.2558597039974884
transport_demand,rail,LVA,electricity,2030.0,government-directed,1.3175639618927184
transport_demand,rail,MKD,electricity,2030.0,government-directed,1.1694170133824635
transport_demand,rail,MNE,electricity,2030.0,government-directed,1.1694170133824635
transport_demand,rail,NLD,electricity,2030.0,government-directed,1.189013750488947
transport_demand,rail,NOR,electricity,2030.0,government-directed,1.525393909583204
transport_demand,rail,POL,electricity,2030.0,government-directed,1.8275306371057696
transport_demand,rail,PRT,electricity,2030.0,government-directed,1.3540400587523342
transport_demand,rail,ROU,electricity,2030.0,government-directed,1.2857167535639713
transport_demand,rail,SRB,electricity,2030.0,government-directed,1.1694170133824635
transport_demand,rail,SVK,electricity,2030.0,government-directed,1.4264425928446154
transport_demand,rail,SVN,electricity,2030.0,government-directed,1.6685524021013993
transport_demand,rail,SWE,electricity,2030.0,government-directed,1.2964105563606323
transport_demand,rail,ALB,electricity,2050.0,government-directed,1.6215808216503749
transport_demand,rail,AUT,electricity,2050.0,government-directed,1.3762010402479472
transport_demand,rail,BEL,electricity,2050.0,government-directed,1.3065694761604474
transport_demand,rail,BGR,electricity,2050.0,government-directed,1.5235002061512566
transport_demand,rail,BIH,electricity,2050.0,government-directed,1.6215808216503749
transport_demand,rail,CHE,electricity,2050.0,government-directed,1.4815804925232292
transport_demand,rail,CYP,electricity,2050.0,government-directed,1.0
transport_demand,rail,CZE,electricity,2050.0,government-directed,1.6424285813983026
transport_demand,rail,DEU,electricity,2050.0,government-directed,1.5289295974736965
transport_demand,rail,DNK,electricity,2050.0,government-directed,1.4084818568280375
transport_demand,rail,ESP,electricity,2050.0,government-directed,1.9292119855869132
transport_demand,rail,EST,electricity,2050.0,government-directed,2.258962321922843
transport_demand,rail,FIN,electricity,2050.0,government-directed,1.3081902065733466
transport_demand,rail,FRA,electricity,2050.0,government-directed,1.4964979548868178
transport_demand,rail,GBR,electricity,2050.0,government-directed,1.3191523625596786
transport_demand,rail,GRC,electricity,2050.0,government-directed,2.258962321922843
transport_demand,rail,HRV,electricity,2050.0,government-directed,0.9798316382948496
transport_demand,rail,HUN,electricity,2050.0,government-directed,1.7625027899106032
transport_demand,rail,IRL,electricity,2050.0,government-directed,1.3917327544262217
transport_demand,rail,ISL,electricity,2050.0,government-directed,1.0
transport_demand,rail,ITA,electricity,2050.0,government-directed,1.4193139252091735
transport_demand,rail,LTU,electricity,2050.0,government-directed,4.394078921186138
transport_demand,rail,LUX,electricity,2050.0,government-directed,1.5256146683565124
transport_demand,rail,LVA,electricity,2050.0,government-directed,1.5436258378854941
transport_demand,rail,MKD,electricity,2050.0,government-directed,1.6215808216503749
transport_demand,rail,MNE,electricity,2050.0,government-directed,1.6215808216503749
transport_demand,rail,NLD,electricity,2050.0,government-directed,1.4280060499166585
transport_demand,rail,NOR,electricity,2050.0,government-directed,2.5487569401720176
transport_demand,rail,POL,electricity,2050.0,government-directed,2.378250928487603
transport_demand,rail,PRT,electricity,2050.0,government-directed,1.8567567495146424
transport_demand,rail,ROU,electricity,2050.0,government-directed,1.5831071519723219
transport_demand,rail,SRB,electricity,2050.0,government-directed,1.6215808216503749
transport_demand,rail,SVK,electricity,2050.0,government-directed,1.9616460442565236
transport_demand,rail,SVN,electricity,2050.0,government-directed,2.2995291275634826
transport_demand,rail,SWE,electricity,2050.0,government-directed,1.5307841295683589
transport_demand,rail,ALB,electricity,2030.0,market-driven,1.1694170133824635
transport_demand,rail,AUT,electricity,2030.0,market-driven,1.1808598887380757
transport_demand,rail,BEL,electricity,2030.0,market-driven,1.1134445026555886
transport_demand,rail,BGR,electricity,2030.0,market-driven,1.2714563214335644
transport_demand,rail,BIH,electricity,2030.0,market-driven,1.1694170133824635
transport_demand,rail,CHE,electricity,2030.0,market-driven,1.1241874456925678
transport_demand,rail,CYP,electricity,2030.0,market-driven,1.0
transport_demand,rail,CZE,electricity,2030.0,market-driven,1.3718682649819065
transport_demand,rail,DEU,electricity,2030.0,market-driven,1.111319470225968
transport_demand,rail,DNK,electricity,2030.0,market-driven,1.2001064392565346
transport_demand,rail,ESP,electricity,2030.0,market-driven,1.3313303473279998
transport_demand,rail,EST,electricity,2030.0,market-driven,1.6322623572132184
transport_demand,rail,FIN,electricity,2030.0,market-driven,1.1394529091988406
transport_demand,rail,FRA,electricity,2030.0,market-driven,1.170780311447635
transport_demand,rail,GBR,electricity,2030.0,market-driven,1.1589455721117956
transport_demand,rail,GRC,electricity,2030.0,market-driven,1.1456209412892069
transport_demand,rail,HRV,electricity,2030.0,market-driven,0.8929670990328328
transport_demand,rail,HUN,electricity,2030.0,market-driven,1.2513239515927423
transport_demand,rail,IRL,electricity,2030.0,market-driven,1.2523658830364757
transport_demand,rail,ISL,electricity,2030.0,market-driven,1.0
transport_demand,rail,ITA,electricity,2030.0,market-driven,1.0904625554041012
transport_demand,rail,LTU,electricity,2030.0,market-driven,3.656892720355316
transport_demand,rail,LUX,electricity,2030.0,market-driven,1.2558597039974884
transport_demand,rail,LVA,electricity,2030.0,market-driven,1.3175639618927184
transport_demand,rail,MKD,electricity,2030.0,market-driven,1.1694170133824635
transport_demand,rail,MNE,electricity,2030.0,market-driven,1.1694170133824635
transport_demand,rail,NLD,electricity,2030.0,market-driven,1.189013750488947
transport_demand,rail,NOR,electricity,2030.0,market-driven,1.525393909583204
transport_demand,rail,POL,electricity,2030.0,market-driven,1.8275306371057696
transport_demand,rail,PRT,electricity,2030.0,market-driven,1.3540400587523342
transport_demand,rail,ROU,electricity,2030.0,market-driven,1.2857167535639713
transport_demand,rail,SRB,electricity,2030.0,market-driven,1.1694170133824635
transport_demand,rail,SVK,electricity,2030.0,market-driven,1.4264425928446154
transport_demand,rail,SVN,electricity,2030.0,market-driven,1.6685524021013993
transport_demand,rail,SWE,electricity,2030.0,market-driven,1.2964105563606323
transport_demand,rail,ALB,electricity,2050.0,market-driven,1.6215808216503749
transport_demand,rail,AUT,electricity,2050.0,market-driven,1.3762010402479472
transport_demand,rail,BEL,electricity,2050.0,market-driven,1.3065694761604474
transport_demand,rail,BGR,electricity,2050.0,market-driven,1.5235002061512566
transport_demand,rail,BIH,electricity,2050.0,market-driven,1.6215808216503749
transport_demand,rail,CHE,electricity,2050.0,market-driven,1.4815804925232292
transport_demand,rail,CYP,electricity,2050.0,market-driven,1.0
transport_demand,rail,CZE,electricity,2050.0,market-driven,1.6424285813983026
transport_demand,rail,DEU,electricity,2050.0,market-driven,1.5289295974736965
transport_demand,rail,DNK,electricity,2050.0,market-driven,1.4084818568280375
transport_demand,rail,ESP,electricity,2050.0,market-driven,1.9292119855869132
transport_demand,rail,EST,electricity,2050.0,market-driven,2.258962321922843
transport_demand,rail,FIN,electricity,2050.0,market-driven,1.3081902065733466
transport_demand,rail,FRA,electricity,2050.0,market-driven,1.4964979548868178
transport_demand,rail,GBR,electricity,2050.0,market-driven,1.3191523625596786
transport_demand,rail,GRC,electricity,2050.0,market-driven,2.258962321922843
transport_demand,rail,HRV,electricity,2050.0,market-driven,0.9798316382948496
transport_demand,rail,HUN,electricity,2050.0,market-driven,1.7625027899106032
transport_demand,rail,IRL,electricity,2050.0,market-driven,1.3917327544262217
transport_demand,rail,ISL,electricity,2050.0,market-driven,1.0
transport_demand,rail,ITA,electricity,2050.0,market-driven,1.4193139252091735
transport_demand,rail,LTU,electricity,2050.0,market-driven,4.394078921186138
transport_demand,rail,LUX,electricity,2050.0,market-driven,1.5256146683565124
transport_demand,rail,LVA,electricity,2050.0,market-driven,1.5436258378854941
transport_demand,rail,MKD,electricity,2050.0,market-driven,1.6215808216503749
transport_demand,rail,MNE,electricity,2050.0,market-driven,1.6215808216503749
transport_demand,rail,NLD,electricity,2050.0,market-driven,1.4280060499166585
transport_demand,rail,NOR,electricity,2050.0,market-driven,2.5487569401720176
transport_demand,rail,POL,electricity,2050.0,market-driven,2.378250928487603
transport_demand,rail,PRT,electricity,2050.0,market-driven,1.8567567495146424
transport_demand,rail,ROU,electricity,2050.0,market-driven,1.5831071519723219
transport_demand,rail,SRB,electricity,2050.0,market-driven,1.6215808216503749
transport_demand,rail,SVK,electricity,2050.0,market-driven,1.9616460442565236
transport_demand,rail,SVN,electricity,2050.0,market-driven,2.2995291275634826
transport_demand,rail,SWE,electricity,2050.0,market-driven,1.5307841295683589
transport_demand,rail,ALB,electricity,2030.0,neutral,1.1694170133824635
transport_demand,rail,AUT,electricity,2030.0,neutral,1.1808598887380757
transport_demand,rail,BEL,electricity,2030.0,neutral,1.1134445026555886
transport_demand,rail,BGR,electricity,2030.0,neutral,1.2714563214335644
transport_demand,rail,BIH,electricity,2030.0,neutral,1.1694170133824635
transport_demand,rail,CHE,electricity,2030.0,neutral,1.1241874456925678
transport_demand,rail,CYP,electricity,2030.0,neutral,1.0
transport_demand,rail,CZE,electricity,2030.0,neutral,1.3718682649819065
transport_demand,rail,DEU,electricity,2030.0,neutral,1.111319470225968
transport_demand,rail,DNK,electricity,2030.0,neutral,1.2001064392565346
transport_demand,rail,ESP,electricity,2030.0,neutral,1.3313303473279998
transport_demand,rail,EST,electricity,2030.0,neutral,1.6322623572132184
transport_demand,rail,FIN,electricity,2030.0,neutral,1.1394529091988406
transport_demand,rail,FRA,electricity,2030.0,neutral,1.170780311447635
transport_demand,rail,GBR,electricity,2030.0,neutral,1.1589455721117956
transport_demand,rail,GRC,electricity,2030.0,neutral,1.1456209412892069
transport_demand,rail,HRV,electricity,2030.0,neutral,0.8929670990328328
transport_demand,rail,HUN,electricity,2030.0,neutral,1.2513239515927423
transport_demand,rail,IRL,electricity,2030.0,neutral,1.2523658830364757
transport_demand,rail,ISL,electricity,2030.0,neutral,1.0
transport_demand,rail,ITA,electricity,2030.0,neutral,1.0904625554041012
transport_demand,rail,LTU,electricity,2030.0,neutral,3.656892720355316
transport_demand,rail,LUX,electricity,2030.0,neutral,1.2558597039974884
transport_demand,rail,LVA,electricity,2030.0,neutral,1.3175639618927184
transport_demand,rail,MKD,electricity,2030.0,neutral,1.1694170133824635
transport_demand,rail,MNE,electricity,2030.0,neutral,1.1694170133824635
transport_demand,rail,NLD,electricity,2030.0,neutral,1.189013750488947
transport_demand,rail,NOR,electricity,2030.0,neutral,1.525393909583204
transport_demand,rail,POL,electricity,2030.0,neutral,1.8275306371057696
transport_demand,rail,PRT,electricity,2030.0,neutral,1.3540400587523342
transport_demand,rail,ROU,electricity,2030.0,neutral,1.2857167535639713
transport_demand,rail,SRB,electricity,2030.0,neutral,1.1694170133824635
transport_demand,rail,SVK,electricity,2030.0,neutral,1.4264425928446154
transport_demand,rail,SVN,electricity,2030.0,neutral,1.6685524021013993
transport_demand,rail,SWE,electricity,2030.0,neutral,1.2964105563606323
transport_demand,rail,ALB,electricity,2050.0,neutral,1.6215808216503749
transport_demand,rail,AUT,electricity,2050.0,neutral,1.3762010402479472
transport_demand,rail,BEL,electricity,2050.0,neutral,1.3065694761604474
transport_demand,rail,BGR,electricity,2050.0,neutral,1.5235002061512566
transport_demand,rail,BIH,electricity,2050.0,neutral,1.6215808216503749
transport_demand,rail,CHE,electricity,2050.0,neutral,1.4815804925232292
