country_code,cat_name,end_use,carrier_name,0
NLD,commercial,space_heating,biomass,1.4933059367366348
NLD,commercial,process_heating,biomass,0.0
NLD,commercial,water_heating,electricity,0.06537740597059881
NLD,commercial,space_heating,electricity,0.678823148048415
NLD,commercial,process_heating,electricity,2.8201162351912696
NLD,commercial,water_heating,heat,0.15852650959488254
NLD,commercial,space_heating,heat,1.7265051488638103
NLD,commercial,process_heating,heat,0.0
NLD,commercial,water_heating,natural_gas,2.980343010688978
NLD,commercial,space_heating,natural_gas,32.82101674156764
NLD,commercial,process_heating,natural_gas,0.0
NLD,commercial,water_heating,oil,0.08296434069361859
NLD,commercial,space_heating,oil,0.9526214787690337
NLD,commercial,process_heating,oil,0.0
NLD,commercial,water_heating,other_renewable,0.0
NLD,commercial,space_heating,other_renewable,0.0
NLD,commercial,process_heating,other_renewable,0.0
NLD,commercial,water_heating,solar_thermal,0.021095384646146312
NLD,commercial,space_heating,solar_thermal,0.2129873114624468
NLD,commercial,process_heating,solar_thermal,0.0
NLD,commercial,water_heating,solid_fossil,0.0011859012758684505
NLD,commercial,space_heating,solid_fossil,0.01275467300463842
NLD,commercial,process_heating,solid_fossil,0.0
POL,commercial,water_heating,biomass,0.1483494919781417
POL,commercial,space_heating,biomass,2.617262932328572
POL,commercial,process_heating,biomass,0.0
POL,commercial,water_heating,electricity,0.0571236370274124
POL,commercial,space_heating,electricity,0.9651192439820908
POL,commercial,process_heating,electricity,2.806808161187273
POL,commercial,water_heating,heat,0.6655477331205555
POL,commercial,space_heating,heat,11.389451282758756
POL,commercial,process_heating,heat,0.0
POL,commercial,water_heating,natural_gas,1.1089470931172976
POL,commercial,space_heating,natural_gas,18.807406042458886
POL,commercial,process_heating,natural_gas,0.0
POL,commercial,water_heating,oil,0.2574273364130009
POL,commercial,space_heating,oil,4.84340216815437
POL,commercial,process_heating,oil,0.0
POL,commercial,water_heating,other_renewable,0.0
POL,commercial,space_heating,other_renewable,0.0
POL,commercial,process_heating,other_renewable,0.0
POL,commercial,water_heating,solar_thermal,0.060599040800631984
POL,commercial,space_heating,solar_thermal,0.9687774988762233
POL,commercial,process_heating,solar_thermal,0.0
POL,commercial,water_heating,solid_fossil,0.39443848495172457
POL,commercial,space_heating,solid_fossil,7.344122675246893
POL,commercial,process_heating,solid_fossil,0.0
PRT,commercial,water_heating,biomass,0.28412542362103427
PRT,commercial,space_heating,biomass,0.7216847740834496
PRT,commercial,process_heating,biomass,0.0
PRT,commercial,water_heating,electricity,0.165692190413614
PRT,commercial,space_heating,electricity,0.425226836573686
PRT,commercial,process_heating,electricity,1.149646283937293
PRT,commercial,water_heating,heat,0.08044897561980857
PRT,commercial,space_heating,heat,0.20939294256654922
PRT,commercial,process_heating,heat,0.0
PRT,commercial,water_heating,natural_gas,0.7306334185890497
PRT,commercial,space_heating,natural_gas,1.871762326387202
PRT,commercial,process_heating,natural_gas,0.0
PRT,commercial,water_heating,oil,0.48525207156737254
PRT,commercial,space_heating,oil,1.240850571589779
PRT,commercial,process_heating,oil,0.0
PRT,commercial,water_heating,other_renewable,0.0
PRT,commercial,space_heating,other_renewable,0.0
PRT,commercial,process_heating,other_renewable,0.0
PRT,commercial,water_heating,solar_thermal,0.06315603683817968
PRT,commercial,space_heating,solar_thermal,0.14934761426664594
PRT,commercial,process_heating,solar_thermal,0.0
PRT,commercial,water_heating,solid_fossil,0.00027021487228258195
PRT,commercial,space_heating,solid_fossil,0.0005337551517363033
PRT,commercial,process_heating,solid_fossil,0.0
ROU,commercial,water_heating,biomass,0.015457191032026524
ROU,commercial,space_heating,biomass,0.19884650333545714
ROU,commercial,process_heating,biomass,0.0
ROU,commercial,water_heating,electricity,0.014346208811651502
ROU,commercial,space_heating,electricity,0.16547666090683896
ROU,commercial,process_heating,electricity,1.1282431896564726
ROU,commercial,water_heating,heat,0.18051804070506128
ROU,commercial,space_heating,heat,2.2675083027272334
ROU,commercial,process_heating,heat,0.0
ROU,commercial,water_heating,natural_gas,0.6778713890195951
ROU,commercial,space_heating,natural_gas,8.914599993943392
ROU,commercial,process_heating,natural_gas,0.0
ROU,commercial,water_heating,oil,0.05966509407659868
ROU,commercial,space_heating,oil,0.8382693970370924
ROU,commercial,process_heating,oil,0.0
ROU,commercial,water_heating,other_renewable,0.0
ROU,commercial,space_heating,other_renewable,0.0
ROU,commercial,process_heating,other_renewable,0.0
ROU,commercial,water_heating,solar_thermal,0.04556242934376052
ROU,commercial,space_heating,solar_thermal,0.5142633076498215
ROU,commercial,process_heating,solar_thermal,0.0
ROU,commercial,water_heating,solid_fossil,0.0
ROU,commercial,space_heating,solid_fossil,0.0
ROU,commercial,process_heating,solid_fossil,0.0
SVK,commercial,water_heating,biomass,0.0073389789206470945
SVK,commercial,space_heating,biomass,0.10298611772189412
SVK,commercial,process_heating,biomass,0.0
SVK,commercial,water_heating,electricity,0.02077577128160308
SVK,commercial,space_heating,electricity,0.2968745587967194
SVK,commercial,process_heating,electricity,0.4776572115135233
SVK,commercial,water_heating,heat,0.044653068402681094
SVK,commercial,space_heating,heat,0.6649271300998306
SVK,commercial,process_heating,heat,0.0
SVK,commercial,water_heating,natural_gas,0.47855284181643243
SVK,commercial,space_heating,natural_gas,6.696752835333739
SVK,commercial,process_heating,natural_gas,0.0
SVK,commercial,water_heating,oil,0.011121444619917861
SVK,commercial,space_heating,oil,0.1697902644429175
SVK,commercial,process_heating,oil,0.0
SVK,commercial,water_heating,other_renewable,0.0
SVK,commercial,space_heating,other_renewable,0.0
SVK,commercial,process_heating,other_renewable,0.0
SVK,commercial,water_heating,solar_thermal,0.003613490726374519
SVK,commercial,space_heating,solar_thermal,0.04547625053939414
SVK,commercial,process_heating,solar_thermal,0.0
SVK,commercial,water_heating,solid_fossil,0.07543394852555446
SVK,commercial,space_heating,solid_fossil,1.1804148021104472
SVK,commercial,process_heating,solid_fossil,0.0
SVN,commercial,water_heating,biomass,0.012004651109058892
SVN,commercial,space_heating,biomass,0.16202232724114632
SVN,commercial,process_heating,biomass,0.0
SVN,commercial,water_heating,electricity,0.010310092378676108
SVN,commercial,space_heating,electricity,0.16249536848743862
SVN,commercial,process_heating,electricity,0.3438201185447456
SVN,commercial,water_heating,heat,0.031058373015754762
SVN,commercial,space_heating,heat,0.4505093987678598
SVN,commercial,process_heating,heat,0.0
SVN,commercial,water_heating,natural_gas,0.03382920404700714
SVN,commercial,space_heating,natural_gas,0.45523099503114617
SVN,commercial,process_heating,natural_gas,0.0
SVN,commercial,water_heating,oil,0.04865160001086739
SVN,commercial,space_heating,oil,0.7655465505597848
SVN,commercial,process_heating,oil,0.0
SVN,commercial,water_heating,other_renewable,0.0
SVN,commercial,space_heating,other_renewable,0.0
SVN,commercial,process_heating,other_renewable,0.0
SVN,commercial,water_heating,solar_thermal,0.03511101101580697
SVN,commercial,space_heating,solar_thermal,0.44933458569002316
SVN,commercial,process_heating,solar_thermal,0.0
SVN,commercial,water_heating,solid_fossil,0.0
SVN,commercial,space_heating,solid_fossil,0.0
SVN,commercial,process_heating,solid_fossil,0.0
SWE,commercial,water_heating,biomass,0.022885991683283383
SWE,commercial,space_heating,biomass,0.4435229550387174
SWE,commercial,process_heating,biomass,0.0
SWE,commercial,water_heating,electricity,0.3101797779107128
SWE,commercial,space_heating,electricity,5.957257368236658
SWE,commercial,process_heating,electricity,1.678295391591842
SWE,commercial,water_heating,heat,0.8553409401786004
SWE,commercial,space_heating,heat,15.209830517120153
SWE,commercial,process_heating,heat,0.0
SWE,commercial,water_heating,natural_gas,0.06945742068880917
SWE,commercial,space_heating,natural_gas,1.1823913389231153
SWE,commercial,process_heating,natural_gas,0.0
SWE,commercial,water_heating,oil,0.20135249908843283
SWE,commercial,space_heating,oil,3.937888871889233
SWE,commercial,process_heating,oil,0.0
SWE,commercial,water_heating,other_renewable,0.0
SWE,commercial,space_heating,other_renewable,0.0
SWE,commercial,process_heating,other_renewable,0.0
SWE,commercial,water_heating,solar_thermal,0.005350878507946871
SWE,commercial,space_heating,solar_thermal,0.090688786541043
SWE,commercial,process_heating,solar_thermal,0.0
SWE,commercial,water_heating,solid_fossil,0.0018226485710838315
SWE,commercial,space_heating,solid_fossil,0.029601507052705867
SWE,commercial,process_heating,solid_fossil,0.0
AUT,industry,process_heating,biomass,13.81417487375555
AUT,industry,space_heating,biomass,0.033310343695
AUT,industry,process_heating,electricity,0.8377490272733328
AUT,industry,space_heating,electricity,0.3376132515602781
AUT,industry,process_heating,heat,2.4861715521880603
AUT,industry,space_heating,heat,1.83534732113056
AUT,industry,process_heating,natural_gas,20.423794008140014
AUT,industry,space_heating,natural_gas,10.216979681300867
AUT,industry,process_heating,oil,5.389760213028881
AUT,industry,space_heating,oil,2.10108754450306
AUT,industry,process_heating,other_renewable,0.6480854475516665
AUT,industry,space_heating,other_renewable,0.0513170133419444
AUT,industry,process_heating,solar_thermal,0.0
AUT,industry,space_heating,solar_thermal,0.0314319920597222
AUT,industry,process_heating,solid_fossil,22.0006498829936
AUT,industry,space_heating,solid_fossil,0.00325506870916667
BEL,industry,process_heating,biomass,7.182680136769991
BEL,industry,space_heating,biomass,0.00892228829416666
BEL,industry,process_heating,electricity,2.6755956234638907
BEL,industry,space_heating,electricity,0.23178993725500038
BEL,industry,process_heating,heat,4.95099169902666
BEL,industry,space_heating,heat,0.776831407042778
BEL,industry,process_heating,natural_gas,34.68205031514084
BEL,industry,space_heating,natural_gas,9.045995924974443
BEL,industry,process_heating,oil,4.04682735954
BEL,industry,space_heating,oil,0.794785249684722
BEL,industry,process_heating,other_renewable,0.16028886297027783
BEL,industry,space_heating,other_renewable,0.0401021232897222
BEL,industry,process_heating,solar_thermal,0.0
BEL,industry,space_heating,solar_thermal,0.0573067053694444
BEL,industry,process_heating,solid_fossil,24.805903170570836
BEL,industry,space_heating,solid_fossil,0.00391723839888889
BGR,industry,process_heating,biomass,2.189226793809723
BGR,industry,space_heating,biomass,0.0871063458416667
BGR,industry,process_heating,electricity,0.6057304656738892
BGR,industry,space_heating,electricity,0.11604745676277745
BGR,industry,process_heating,heat,4.57775511116139
BGR,industry,space_heating,heat,1.38460657656694
BGR,industry,process_heating,natural_gas,6.013489983333617
BGR,industry,space_heating,natural_gas,3.072975511463054
BGR,industry,process_heating,oil,0.7047805803261119
BGR,industry,space_heating,oil,0.267702418498056
BGR,industry,process_heating,other_renewable,0.16997659393638898
BGR,industry,space_heating,other_renewable,0.0241883420355556
BGR,industry,process_heating,solar_thermal,0.0
BGR,industry,space_heating,solar_thermal,0.00551911664305556
BGR,industry,process_heating,solid_fossil,3.7053675380480557
BGR,industry,space_heating,solid_fossil,0.00405762055888889
CYP,industry,process_heating,biomass,0.044905231798333306
CYP,industry,space_heating,biomass,0.000915638950833334
CYP,industry,process_heating,electricity,0.008546597194722234
CYP,industry,space_heating,electricity,0.017406053548055578
CYP,industry,process_heating,heat,0.0
CYP,industry,space_heating,heat,0.0
CYP,industry,process_heating,natural_gas,0.11986738000222219
CYP,industry,space_heating,natural_gas,0.002656017770277777
CYP,industry,process_heating,oil,0.3017854335522223
CYP,industry,space_heating,oil,0.0594711877233333
CYP,industry,process_heating,other_renewable,0.0031196455672222196
CYP,industry,space_heating,other_renewable,0.00125542858055556
CYP,industry,process_heating,solar_thermal,0.0
CYP,industry,space_heating,solar_thermal,0.000462887175
CYP,industry,process_heating,solid_fossil,0.832984212683056
CYP,industry,space_heating,solid_fossil,0.000263279554722222
CZE,industry,process_heating,biomass,5.304702802233893
CZE,industry,space_heating,biomass,0.05475123662
CZE,industry,process_heating,electricity,0.5070788610874994
CZE,industry,space_heating,electricity,0.3084737405513886
CZE,industry,process_heating,heat,4.985104585413611
CZE,industry,space_heating,heat,2.67685931050944
CZE,industry,process_heating,natural_gas,15.134041299360288
CZE,industry,space_heating,natural_gas,9.377811521060828
CZE,industry,process_heating,oil,1.9211477979133331
CZE,industry,space_heating,oil,0.522693010926667
CZE,industry,process_heating,other_renewable,0.2689107795791664
CZE,industry,space_heating,other_renewable,0.0619852853669444
CZE,industry,process_heating,solar_thermal,0.0
CZE,industry,space_heating,solar_thermal,0.0217737422805556
CZE,industry,process_heating,solid_fossil,27.228649332501657
CZE,industry,space_heating,solid_fossil,0.00792440329055555
DEU,industry,process_heating,biomass,21.99053476498278
DEU,industry,space_heating,biomass,0.151429056074722
DEU,industry,process_heating,electricity,14.783110202719712
DEU,industry,space_heating,electricity,1.3635207551519468
DEU,industry,process_heating,heat,46.98523106320749
DEU,industry,space_heating,heat,11.7066352838158
DEU,industry,process_heating,natural_gas,173.15783931428183
DEU,industry,space_heating,natural_gas,44.52672168372696
DEU,industry,process_heating,oil,29.243572513085578
DEU,industry,space_heating,oil,5.23877356317
DEU,industry,process_heating,other_renewable,2.639701922760283
DEU,industry,space_heating,other_renewable,0.189208256529722
DEU,industry,process_heating,solar_thermal,0.0
DEU,industry,space_heating,solar_thermal,0.149619838602222
DEU,industry,process_heating,solid_fossil,140.4607392946122
DEU,industry,space_heating,solid_fossil,0.0471811608652778
DNK,industry,process_heating,biomass,2.044046928598611
DNK,industry,space_heating,biomass,0.00114941623305556
DNK,industry,process_heating,electricity,0.21053163899472216
DNK,industry,space_heating,electricity,0.05816981064444443
DNK,industry,process_heating,heat,1.066748050559167
DNK,industry,space_heating,heat,0.323006392795278
DNK,industry,process_heating,natural_gas,6.284552772306392
DNK,industry,space_heating,natural_gas,1.6790307895169478
DNK,industry,process_heating,oil,2.614677412175834
DNK,industry,space_heating,oil,0.56069246837
DNK,industry,process_heating,other_renewable,0.1503335660805556
DNK,industry,space_heating,other_renewable,0.0152592900466667
DNK,industry,process_heating,solar_thermal,0.0
DNK,industry,space_heating,solar_thermal,0.0101564059622222
DNK,industry,process_heating,solid_fossil,3.2842206860552774
DNK,industry,space_heating,solid_fossil,0.000975676958333333
ESP,industry,process_heating,biomass,14.486434018429735
ESP,industry,space_heating,biomass,0.0225524324936111
ESP,industry,process_heating,electricity,8.458765330713891
ESP,industry,space_heating,electricity,0.5483677612200004
ESP,industry,process_heating,heat,0.0
ESP,industry,space_heating,heat,0.269712283332778
ESP,industry,process_heating,natural_gas,75.74628834695636
ESP,industry,space_heating,natural_gas,20.95297958705833
ESP,industry,process_heating,oil,11.65588347776001
ESP,industry,space_heating,oil,3.65048628838361
ESP,industry,process_heating,other_renewable,0.00536228128583333
ESP,industry,space_heating,other_renewable,0.0763857942569445
ESP,industry,process_heating,solar_thermal,0.0
ESP,industry,space_heating,solar_thermal,0.0700424679394444
ESP,industry,process_heating,solid_fossil,38.74228553445194
ESP,industry,space_heating,solid_fossil,0.0115696962133333
EST,industry,process_heating,biomass,0.9044097456094451
EST,industry,space_heating,biomass,0.00102415279416667
EST,industry,process_heating,electricity,0.022843151152777783
EST,industry,space_heating,electricity,0.0226218987977778
EST,industry,process_heating,heat,0.331948291444445
EST,industry,space_heating,heat,0.155665115829722
EST,industry,process_heating,natural_gas,1.0261833865375
EST,industry,space_heating,natural_gas,0.45216731240583313
EST,industry,process_heating,oil,0.951072203668611
EST,industry,space_heating,oil,0.237341134618056
EST,industry,process_heating,other_renewable,0.020596121053888843
EST,industry,space_heating,other_renewable,0.00525122718305556
EST,industry,process_heating,solar_thermal,0.0
EST,industry,space_heating,solar_thermal,0.00100709544916667
EST,industry,process_heating,solid_fossil,0.4826455719655558
EST,industry,space_heating,solid_fossil,0.000521278755833333
FIN,industry,process_heating,biomass,36.73709830322192
FIN,industry,space_heating,biomass,0.0166741300422222
FIN,industry,process_heating,electricity,0.7807200152783338
FIN,industry,space_heating,electricity,0.7278604738266662
FIN,industry,process_heating,heat,7.90780242809777
FIN,industry,space_heating,heat,13.4969136123669
FIN,industry,process_heating,natural_gas,5.3556963892652725
FIN,industry,space_heating,natural_gas,3.733182148502772
FIN,industry,process_heating,oil,4.348683863335555
FIN,industry,space_heating,oil,4.29042869932722
FIN,industry,process_heating,other_renewable,0.10163435874027776
FIN,industry,space_heating,other_renewable,0.12815964373
FIN,industry,process_heating,solar_thermal,0.0
FIN,industry,space_heating,solar_thermal,0.00954315281888889
FIN,industry,process_heating,solid_fossil,14.644297206041669
FIN,industry,space_heating,solid_fossil,0.00567215314194445
FRA,industry,process_heating,biomass,13.61207023656724
FRA,industry,space_heating,biomass,0.0395577491402778
FRA,industry,process_heating,electricity,6.744227175008892
FRA,industry,space_heating,electricity,0.8261575854466665
FRA,industry,process_heating,heat,1.6229399512433331
FRA,industry,space_heating,heat,1.12241528436917
FRA,industry,process_heating,natural_gas,69.98713879894117
FRA,industry,space_heating,natural_gas,28.13382596682555
FRA,industry,process_heating,oil,15.26113279174249
FRA,industry,space_heating,oil,3.46499709872861
FRA,industry,process_heating,other_renewable,0.3303742988569435
FRA,industry,space_heating,other_renewable,0.106160800525833
FRA,industry,process_heating,solar_thermal,0.0
FRA,industry,space_heating,solar_thermal,0.0846497270858333
FRA,industry,process_heating,solid_fossil,69.42112436629745
FRA,industry,space_heating,solid_fossil,0.0181791255075
GBR,industry,process_heating,biomass,5.59493875195944
GBR,industry,space_heating,biomass,0.0149342175886111
GBR,industry,process_heating,electricity,2.511263058874724
GBR,industry,space_heating,electricity,0.7457175356136106
GBR,industry,process_heating,heat,9.413531670963621
GBR,industry,space_heating,heat,2.38721915829833
GBR,industry,process_heating,natural_gas,62.56758871361558
GBR,industry,space_heating,natural_gas,25.87744567274167
GBR,industry,process_heating,oil,31.446988851000285
GBR,industry,space_heating,oil,6.76506272365833
GBR,industry,process_heating,other_renewable,0.7089481761508325
GBR,industry,space_heating,other_renewable,0.153758736120833
GBR,industry,process_heating,solar_thermal,0.0
GBR,industry,space_heating,solar_thermal,0.103823685526667
GBR,industry,process_heating,solid_fossil,45.301173053629725
GBR,industry,space_heating,solid_fossil,0.0113446580747222
GRC,industry,process_heating,biomass,2.253657235384999
GRC,industry,space_heating,biomass,0.0226536509422222
GRC,industry,process_heating,electricity,0.9815267000794439
GRC,industry,space_heating,electricity,0.19152785582500031
GRC,industry,process_heating,heat,0.0
GRC,industry,space_heating,heat,0.0463323333272222
GRC,industry,process_heating,natural_gas,4.367882156718888
GRC,industry,space_heating,natural_gas,2.5120118568741665
GRC,industry,process_heating,oil,2.569504601447778
GRC,industry,space_heating,oil,1.54511199335167
GRC,industry,process_heating,other_renewable,0.01588499740166667
GRC,industry,space_heating,other_renewable,0.0210247283713889
GRC,industry,process_heating,solar_thermal,0.0
GRC,industry,space_heating,solar_thermal,0.00877837574027778
GRC,industry,process_heating,solid_fossil,7.84869365876139
GRC,industry,space_heating,solid_fossil,0.00395507357555556
HRV,industry,process_heating,biomass,0.7394050420894449
HRV,industry,space_heating,biomass,0.0
HRV,industry,process_heating,electricity,0.08279274682194437
HRV,industry,space_heating,electricity,0.0
HRV,industry,process_heating,heat,0.660706406352222
HRV,industry,space_heating,heat,0.0
HRV,industry,process_heating,natural_gas,4.157342903624446
HRV,industry,space_heating,natural_gas,0.0
HRV,industry,process_heating,oil,1.8420196282180559
HRV,industry,space_heating,oil,0.0
HRV,industry,process_heating,other_renewable,0.03607427524694445
HRV,industry,space_heating,other_renewable,0.0
HRV,industry,process_heating,solar_thermal,0.0
HRV,industry,space_heating,solar_thermal,0.0
HRV,industry,process_heating,solid_fossil,2.734729836694444
HRV,industry,space_heating,solid_fossil,0.0
HUN,industry,process_heating,biomass,1.6796781608691669
HUN,industry,space_heating,biomass,0.0378151781119444
HUN,industry,process_heating,electricity,0.20739551107472232
HUN,industry,space_heating,electricity,0.08192686359555552
HUN,industry,process_heating,heat,3.23022769567667
HUN,industry,space_heating,heat,0.490464277829167
HUN,industry,process_heating,natural_gas,6.689592660122232
HUN,industry,space_heating,natural_gas,3.2394090805413844
HUN,industry,process_heating,oil,0.44730881710000026
HUN,industry,space_heating,oil,9.57756713888889e-05
HUN,industry,process_heating,other_renewable,0.07241145987888883
HUN,industry,space_heating,other_renewable,0.0190590771441667
HUN,industry,process_heating,solar_thermal,0.0
HUN,industry,space_heating,solar_thermal,0.00202815072527778
HUN,industry,process_heating,solid_fossil,7.4462396825788915
HUN,industry,space_heating,solid_fossil,0.00144817360583333
IRL,industry,process_heating,biomass,1.781747046718333
IRL,industry,space_heating,biomass,0.00295664610888889
IRL,industry,process_heating,electricity,0.08904483120416655
IRL,industry,space_heating,electricity,0.10922481568611156
IRL,industry,process_heating,heat,0.0
IRL,industry,space_heating,heat,0.0317146579422222
IRL,industry,process_heating,natural_gas,5.69505153566833
IRL,industry,space_heating,natural_gas,1.829009724365559
IRL,industry,process_heating,oil,2.5063107302227783
IRL,industry,space_heating,oil,1.35814379024083
IRL,industry,process_heating,other_renewable,0.1238949690802778
IRL,industry,space_heating,other_renewable,0.0135146634502778
IRL,industry,process_heating,solar_thermal,0.0
IRL,industry,space_heating,solar_thermal,0.00847139243861111
IRL,industry,process_heating,solid_fossil,3.0936648161388884
IRL,industry,space_heating,solid_fossil,0.00253136506833333
ITA,industry,process_heating,biomass,3.5047567716950008
ITA,industry,space_heating,biomass,0.023861188225
ITA,industry,process_heating,electricity,13.894328521971941
ITA,industry,space_heating,electricity,0.823240532553056
ITA,industry,process_heating,heat,23.6580896527178
ITA,industry,space_heating,heat,5.713286920125
ITA,industry,process_heating,natural_gas,76.38859293163938
ITA,industry,space_heating,natural_gas,26.46717030406498
ITA,industry,process_heating,oil,14.027240521643606
ITA,industry,space_heating,oil,1.91206042949611
ITA,industry,process_heating,other_renewable,0.2727856210466658
ITA,industry,space_heating,other_renewable,0.157343618524167
ITA,industry,process_heating,solar_thermal,0.0
ITA,industry,space_heating,solar_thermal,0.138415973478333
ITA,industry,process_heating,solid_fossil,64.36126599648081
ITA,industry,space_heating,solid_fossil,0.0190246888063889
LTU,industry,process_heating,biomass,1.051025182546944
LTU,industry,space_heating,biomass,0.00174219769916667
LTU,industry,process_heating,electricity,0.043569411419166704
LTU,industry,space_heating,electricity,0.04062652573972218
LTU,industry,process_heating,heat,2.24632461941862
LTU,industry,space_heating,heat,0.2446731697325
LTU,industry,process_heating,natural_gas,2.3082035844136106
LTU,industry,space_heating,natural_gas,1.0980917234719467
LTU,industry,process_heating,oil,0.2946386997266668
LTU,industry,space_heating,oil,0.173155978315
LTU,industry,process_heating,other_renewable,0.024773248815833378
LTU,industry,space_heating,other_renewable,0.0124146511133333
LTU,industry,process_heating,solar_thermal,0.0
LTU,industry,space_heating,solar_thermal,0.00163668175777778
LTU,industry,process_heating,solid_fossil,1.5918693327741686
LTU,industry,space_heating,solid_fossil,0.000890611728611111
LUX,industry,process_heating,biomass,0.23985429683194445
LUX,industry,space_heating,biomass,0.00186098684138889
LUX,industry,process_heating,electricity,1.450853591439448
LUX,industry,space_heating,electricity,0.022299466830277767
LUX,industry,process_heating,heat,0.032432994419722194
LUX,industry,space_heating,heat,0.0365159405988889
LUX,industry,process_heating,natural_gas,2.032893820029721
LUX,industry,space_heating,natural_gas,0.8106306718555559
LUX,industry,process_heating,oil,0.13096927035055567
LUX,industry,space_heating,oil,0.0623434655883333
LUX,industry,process_heating,other_renewable,0.002873872984999996
LUX,industry,space_heating,other_renewable,0.002827152855
LUX,industry,process_heating,solar_thermal,0.0
LUX,industry,space_heating,solar_thermal,0.00235850494666667
LUX,industry,process_heating,solid_fossil,1.0518080442863902
LUX,industry,space_heating,solid_fossil,0.000402279677777778
LVA,industry,process_heating,biomass,3.2781964930577767
LVA,industry,space_heating,biomass,0.00192945239166667
LVA,industry,process_heating,electricity,0.5860215016200003
LVA,industry,space_heating,electricity,0.04106314551833333
LVA,industry,process_heating,heat,0.1537251064
LVA,industry,space_heating,heat,0.0717807356680556
LVA,industry,process_heating,natural_gas,1.465327354961944
LVA,industry,space_heating,natural_gas,0.9334112258155556
LVA,industry,process_heating,oil,0.35939432085305545
LVA,industry,space_heating,oil,0.253541025584722
LVA,industry,process_heating,other_renewable,0.06500092629722225
LVA,industry,space_heating,other_renewable,0.00547559056555556
LVA,industry,process_heating,solar_thermal,0.0
LVA,industry,space_heating,solar_thermal,0.00177049120277778
LVA,industry,process_heating,solid_fossil,1.6008015194297216
LVA,industry,space_heating,solid_fossil,0.00103193590527778
MLT,industry,process_heating,biomass,0.0
MLT,industry,space_heating,biomass,0.000118958978888889
MLT,industry,process_heating,electricity,0.04455609657972227
MLT,industry,space_heating,electricity,0.003215285721388893
MLT,industry,process_heating,heat,0.0
MLT,industry,space_heating,heat,0.0
MLT,industry,process_heating,natural_gas,0.0
MLT,industry,space_heating,natural_gas,0.0015453689086111157
MLT,industry,process_heating,oil,0.00466476828388889
MLT,industry,space_heating,oil,0.0333221335238889
MLT,industry,process_heating,other_renewable,0.0
MLT,industry,space_heating,other_renewable,0.000215380931111111
MLT,industry,process_heating,solar_thermal,0.0
MLT,industry,space_heating,solar_thermal,0.000219148848333333
MLT,industry,process_heating,solid_fossil,0.0
MLT,industry,space_heating,solid_fossil,9.28366502777778e-05
NLD,industry,process_heating,biomass,1.975607877144444
NLD,industry,space_heating,biomass,0.0229751649225
NLD,industry,process_heating,electricity,0.990132530279444
NLD,industry,space_heating,electricity,0.2719854781899999
NLD,industry,process_heating,heat,11.30024112570611
NLD,industry,space_heating,heat,1.27819009304861
NLD,industry,process_heating,natural_gas,42.58915066359917
NLD,industry,space_heating,natural_gas,12.9706970020592
NLD,industry,process_heating,oil,2.940821908026389
NLD,industry,space_heating,oil,1.58341225067194
NLD,industry,process_heating,other_renewable,0.2984745528986106
NLD,industry,space_heating,other_renewable,0.0448138879288889
NLD,industry,process_heating,solar_thermal,0.0
NLD,industry,space_heating,solar_thermal,0.0498326447547222
NLD,industry,process_heating,solid_fossil,51.700287558188904
NLD,industry,space_heating,solid_fossil,0.00860629081944444
POL,industry,process_heating,biomass,13.065511282472507
POL,industry,space_heating,biomass,0.0156364158175
POL,industry,process_heating,electricity,3.8461477045024965
POL,industry,space_heating,electricity,0.23337067188972202
POL,industry,process_heating,heat,6.68090001870306
POL,industry,space_heating,heat,1.783969765675
POL,industry,process_heating,natural_gas,38.747379302272506
POL,industry,space_heating,natural_gas,4.88429275973472
POL,industry,process_heating,oil,6.563427541123612
POL,industry,space_heating,oil,0.954130575960833
POL,industry,process_heating,other_renewable,0.9312766647694444
POL,industry,space_heating,other_renewable,0.0268034513961111
POL,industry,process_heating,solar_thermal,0.0
POL,industry,space_heating,solar_thermal,0.00462155469638889
POL,industry,process_heating,solid_fossil,60.21666567238965
POL,industry,space_heating,solid_fossil,0.00322226933694444
PRT,industry,process_heating,biomass,11.694282851543619
PRT,industry,space_heating,biomass,0.00360193878527778
PRT,industry,process_heating,electricity,1.5691970253083285
PRT,industry,space_heating,electricity,0.1527504291194449
PRT,industry,process_heating,heat,3.0119748562277797
PRT,industry,space_heating,heat,0.916604410386389
PRT,industry,process_heating,natural_gas,9.551257326110285
PRT,industry,space_heating,natural_gas,3.4944119083522254
PRT,industry,process_heating,oil,2.745871818259999
PRT,industry,space_heating,oil,0.983696229330556
PRT,industry,process_heating,other_renewable,0.2511318761155562
PRT,industry,space_heating,other_renewable,0.0279438426491667
PRT,industry,process_heating,solar_thermal,0.0
PRT,industry,space_heating,solar_thermal,0.0132732009483333
PRT,industry,process_heating,solid_fossil,6.671641729840008
PRT,industry,space_heating,solid_fossil,0.00216585579833333
ROU,industry,process_heating,biomass,3.544008623801666
ROU,industry,space_heating,biomass,0.0200636292022222
ROU,industry,process_heating,electricity,1.5309322827013887
ROU,industry,space_heating,electricity,0.1408874590486112
ROU,industry,process_heating,heat,3.11296253828916
ROU,industry,space_heating,heat,0.540013453063056
ROU,industry,process_heating,natural_gas,27.52747995271973
ROU,industry,space_heating,natural_gas,4.769191616640278
ROU,industry,process_heating,oil,3.6367148215775003
ROU,industry,space_heating,oil,1.47299420016222
