energy_carrier,cat_name,country_name,space_heating,process_heating_0_100,process_heating_100_200,process_heating_200_500,process_heating_500+
District heating,Chemical and Petrochemical,Estonia,0.018149203,0.164441797,0,0,0
District heating,Chemical and Petrochemical,Finland,1.614666169,1.792111959,0,0,0
District heating,Chemical and Petrochemical,France,0,0,0,0,0
District heating,Chemical and Petrochemical,Germany,1.430751677,25.45792257,0,0,0
District heating,Chemical and Petrochemical,Greece,0,0,0,0,0
District heating,Chemical and Petrochemical,Hungary,0.133245091,2.023043144,0,0,0
District heating,Chemical and Petrochemical,Ireland,0,0,0,0,0
District heating,Chemical and Petrochemical,Italy,0.729103974,9.849986589,0,0,0
District heating,Chemical and Petrochemical,Latvia,0.002219674,0.001269326,0,0,0
District heating,Chemical and Petrochemical,Lithuania,0.043846369,2.120586053,0,0,0
District heating,Chemical and Petrochemical,Luxembourg,0.018261548,0.022443452,0,0,0
District heating,Chemical and Petrochemical,Malta,0,0,0,0,0
District heating,Chemical and Petrochemical,Netherlands,0.534871295,9.293641705,0,0,0
District heating,Chemical and Petrochemical,Poland,0.030949976,1.31605806,0,0,0
District heating,Chemical and Petrochemical,Portugal,0.086601518,1.162460482,0,0,0
District heating,Chemical and Petrochemical,Romania,0.066929934,2.071698318,0,0,0
District heating,Chemical and Petrochemical,Slovakia,0.201084391,0.545577426,0,0,0
District heating,Chemical and Petrochemical,Slovenia,0.037164524,0.274519476,0,0,0
District heating,Chemical and Petrochemical,Spain,0,0,0,0,0
District heating,Chemical and Petrochemical,Sweden,0,0,0,0,0
District heating,Chemical and Petrochemical,United Kingdom,0.634070586,3.275836466,0,0,0
District heating,Non-metallic minerals,Austria,0.001305819,0.004509181,0,0,0
District heating,Non-metallic minerals,Belgium,0,0,0,0,0
District heating,Non-metallic minerals,Bulgaria,9.43031E-05,0.001068697,0,0,0
District heating,Non-metallic minerals,Croatia,0,0,0,0,0
District heating,Non-metallic minerals,Cyprus,0,0,0,0,0
District heating,Non-metallic minerals,Czech Republic,0.020036466,0.161391534,0,0,0
District heating,Non-metallic minerals,Denmark,0.010951456,0.097207544,0,0,0
District heating,Non-metallic minerals,Estonia,0.001221079,0.015060921,0,0,0
District heating,Non-metallic minerals,Finland,0.183754,0,0,0,0
District heating,Non-metallic minerals,France,0,0,0,0,0
District heating,Non-metallic minerals,Germany,0.010879966,0.177526034,0,0,0
District heating,Non-metallic minerals,Greece,0,0,0,0,0
District heating,Non-metallic minerals,Hungary,0.002441499,0.021981502,0,0,0
District heating,Non-metallic minerals,Ireland,0,0,0,0,0
District heating,Non-metallic minerals,Italy,0.1029283,1.0612347,0,0,0
District heating,Non-metallic minerals,Latvia,0,0,0,0,0
District heating,Non-metallic minerals,Lithuania,0.000151783,0.002174217,0,0,0
District heating,Non-metallic minerals,Luxembourg,0,0,0,0,0
District heating,Non-metallic minerals,Malta,0,0,0,0,0
District heating,Non-metallic minerals,Netherlands,0.000504688,0.002984312,0,0,0
District heating,Non-metallic minerals,Poland,0.010273248,0.373516752,0,0,0
District heating,Non-metallic minerals,Portugal,0.011671504,0.105791496,0,0,0
District heating,Non-metallic minerals,Romania,0.005596776,0.046738224,0,0,0
District heating,Non-metallic minerals,Slovakia,0.035035007,0.055678993,0,0,0
District heating,Non-metallic minerals,Slovenia,0.001582674,0.018188326,0,0,0
District heating,Non-metallic minerals,Spain,0,0,0,0,0
District heating,Non-metallic minerals,Sweden,0,0,0,0,0
District heating,Non-metallic minerals,United Kingdom,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Austria,0.034842722,0.237299278,0,0,0
District heating,"Paper, Pulp and Printing",Belgium,0.237763876,0.213480124,0,0,0
District heating,"Paper, Pulp and Printing",Bulgaria,0.009785604,0.014637396,0,0,0
District heating,"Paper, Pulp and Printing",Croatia,0.004862076,0.011419924,0,0,0
District heating,"Paper, Pulp and Printing",Cyprus,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Czech Republic,0.077836346,0.158252654,0,0,0
District heating,"Paper, Pulp and Printing",Denmark,0.016459196,0.061461804,0,0,0
District heating,"Paper, Pulp and Printing",Estonia,0.001272547,0.006868453,0,0,0
District heating,"Paper, Pulp and Printing",Finland,1.519775032,4.246378968,0,0,0
District heating,"Paper, Pulp and Printing",France,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Germany,0.792245329,7.479010671,0,0,0
District heating,"Paper, Pulp and Printing",Greece,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Hungary,0.063604037,0.292273963,0,0,0
District heating,"Paper, Pulp and Printing",Ireland,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Italy,1.1073948,8.7106512,0,0,0
District heating,"Paper, Pulp and Printing",Latvia,0.002326,0,0,0,0
District heating,"Paper, Pulp and Printing",Lithuania,0.000810286,0.001515714,0,0,0
District heating,"Paper, Pulp and Printing",Luxembourg,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Malta,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Netherlands,0.38010282,1.07829918,0,0,0
District heating,"Paper, Pulp and Printing",Poland,0.037497454,0.421887546,0,0,0
District heating,"Paper, Pulp and Printing",Portugal,0.152379672,0.912928328,0,0,0
District heating,"Paper, Pulp and Printing",Romania,0.009516119,0.003276881,0,0,0
District heating,"Paper, Pulp and Printing",Slovakia,0.432867787,0.420774213,0,0,0
District heating,"Paper, Pulp and Printing",Slovenia,8.12075E-05,0.001081793,0,0,0
District heating,"Paper, Pulp and Printing",Spain,0,0,0,0,0
District heating,"Paper, Pulp and Printing",Sweden,0,0,0,0,0
District heating,"Paper, Pulp and Printing",United Kingdom,0.006751972,0.007204028,0,0,0
District heating,"Food, Beverages and Tabacco",Austria,0.258741918,0.121559082,0,0,0
District heating,"Food, Beverages and Tabacco",Belgium,0.155881047,0.313970953,0,0,0
District heating,"Food, Beverages and Tabacco",Bulgaria,0.065128,0,0,0,0
District heating,"Food, Beverages and Tabacco",Croatia,0.041875438,0.201191562,0,0,0
District heating,"Food, Beverages and Tabacco",Cyprus,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",Czech Republic,0.405671484,0.524728516,0,0,0
District heating,"Food, Beverages and Tabacco",Denmark,0.069466902,0.298041098,0,0,0
District heating,"Food, Beverages and Tabacco",Estonia,0.022355866,0.011371134,0,0,0
District heating,"Food, Beverages and Tabacco",Finland,1.486314,0,0,0,0
District heating,"Food, Beverages and Tabacco",France,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",Germany,0.767874319,1.731412681,0,0,0
District heating,"Food, Beverages and Tabacco",Greece,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",Hungary,0.041326206,0.077299794,0,0,0
District heating,"Food, Beverages and Tabacco",Ireland,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",Italy,1.123238015,2.112227985,0,0,0
District heating,"Food, Beverages and Tabacco",Latvia,0.02576374,0.004474259,0,0,0
District heating,"Food, Beverages and Tabacco",Lithuania,0.051481909,0.074122091,0,0,0
District heating,"Food, Beverages and Tabacco",Luxembourg,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",Malta,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",Netherlands,0.229522299,0.584577701,0,0,0
District heating,"Food, Beverages and Tabacco",Poland,0.083381679,0.512074322,0,0,0
District heating,"Food, Beverages and Tabacco",Portugal,0.266732094,0.101938906,0,0,0
District heating,"Food, Beverages and Tabacco",Romania,0.203319513,0.114179487,0,0,0
District heating,"Food, Beverages and Tabacco",Slovakia,0.038379,0,0,0,0
District heating,"Food, Beverages and Tabacco",Slovenia,0.017049644,0.024818356,0,0,0
District heating,"Food, Beverages and Tabacco",Spain,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",Sweden,0,0,0,0,0
District heating,"Food, Beverages and Tabacco",United Kingdom,0.017104855,0.015459144,0,0,0
District heating,Machinery and transport,Austria,0.657095,0,0,0,0
District heating,Machinery and transport,Belgium,0,0,0,0,0
District heating,Machinery and transport,Bulgaria,0.010467,0,0,0,0
District heating,Machinery and transport,Croatia,0.090714,0,0,0,0
District heating,Machinery and transport,Cyprus,0,0,0,0,0
District heating,Machinery and transport,Czech Republic,1.38394337,0.28147263,0,0,0
District heating,Machinery and transport,Denmark,0.164151049,0.121946951,0,0,0
District heating,Machinery and transport,Estonia,0.091254875,0.006437125,0,0,0
District heating,Machinery and transport,Finland,1.382807,0,0,0,0
District heating,Machinery and transport,France,0,0,0,0,0
District heating,Machinery and transport,Germany,5.294987517,3.778738483,0,0,0
District heating,Machinery and transport,Greece,0,0,0,0,0
District heating,Machinery and transport,Hungary,0.117036222,0.027175778,0,0,0
District heating,Machinery and transport,Ireland,0,0,0,0,0
District heating,Machinery and transport,Italy,0.838442213,0.473421787,0,0,0
District heating,Machinery and transport,Latvia,0.015119,0,0,0,0
District heating,Machinery and transport,Lithuania,0.016282,0,0,0,0
District heating,Machinery and transport,Luxembourg,0.001163,0,0,0,0
District heating,Machinery and transport,Malta,0,0,0,0,0
District heating,Machinery and transport,Netherlands,0.022097,0,0,0,0
District heating,Machinery and transport,Poland,0.559915849,1.082240151,0,0,0
District heating,Machinery and transport,Portugal,0.001163,0,0,0,0
District heating,Machinery and transport,Romania,0.316108386,0.022324614,0,0,0
District heating,Machinery and transport,Slovakia,0.041868,0,0,0,0
District heating,Machinery and transport,Slovenia,0.053902829,0.037974172,0,0,0
District heating,Machinery and transport,Spain,0,0,0,0,0
District heating,Machinery and transport,Sweden,0,0,0,0,0
District heating,Machinery and transport,United Kingdom,0,0,0,0,0
District heating,Non-ferrous metals,Austria,0.005119934,0.015814066,0,0,0
District heating,Non-ferrous metals,Belgium,0,0,0,0,0
District heating,Non-ferrous metals,Bulgaria,0.020057205,0.154392795,0,0,0
District heating,Non-ferrous metals,Croatia,0,0,0,0,0
District heating,Non-ferrous metals,Cyprus,0,0,0,0,0
District heating,Non-ferrous metals,Czech Republic,0.008058037,0.004734963,0,0,0
District heating,Non-ferrous metals,Denmark,0,0,0,0,0
District heating,Non-ferrous metals,Estonia,0,0,0,0,0
District heating,Non-ferrous metals,Finland,0.263600257,0.321388743,0,0,0
District heating,Non-ferrous metals,France,0,0,0,0,0
District heating,Non-ferrous metals,Germany,0.01413974,0.147517259,0,0,0
District heating,Non-ferrous metals,Greece,0,0,0,0,0
District heating,Non-ferrous metals,Hungary,0.01894725,0.54045575,0,0,0
District heating,Non-ferrous metals,Ireland,0,0,0,0,0
District heating,Non-ferrous metals,Italy,0.000674986,0.007466014,0,0,0
District heating,Non-ferrous metals,Latvia,0,0,0,0,0
District heating,Non-ferrous metals,Lithuania,0,0,0,0,0
District heating,Non-ferrous metals,Luxembourg,0,0,0,0,0
District heating,Non-ferrous metals,Malta,0,0,0,0,0
District heating,Non-ferrous metals,Netherlands,0.045473984,0.051055016,0,0,0
District heating,Non-ferrous metals,Poland,0.008043748,0.405984252,0,0,0
District heating,Non-ferrous metals,Portugal,0,0,0,0,0
District heating,Non-ferrous metals,Romania,0,0,0,0,0
District heating,Non-ferrous metals,Slovakia,0,0,0,0,0
District heating,Non-ferrous metals,Slovenia,0.00114088,0.01746712,0,0,0
District heating,Non-ferrous metals,Spain,0,0,0,0,0
District heating,Non-ferrous metals,Sweden,0,0,0,0,0
District heating,Non-ferrous metals,United Kingdom,0,0,0,0,0
District heating,Other Industry,Austria,0.440629251,0.442087749,0,0,0
District heating,Other Industry,Belgium,0.002864502,0.006439498,0,0,0
District heating,Other Industry,Bulgaria,1.14181914,0.164229859,0,0,0
District heating,Other Industry,Croatia,0.032946822,0.050789178,0,0,0
District heating,Other Industry,Cyprus,0,0,0,0,0
District heating,Other Industry,Czech Republic,0.357623135,0.135488865,0,0,0
District heating,Other Industry,Denmark,0.045335959,0.173308041,0,0,0
District heating,Other Industry,Estonia,0.033162286,0.042432714,0,0,0
District heating,Other Industry,Finland,2.982479873,1.742789128,0,0,0
District heating,Other Industry,France,0.760958308,1.174273692,0,0,0
District heating,Other Industry,Germany,2.425769368,1.928502632,0,0,0
District heating,Other Industry,Greece,0,0,0,0,0
District heating,Other Industry,Hungary,0.053498,0,0,0,0
District heating,Other Industry,Ireland,0,0,0,0,0
District heating,Other Industry,Italy,2.115597253,0.358103747,0,0,0
District heating,Other Industry,Latvia,0.012368088,0.009728912,0,0,0
District heating,Other Industry,Lithuania,0.149061492,0.024225508,0,0,0
District heating,Other Industry,Luxembourg,0.00353558,0.00227942,0,0,0
District heating,Other Industry,Malta,0,0,0,0,0
District heating,Other Industry,Netherlands,0.038398862,0.067434138,0,0,0
District heating,Other Industry,Poland,0.618186831,1.428693169,0,0,0
District heating,Other Industry,Portugal,0.608253965,0.295397035,0,0,0
District heating,Other Industry,Romania,0.197357362,0.087577638,0,0,0
District heating,Other Industry,Slovakia,0.054661,0,0,0,0
District heating,Other Industry,Slovenia,0.046156189,0.067817811,0,0,0
District heating,Other Industry,Spain,0,0,0,0,0
District heating,Other Industry,Sweden,1.129838253,3.603571747,0,0,0
District heating,Other Industry,United Kingdom,0.828106917,4.126273083,0,0,0
Electricity,Iron and Steel,Austria,0.02519827,0,0.001770565,0.001770565,0.491783933
Electricity,Iron and Steel,Belgium,0.009931718,0.002469485,0.007278096,0.007278096,1.718482604
Electricity,Iron and Steel,Bulgaria,0.001464848,0.001016663,0.001734861,0.001734861,0.387935434
Electricity,Iron and Steel,Croatia,0.002309408,0,0,0,0
Electricity,Iron and Steel,Cyprus,0,0,0,0,0
Electricity,Iron and Steel,Czech Republic,0.016663806,0,0.000966152,0.000966152,0.275888891
Electricity,Iron and Steel,Denmark,0.000269777,0,0,0,0.010230223
Electricity,Iron and Steel,Estonia,2.21889E-06,0,0,0,0
Electricity,Iron and Steel,Finland,0.129112396,0,0.002782959,0.002782959,0.636838353
Electricity,Iron and Steel,France,0.016451934,0.008753948,0.016745957,0.016745957,3.838155537
Electricity,Iron and Steel,Germany,0.035430566,0.020777566,0.037846503,0.037846503,8.795197196
Electricity,Iron and Steel,Greece,0.003872456,0.001505781,0.003420786,0.003420786,0.756391858
Electricity,Iron and Steel,Hungary,0.003792892,0,0.000140184,0.000140184,0.060550074
Electricity,Iron and Steel,Ireland,0,0,0,0,0
Electricity,Iron and Steel,Italy,0.022957863,0.038259965,0.049301037,0.049301037,11.07557176
Electricity,Iron and Steel,Latvia,0.000795141,0.001923975,0.002208913,0.002208913,0.490103059
Electricity,Iron and Steel,Lithuania,0.000911428,0,0,0,0
Electricity,Iron and Steel,Luxembourg,0,0.007464478,0.006066267,0.006066267,1.344482987
Electricity,Iron and Steel,Malta,0,0,0,0,0
Electricity,Iron and Steel,Netherlands,0.001893488,0,0.000384936,0.000384936,0.189138307
Electricity,Iron and Steel,Poland,0.005888429,0.008536532,0.011350832,0.011350832,2.578776708
Electricity,Iron and Steel,Portugal,0.001452825,0.005158744,0.005384911,0.005384911,1.186218608
Electricity,Iron and Steel,Romania,0.008011477,0,0.003887673,0.003887673,0.890746511
Electricity,Iron and Steel,Slovakia,0.005730776,0,0.001030995,0.001030995,0.281442234
Electricity,Iron and Steel,Slovenia,0.000772761,0.001360771,0.001736359,0.001736359,0.38331375
Electricity,Iron and Steel,Spain,0.022057464,0.017245047,0.028046833,0.028046833,6.270663822
Electricity,Iron and Steel,Sweden,0.031933295,0,0.0038251,0.0038251,0.892706506
Electricity,Iron and Steel,United Kingdom,0.019571775,0,0.005590932,0.005590932,1.322436361
Electricity,Chemical and Petrochemical,Austria,0.018641894,0,0,0,0.081019171
Electricity,Chemical and Petrochemical,Belgium,0.025646614,0,0,0,0
Electricity,Chemical and Petrochemical,Bulgaria,0.00268206,0,0,0,0
Electricity,Chemical and Petrochemical,Croatia,0.00239608,0,0,0,0
Electricity,Chemical and Petrochemical,Cyprus,0.000250384,0,0,0,0
Electricity,Chemical and Petrochemical,Czech Republic,0.008707044,0,0,0,0
Electricity,Chemical and Petrochemical,Denmark,0.006001434,0,0,0,0
Electricity,Chemical and Petrochemical,Estonia,0.000537886,0,0,0,0
Electricity,Chemical and Petrochemical,Finland,0.054434523,0,0,0,0
Electricity,Chemical and Petrochemical,France,0.101896521,0,0,0,0
Electricity,Chemical and Petrochemical,Germany,0.088179289,0,0.022780134,0,0.434178649
Electricity,Chemical and Petrochemical,Greece,0.007177974,0,0,0,0
Electricity,Chemical and Petrochemical,Hungary,0.003733526,0,0,0,0
Electricity,Chemical and Petrochemical,Ireland,0.016545706,0,0,0,0
Electricity,Chemical and Petrochemical,Italy,0.03299352,0,0,0,0
Electricity,Chemical and Petrochemical,Latvia,0.001784185,0,0,0,0
Electricity,Chemical and Petrochemical,Lithuania,0.000815681,0,0,0,0
Electricity,Chemical and Petrochemical,Luxembourg,0.002563493,0,0,0,0
Electricity,Chemical and Petrochemical,Malta,0,8.27778E-08,0,0,4.14261E-05
Electricity,Chemical and Petrochemical,Netherlands,0.038831478,0,0,0,0
Electricity,Chemical and Petrochemical,Poland,0.007565479,0,0,0,0.002506112
Electricity,Chemical and Petrochemical,Portugal,0.004041539,0,0,0,0
Electricity,Chemical and Petrochemical,Romania,0.007140574,0,0,0,0.018487323
Electricity,Chemical and Petrochemical,Slovakia,0.013252509,0,0,0,0.210105183
Electricity,Chemical and Petrochemical,Slovenia,0.002066231,0,0,0,0
Electricity,Chemical and Petrochemical,Spain,0.029524126,0,0,0,0
Electricity,Chemical and Petrochemical,Sweden,0.017259101,0,0,0,0
Electricity,Chemical and Petrochemical,United Kingdom,0.059351655,0,0,0,0
Electricity,Non-metallic minerals,Austria,0.022335753,0,0.001249773,0.001236053,0.00408445
Electricity,Non-metallic minerals,Belgium,0.015308348,0,0.005399196,0.005398038,0.015743544
Electricity,Non-metallic minerals,Bulgaria,0.004724196,0,0.001858834,0.001856405,0.005199627
Electricity,Non-metallic minerals,Croatia,0.002728134,0,0.0001894,0.0001894,0.000597282
Electricity,Non-metallic minerals,Cyprus,0.002734764,0,0,0,0
Electricity,Non-metallic minerals,Czech Republic,0.012965837,0,0.003968278,0.003960104,0.011873089
Electricity,Non-metallic minerals,Denmark,0.004621204,0,0.000713222,0.000713206,0.002250276
Electricity,Non-metallic minerals,Estonia,0.001094779,0,0.000470228,0.000470227,0.001487689
Electricity,Non-metallic minerals,Finland,0.050521995,0,0,0,0
Electricity,Non-metallic minerals,France,0.029785635,0,0.020485051,0.020466203,0.062074478
Electricity,Non-metallic minerals,Germany,0.042945723,0,0.048343815,0.04814577,0.141404602
Electricity,Non-metallic minerals,Greece,0.026319757,0,0,0,0
Electricity,Non-metallic minerals,Hungary,0.003833715,0,0.000573167,0.000569847,0.001856439
Electricity,Non-metallic minerals,Ireland,0.004665594,0,0,0,0
Electricity,Non-metallic minerals,Italy,0.055645462,0,0.025359186,0.025281421,0.071924216
Electricity,Non-metallic minerals,Latvia,0.001434178,0,0.000278306,0.000278306,0.000878861
Electricity,Non-metallic minerals,Lithuania,0.001334297,0,0.000264546,0.00026436,0.000837256
Electricity,Non-metallic minerals,Luxembourg,0,0,0,0,0
Electricity,Non-metallic minerals,Malta,0,0,0,0,0
Electricity,Non-metallic minerals,Netherlands,0.010010604,0,0.009557305,0.009557305,0.026059588
Electricity,Non-metallic minerals,Poland,0.008402121,0,0.018713348,0.018698958,0.051697157
Electricity,Non-metallic minerals,Portugal,0.014445834,0,0.002770718,0.00276586,0.008270331
Electricity,Non-metallic minerals,Romania,0.011032237,0,0.005753242,0.005749532,0.015107584
Electricity,Non-metallic minerals,Slovakia,0.015485969,0,0,0,0
Electricity,Non-metallic minerals,Slovenia,0.00157644,0,0.00184519,0.00184519,0.005580581
Electricity,Non-metallic minerals,Spain,0.058503329,0,0.008930892,0.008885776,0.026225883
Electricity,Non-metallic minerals,Sweden,0.006149493,0,0.005152868,0.005152869,0.014481352
Electricity,Non-metallic minerals,United Kingdom,0.023792364,0,0.013604724,0.013600575,0.041756206
Electricity,"Paper, Pulp and Printing",Austria,0.024155376,0,0.029497114,0.001050624,0.000420249
Electricity,"Paper, Pulp and Printing",Belgium,0.040110227,0,0.007995087,0.000290948,0.000116379
Electricity,"Paper, Pulp and Printing",Bulgaria,0.010080264,0,0.000108601,2.77111E-06,1.10833E-06
Electricity,"Paper, Pulp and Printing",Croatia,0.002827429,0,0,0,0
Electricity,"Paper, Pulp and Printing",Cyprus,0.006213819,0,0,0,0
Electricity,"Paper, Pulp and Printing",Czech Republic,0.022461633,0,0.004736424,0.000110903,4.43614E-05
Electricity,"Paper, Pulp and Printing",Denmark,0.004196187,0,0.001092481,4.31733E-05,1.72694E-05
Electricity,"Paper, Pulp and Printing",Estonia,0.001152731,0.001511543,0.000722582,1.67506E-05,6.70028E-06
Electricity,"Paper, Pulp and Printing",Finland,0.180815139,0,0.065979984,0.001970419,0.000788168
Electricity,"Paper, Pulp and Printing",France,0.049431698,0,0.046298132,0.001667181,0.000666872
Electricity,"Paper, Pulp and Printing",Germany,0.064945493,0,0.147593662,0.005608158,0.002243263
Electricity,"Paper, Pulp and Printing",Greece,0.011906273,0,0.000877788,3.27269E-05,1.30908E-05
Electricity,"Paper, Pulp and Printing",Hungary,0.003153614,0,0.003563691,0.000125261,5.01044E-05
Electricity,"Paper, Pulp and Printing",Ireland,0.009462665,0,0,0,0
Electricity,"Paper, Pulp and Printing",Italy,0.030907725,0,0.048671885,0.002072936,0.000829174
Electricity,"Paper, Pulp and Printing",Latvia,0.002482072,0,0,0,0
Electricity,"Paper, Pulp and Printing",Lithuania,0.001288463,0,0.000558516,1.98381E-05,7.93528E-06
Electricity,"Paper, Pulp and Printing",Luxembourg,0.002667949,0,0,0,0
Electricity,"Paper, Pulp and Printing",Malta,0,0,0,0,0
Electricity,"Paper, Pulp and Printing",Netherlands,0.020598283,0,0.012031736,0.000474343,0.000189737
Electricity,"Paper, Pulp and Printing",Poland,0.012181974,0,0.025452869,0.000914006,0.000365603
Electricity,"Paper, Pulp and Printing",Portugal,0.023209382,0,0.013908054,0.000287461,0.000114984
Electricity,"Paper, Pulp and Printing",Romania,0.006895804,0,0.000924966,3.02494E-05,1.20997E-05
Electricity,"Paper, Pulp and Printing",Slovakia,0.025216263,0,0,0,0
Electricity,"Paper, Pulp and Printing",Slovenia,0.001375076,0.000378972,0.004392144,0.000193669,7.74678E-05
Electricity,"Paper, Pulp and Printing",Spain,0.042068725,0,0.02082448,0.000629381,0.000251752
Electricity,"Paper, Pulp and Printing",Sweden,0.629393346,0,0,0,0
Electricity,"Paper, Pulp and Printing",United Kingdom,0.089687745,0,0.02436734,0.000936778,0.000374711
Electricity,"Food, Beverages and Tabacco",Austria,0.048479755,0,0.01025067,0,0
Electricity,"Food, Beverages and Tabacco",Belgium,0.04800246,0,0.028996176,0,0
Electricity,"Food, Beverages and Tabacco",Bulgaria,0.027882165,0,0.035976089,0.042808162,0
Electricity,"Food, Beverages and Tabacco",Croatia,0.00460455,0.013286422,0.020416304,0.022428849,0
Electricity,"Food, Beverages and Tabacco",Cyprus,0.005146128,0,0.00455575,0.004398599,0
Electricity,"Food, Beverages and Tabacco",Czech Republic,0.02811708,0.017301936,0.055669513,0.058293769,0
Electricity,"Food, Beverages and Tabacco",Denmark,0.014338745,0.023753144,0.046007074,0.029061502,0
Electricity,"Food, Beverages and Tabacco",Estonia,0.004681495,0.001355759,0.00705099,0.006907066,0
Electricity,"Food, Beverages and Tabacco",Finland,0.084197093,0,0.019718817,0.019770001,0
Electricity,"Food, Beverages and Tabacco",France,0.197378071,0.015266848,0.272207878,0.256769366,0
Electricity,"Food, Beverages and Tabacco",Germany,0.178184858,0.280356905,0.536423612,0.493779613,0
Electricity,"Food, Beverages and Tabacco",Greece,0.092970533,0,0.006504707,0.001918013,0
Electricity,"Food, Beverages and Tabacco",Hungary,0.014191118,0.018376255,0.044581661,0.044602825,0
Electricity,"Food, Beverages and Tabacco",Ireland,0.025781789,0.011575158,0.041627853,0.036956862,0
Electricity,"Food, Beverages and Tabacco",Italy,0.108124812,0.142156738,0.297788654,0.32432905,0
Electricity,"Food, Beverages and Tabacco",Latvia,0.009050738,0,0.010335772,0.01072187,0
Electricity,"Food, Beverages and Tabacco",Lithuania,0.00893669,0.004306189,0.01604941,0.014509936,0
Electricity,"Food, Beverages and Tabacco",Luxembourg,0.001882831,0,0.000860273,0,0
Electricity,"Food, Beverages and Tabacco",Malta,0,3.14856E-05,2.57608E-05,0,0
Electricity,"Food, Beverages and Tabacco",Netherlands,0.062353901,0.029491488,0.141588583,0.139776759,0
Electricity,"Food, Beverages and Tabacco",Poland,0.03013658,0.064139224,0.087892918,0.024467836,0
Electricity,"Food, Beverages and Tabacco",Portugal,0.035894718,0,0.041707664,0.038998365,0
Electricity,"Food, Beverages and Tabacco",Romania,0.043402148,0.012397751,0.078020898,0.087166664,0
Electricity,"Food, Beverages and Tabacco",Slovakia,0.039332166,0,0.015065003,0.016530179,0
Electricity,"Food, Beverages and Tabacco",Slovenia,0.002918816,0.003177108,0.007123309,0.007366688,0
Electricity,"Food, Beverages and Tabacco",Spain,0.171002294,0.051619867,0.290006508,0.258781345,0
Electricity,"Food, Beverages and Tabacco",Sweden,0.041799902,0.005076931,0.058558028,0.062785486,0
Electricity,"Food, Beverages and Tabacco",United Kingdom,0.162787014,0,0.107239642,0.052759709,0
Electricity,Machinery and transport,Austria,0.121624517,0,0,0,0
Electricity,Machinery and transport,Belgium,0.055656833,0,0,0,0
Electricity,Machinery and transport,Bulgaria,0.026882396,0,0,0,0
Electricity,Machinery and transport,Croatia,0.021334758,0,0,0,0
Electricity,Machinery and transport,Cyprus,0.012856446,0,0,0,0
Electricity,Machinery and transport,Czech Republic,0.111420128,0,0,0,0
Electricity,Machinery and transport,Denmark,0.021183732,0,0,0,0
Electricity,Machinery and transport,Estonia,0.005811798,0,0,0,0
Electricity,Machinery and transport,Finland,0.277843902,0,0,0,0
Electricity,Machinery and transport,France,0.286451266,0,0,0,0
Electricity,Machinery and transport,Germany,0.592406864,0,0,0,0
Electricity,Machinery and transport,Greece,0.041788833,0,0,0,0
Electricity,Machinery and transport,Hungary,0.032060536,0,0,0,0
Electricity,Machinery and transport,Ireland,0.014781852,0,0,0,0
Electricity,Machinery and transport,Italy,0.287240589,0,0,0,0
Electricity,Machinery and transport,Latvia,0.004293243,0,0,0,0
Electricity,Machinery and transport,Lithuania,0.005881496,0,0,0,0
Electricity,Machinery and transport,Luxembourg,0.012982884,0,0,0,0
Electricity,Machinery and transport,Malta,0,0,0,0,0
Electricity,Machinery and transport,Netherlands,0.09000632,0,0,0,0
Electricity,Machinery and transport,Poland,0.040987561,0,0,0,0
Electricity,Machinery and transport,Portugal,0.053678481,0,0,0,0
Electricity,Machinery and transport,Romania,0.057124524,0,0,0,0
Electricity,Machinery and transport,Slovakia,0.153346116,0,0,0,0
Electricity,Machinery and transport,Slovenia,0.011953888,0,0,0,0
Electricity,Machinery and transport,Spain,0.183947013,0,0,0,0
Electricity,Machinery and transport,Sweden,0.267288603,0,0,0,0
Electricity,Machinery and transport,United Kingdom,0.309233944,0,0,0,0
Electricity,Non-ferrous metals,Austria,0.00535216,0.009318448,0,0.047881094,0.061991496
Electricity,Non-ferrous metals,Belgium,0.004430994,0,0,0.189263965,0.2077276
Electricity,Non-ferrous metals,Bulgaria,0.001790019,0,0,0.007042399,0.035387638
Electricity,Non-ferrous metals,Croatia,0.002861633,0.00017387,0,0.003252325,0.004553255
Electricity,Non-ferrous metals,Cyprus,0,1.33889E-06,0,0,0.000669501
Electricity,Non-ferrous metals,Czech Republic,0.003618213,0,0,0.005240726,0.002410186
Electricity,Non-ferrous metals,Denmark,0,0.000974167,0,0.00104375,0.00146125
Electricity,Non-ferrous metals,Estonia,5.30097E-05,0,0,0,0
Electricity,Non-ferrous metals,Finland,0.014188922,0,0,0.003376887,0.025232272
