carrier_name,end_use,country_code,unit,energy,year,0
biofuel,water_heat,DE,ktoe,demand,2009,0
biofuel,water_heat,DE,ktoe,demand,2010,0
biofuel,water_heat,DE,ktoe,demand,2011,0
biofuel,water_heat,DE,ktoe,demand,2012,0
biofuel,water_heat,DE,ktoe,demand,2013,0
biofuel,water_heat,DE,ktoe,demand,2014,0
biofuel,water_heat,DE,ktoe,demand,2015,0
electricity,cooking,DE,ktoe,demand,2000,912.6617892
electricity,cooking,DE,ktoe,demand,2001,934.8326364
electricity,cooking,DE,ktoe,demand,2002,960.2130155
electricity,cooking,DE,ktoe,demand,2003,916.9809498
electricity,cooking,DE,ktoe,demand,2004,924.3001497
electricity,cooking,DE,ktoe,demand,2005,908.4303469
electricity,cooking,DE,ktoe,demand,2006,1043.0586
electricity,cooking,DE,ktoe,demand,2007,1117.357676
electricity,cooking,DE,ktoe,demand,2008,1112.392655
electricity,cooking,DE,ktoe,demand,2009,1118.52213
electricity,cooking,DE,ktoe,demand,2010,1198.283338
electricity,cooking,DE,ktoe,demand,2011,1212.470667
electricity,cooking,DE,ktoe,demand,2012,1231.319745
electricity,cooking,DE,ktoe,demand,2013,1205.188873
electricity,cooking,DE,ktoe,demand,2014,1140.767371
electricity,cooking,DE,ktoe,demand,2015,1184.366946
electricity,end_use_electricity,DE,ktoe,demand,2000,7809.070173
electricity,end_use_electricity,DE,ktoe,demand,2001,8009.254763
electricity,end_use_electricity,DE,ktoe,demand,2002,8145.760392
electricity,end_use_electricity,DE,ktoe,demand,2003,8245.828501
electricity,end_use_electricity,DE,ktoe,demand,2004,8389.389459
electricity,end_use_electricity,DE,ktoe,demand,2005,8539.816492
electricity,end_use_electricity,DE,ktoe,demand,2006,8793.362915
electricity,end_use_electricity,DE,ktoe,demand,2007,9040.070651
electricity,end_use_electricity,DE,ktoe,demand,2008,9185.944029
electricity,end_use_electricity,DE,ktoe,demand,2009,9208.978126
electricity,end_use_electricity,DE,ktoe,demand,2010,9328.3984
electricity,end_use_electricity,DE,ktoe,demand,2011,9302.297336
electricity,end_use_electricity,DE,ktoe,demand,2012,9308.534236
electricity,end_use_electricity,DE,ktoe,demand,2013,9289.863867
electricity,end_use_electricity,DE,ktoe,demand,2014,9328.484341
electricity,end_use_electricity,DE,ktoe,demand,2015,9361.217076
electricity,space_heat,DE,ktoe,demand,2000,355.4597973
electricity,space_heat,DE,ktoe,demand,2001,237.8461438
electricity,space_heat,DE,ktoe,demand,2002,797.5163714
electricity,space_heat,DE,ktoe,demand,2003,1459.796146
electricity,space_heat,DE,ktoe,demand,2004,1202.765577
electricity,space_heat,DE,ktoe,demand,2005,902.1086375
electricity,space_heat,DE,ktoe,demand,2006,869.0252382
electricity,space_heat,DE,ktoe,demand,2007,241.0434616
electricity,space_heat,DE,ktoe,demand,2008,443.5108716
electricity,space_heat,DE,ktoe,demand,2009,649.2998387
electricity,space_heat,DE,ktoe,demand,2010,1244.554337
electricity,space_heat,DE,ktoe,demand,2011,767.1633447
electricity,space_heat,DE,ktoe,demand,2012,1056.750253
electricity,space_heat,DE,ktoe,demand,2013,1058.985508
electricity,space_heat,DE,ktoe,demand,2014,815.2055227
electricity,space_heat,DE,ktoe,demand,2015,1462.074957
electricity,water_heat,DE,ktoe,demand,2000,484.7527711
electricity,water_heat,DE,ktoe,demand,2001,438.8463551
electricity,water_heat,DE,ktoe,demand,2002,425.0064122
electricity,water_heat,DE,ktoe,demand,2003,244.0463739
electricity,water_heat,DE,ktoe,demand,2004,316.2788949
electricity,water_heat,DE,ktoe,demand,2005,292.1741597
electricity,water_heat,DE,ktoe,demand,2006,328.5080081
electricity,water_heat,DE,ktoe,demand,2007,377.4982015
electricity,water_heat,DE,ktoe,demand,2008,404.745113
electricity,water_heat,DE,ktoe,demand,2009,412.850121
electricity,water_heat,DE,ktoe,demand,2010,423.8838124
electricity,water_heat,DE,ktoe,demand,2011,424.6009333
electricity,water_heat,DE,ktoe,demand,2012,462.4038034
electricity,water_heat,DE,ktoe,demand,2013,586.8924677
electricity,water_heat,DE,ktoe,demand,2014,456.0560463
electricity,water_heat,DE,ktoe,demand,2015,458.7465076
gas,cooking,DE,ktoe,demand,2000,957.5886644
gas,cooking,DE,ktoe,demand,2001,967.4849445
gas,cooking,DE,ktoe,demand,2002,979.6200175
gas,cooking,DE,ktoe,demand,2003,969.1065456
gas,cooking,DE,ktoe,demand,2004,994.1149588
gas,cooking,DE,ktoe,demand,2005,956.3161613
gas,cooking,DE,ktoe,demand,2006,939.2863658
gas,cooking,DE,ktoe,demand,2007,950.5248472
gas,cooking,DE,ktoe,demand,2008,976.767405
gas,cooking,DE,ktoe,demand,2009,977.2555426
gas,cooking,DE,ktoe,demand,2010,967.7358438
gas,cooking,DE,ktoe,demand,2011,968.1769702
gas,cooking,DE,ktoe,demand,2012,985.318982
gas,cooking,DE,ktoe,demand,2013,1022.392627
gas,cooking,DE,ktoe,demand,2014,1123.755819
gas,cooking,DE,ktoe,demand,2015,1134.613949
gas,end_use_electricity,DE,ktoe,demand,2000,0.309855818
gas,end_use_electricity,DE,ktoe,demand,2001,0.337872331
gas,end_use_electricity,DE,ktoe,demand,2002,0.374533563
gas,end_use_electricity,DE,ktoe,demand,2003,0.472167521
gas,end_use_electricity,DE,ktoe,demand,2004,0.599822038
gas,end_use_electricity,DE,ktoe,demand,2005,0.768063916
gas,end_use_electricity,DE,ktoe,demand,2006,0.920379973
gas,end_use_electricity,DE,ktoe,demand,2007,1.449584661
gas,end_use_electricity,DE,ktoe,demand,2008,1.82432784
gas,end_use_electricity,DE,ktoe,demand,2009,2.273809001
gas,end_use_electricity,DE,ktoe,demand,2010,3.00912525
gas,end_use_electricity,DE,ktoe,demand,2011,3.352532833
gas,end_use_electricity,DE,ktoe,demand,2012,3.936325355
gas,end_use_electricity,DE,ktoe,demand,2013,5.074231979
gas,end_use_electricity,DE,ktoe,demand,2014,7.190228467
gas,end_use_electricity,DE,ktoe,demand,2015,10.8605803
gas,space_heat,DE,ktoe,demand,2000,4879.934856
gas,space_heat,DE,ktoe,demand,2001,5063.398817
gas,space_heat,DE,ktoe,demand,2002,5115.802949
gas,space_heat,DE,ktoe,demand,2003,4611.787783
gas,space_heat,DE,ktoe,demand,2004,4695.166219
gas,space_heat,DE,ktoe,demand,2005,4672.437746
gas,space_heat,DE,ktoe,demand,2006,6390.878529
gas,space_heat,DE,ktoe,demand,2007,5016.656649
gas,space_heat,DE,ktoe,demand,2008,5461.502604
gas,space_heat,DE,ktoe,demand,2009,5148.425616
gas,space_heat,DE,ktoe,demand,2010,5919.128743
gas,space_heat,DE,ktoe,demand,2011,5287.294794
gas,space_heat,DE,ktoe,demand,2012,5627.170164
gas,space_heat,DE,ktoe,demand,2013,7071.310974
gas,space_heat,DE,ktoe,demand,2014,6284.854236
gas,space_heat,DE,ktoe,demand,2015,6704.67428
gas,water_heat,DE,ktoe,demand,2000,633.4664358
gas,water_heat,DE,ktoe,demand,2001,677.646015
gas,water_heat,DE,ktoe,demand,2002,683.0704434
gas,water_heat,DE,ktoe,demand,2003,659.8044117
gas,water_heat,DE,ktoe,demand,2004,623.7284562
gas,water_heat,DE,ktoe,demand,2005,634.4727122
gas,water_heat,DE,ktoe,demand,2006,674.7849457
gas,water_heat,DE,ktoe,demand,2007,677.9613408
gas,water_heat,DE,ktoe,demand,2008,683.5457296
gas,water_heat,DE,ktoe,demand,2009,698.2189255
gas,water_heat,DE,ktoe,demand,2010,715.0075472
gas,water_heat,DE,ktoe,demand,2011,727.699854
gas,water_heat,DE,ktoe,demand,2012,737.0398146
gas,water_heat,DE,ktoe,demand,2013,743.6871039
gas,water_heat,DE,ktoe,demand,2014,895.128318
gas,water_heat,DE,ktoe,demand,2015,941.7230614
heat,space_heat,DE,ktoe,demand,2000,0
heat,space_heat,DE,ktoe,demand,2001,0
heat,space_heat,DE,ktoe,demand,2002,0
heat,space_heat,DE,ktoe,demand,2003,2019.183451
heat,space_heat,DE,ktoe,demand,2004,2103.795058
heat,space_heat,DE,ktoe,demand,2005,2073.470146
heat,space_heat,DE,ktoe,demand,2006,1819.199164
heat,space_heat,DE,ktoe,demand,2007,1629.363057
heat,space_heat,DE,ktoe,demand,2008,1821.615078
heat,space_heat,DE,ktoe,demand,2009,1785.179274
heat,space_heat,DE,ktoe,demand,2010,2571.519979
heat,space_heat,DE,ktoe,demand,2011,1511.037568
heat,space_heat,DE,ktoe,demand,2012,1788.958692
heat,space_heat,DE,ktoe,demand,2013,1083.312656
heat,space_heat,DE,ktoe,demand,2014,976.2442761
heat,space_heat,DE,ktoe,demand,2015,1031.683129
heat,water_heat,DE,ktoe,demand,2000,0
heat,water_heat,DE,ktoe,demand,2001,0
heat,water_heat,DE,ktoe,demand,2002,0
heat,water_heat,DE,ktoe,demand,2003,263.3156632
heat,water_heat,DE,ktoe,demand,2004,270.3039853
heat,water_heat,DE,ktoe,demand,2005,274.7735391
heat,water_heat,DE,ktoe,demand,2006,266.7976004
heat,water_heat,DE,ktoe,demand,2007,276.1824506
heat,water_heat,DE,ktoe,demand,2008,275.7584891
heat,water_heat,DE,ktoe,demand,2009,276.56884
heat,water_heat,DE,ktoe,demand,2010,275.9312316
heat,water_heat,DE,ktoe,demand,2011,281.1334465
heat,water_heat,DE,ktoe,demand,2012,277.483915
heat,water_heat,DE,ktoe,demand,2013,180.8313453
heat,water_heat,DE,ktoe,demand,2014,179.2088273
heat,water_heat,DE,ktoe,demand,2015,172.8372529
oil,cooking,DE,ktoe,demand,2000,74.63719193
oil,cooking,DE,ktoe,demand,2001,74.15045568
oil,cooking,DE,ktoe,demand,2002,52.96398705
oil,cooking,DE,ktoe,demand,2003,131.1990227
oil,cooking,DE,ktoe,demand,2004,119.2839209
oil,cooking,DE,ktoe,demand,2005,195.6075587
oil,cooking,DE,ktoe,demand,2006,131.6794364
oil,cooking,DE,ktoe,demand,2007,121.7362553
oil,cooking,DE,ktoe,demand,2008,141.8757012
oil,cooking,DE,ktoe,demand,2009,132.3167996
oil,cooking,DE,ktoe,demand,2010,115.281578
oil,cooking,DE,ktoe,demand,2011,116.3360913
oil,cooking,DE,ktoe,demand,2012,129.1147192
oil,cooking,DE,ktoe,demand,2013,173.0190687
oil,cooking,DE,ktoe,demand,2014,143.2161891
oil,cooking,DE,ktoe,demand,2015,117.5374335
oil,space_heat,DE,ktoe,demand,2000,4825.704366
oil,space_heat,DE,ktoe,demand,2001,5689.236836
oil,space_heat,DE,ktoe,demand,2002,5010.056438
oil,space_heat,DE,ktoe,demand,2003,5294.909346
oil,space_heat,DE,ktoe,demand,2004,4873.559787
oil,space_heat,DE,ktoe,demand,2005,4779.967987
oil,space_heat,DE,ktoe,demand,2006,5169.066137
oil,space_heat,DE,ktoe,demand,2007,3403.655005
oil,space_heat,DE,ktoe,demand,2008,4709.19951
oil,space_heat,DE,ktoe,demand,2009,4320.491971
oil,space_heat,DE,ktoe,demand,2010,4377.913041
oil,space_heat,DE,ktoe,demand,2011,3896.651714
oil,space_heat,DE,ktoe,demand,2012,4157.788998
oil,space_heat,DE,ktoe,demand,2013,4468.40775
oil,space_heat,DE,ktoe,demand,2014,4093.376136
oil,space_heat,DE,ktoe,demand,2015,4045.552173
oil,water_heat,DE,ktoe,demand,2000,821.9424266
oil,water_heat,DE,ktoe,demand,2001,852.8126557
oil,water_heat,DE,ktoe,demand,2002,869.8363315
oil,water_heat,DE,ktoe,demand,2003,834.8461559
oil,water_heat,DE,ktoe,demand,2004,818.4065215
oil,water_heat,DE,ktoe,demand,2005,829.45447
oil,water_heat,DE,ktoe,demand,2006,831.8904491
oil,water_heat,DE,ktoe,demand,2007,816.3887739
oil,water_heat,DE,ktoe,demand,2008,816.7895126
oil,water_heat,DE,ktoe,demand,2009,805.943155
oil,water_heat,DE,ktoe,demand,2010,783.4743609
oil,water_heat,DE,ktoe,demand,2011,793.3164385
oil,water_heat,DE,ktoe,demand,2012,785.534059
oil,water_heat,DE,ktoe,demand,2013,778.5011051
oil,water_heat,DE,ktoe,demand,2014,778.6466619
oil,water_heat,DE,ktoe,demand,2015,768.5703648
renewable_heat,space_heat,DE,ktoe,demand,2000,0
renewable_heat,space_heat,DE,ktoe,demand,2001,0
renewable_heat,space_heat,DE,ktoe,demand,2002,0
renewable_heat,space_heat,DE,ktoe,demand,2003,32.59609347
renewable_heat,space_heat,DE,ktoe,demand,2004,31.16284543
renewable_heat,space_heat,DE,ktoe,demand,2005,32.2834012
renewable_heat,space_heat,DE,ktoe,demand,2006,33.50876768
renewable_heat,space_heat,DE,ktoe,demand,2007,32.31174456
renewable_heat,space_heat,DE,ktoe,demand,2008,30.70190258
renewable_heat,space_heat,DE,ktoe,demand,2009,33.95777237
renewable_heat,space_heat,DE,ktoe,demand,2010,33.85114886
renewable_heat,space_heat,DE,ktoe,demand,2011,39.17805015
renewable_heat,space_heat,DE,ktoe,demand,2012,38.95032242
renewable_heat,space_heat,DE,ktoe,demand,2013,42.03019701
renewable_heat,space_heat,DE,ktoe,demand,2014,57.10102641
renewable_heat,space_heat,DE,ktoe,demand,2015,41.20090274
renewable_heat,water_heat,DE,ktoe,demand,2000,14.0919034
renewable_heat,water_heat,DE,ktoe,demand,2001,13.89994
renewable_heat,water_heat,DE,ktoe,demand,2002,15.39967
renewable_heat,water_heat,DE,ktoe,demand,2003,14.29638
renewable_heat,water_heat,DE,ktoe,demand,2004,15.3033
renewable_heat,water_heat,DE,ktoe,demand,2005,19.60926116
renewable_heat,water_heat,DE,ktoe,demand,2006,20.49323
renewable_heat,water_heat,DE,ktoe,demand,2007,25.80004
renewable_heat,water_heat,DE,ktoe,demand,2008,24.69724
renewable_heat,water_heat,DE,ktoe,demand,2009,28.89717
renewable_heat,water_heat,DE,ktoe,demand,2010,33.70114402
renewable_heat,water_heat,DE,ktoe,demand,2011,32.07701714
renewable_heat,water_heat,DE,ktoe,demand,2012,36.11348529
renewable_heat,water_heat,DE,ktoe,demand,2013,37.92930797
renewable_heat,water_heat,DE,ktoe,demand,2014,35.58769249
renewable_heat,water_heat,DE,ktoe,demand,2015,38.23922805
solid_fossil,space_heat,DE,ktoe,demand,2000,174.480652
solid_fossil,space_heat,DE,ktoe,demand,2001,189.8259318
solid_fossil,space_heat,DE,ktoe,demand,2002,159.2903495
solid_fossil,space_heat,DE,ktoe,demand,2003,70.26006201
solid_fossil,space_heat,DE,ktoe,demand,2004,49.88251922
solid_fossil,space_heat,DE,ktoe,demand,2005,44.99349887
solid_fossil,space_heat,DE,ktoe,demand,2006,54.66801048
solid_fossil,space_heat,DE,ktoe,demand,2007,119.5748694
solid_fossil,space_heat,DE,ktoe,demand,2008,89.34393985
solid_fossil,space_heat,DE,ktoe,demand,2009,71.27436447
solid_fossil,space_heat,DE,ktoe,demand,2010,57.54750117
solid_fossil,space_heat,DE,ktoe,demand,2011,58.95287099
solid_fossil,space_heat,DE,ktoe,demand,2012,63.26362658
solid_fossil,space_heat,DE,ktoe,demand,2013,27.75968999
solid_fossil,space_heat,DE,ktoe,demand,2014,32.78438304
solid_fossil,space_heat,DE,ktoe,demand,2015,114.1624805
solid_fossil,water_heat,DE,ktoe,demand,2000,0
solid_fossil,water_heat,DE,ktoe,demand,2001,0
solid_fossil,water_heat,DE,ktoe,demand,2002,0
solid_fossil,water_heat,DE,ktoe,demand,2003,0
solid_fossil,water_heat,DE,ktoe,demand,2004,0
solid_fossil,water_heat,DE,ktoe,demand,2005,0
solid_fossil,water_heat,DE,ktoe,demand,2006,0
solid_fossil,water_heat,DE,ktoe,demand,2007,0
solid_fossil,water_heat,DE,ktoe,demand,2008,0
solid_fossil,water_heat,DE,ktoe,demand,2009,0
solid_fossil,water_heat,DE,ktoe,demand,2010,0
solid_fossil,water_heat,DE,ktoe,demand,2011,0
solid_fossil,water_heat,DE,ktoe,demand,2012,0
solid_fossil,water_heat,DE,ktoe,demand,2013,0
solid_fossil,water_heat,DE,ktoe,demand,2014,0
solid_fossil,water_heat,DE,ktoe,demand,2015,0
biofuel,cooking,MT,ktoe,consumption,2000,0
biofuel,cooking,MT,ktoe,consumption,2001,0
biofuel,cooking,MT,ktoe,consumption,2002,0
biofuel,cooking,MT,ktoe,consumption,2003,0
biofuel,cooking,MT,ktoe,consumption,2004,0
biofuel,cooking,MT,ktoe,consumption,2005,0
biofuel,cooking,MT,ktoe,consumption,2006,0
biofuel,cooking,MT,ktoe,consumption,2007,0
biofuel,cooking,MT,ktoe,consumption,2008,0
biofuel,cooking,MT,ktoe,consumption,2009,0
biofuel,cooking,MT,ktoe,consumption,2010,0
biofuel,cooking,MT,ktoe,consumption,2011,0
biofuel,cooking,MT,ktoe,consumption,2012,0
biofuel,cooking,MT,ktoe,consumption,2013,0
biofuel,cooking,MT,ktoe,consumption,2014,0
biofuel,cooking,MT,ktoe,consumption,2015,0
biofuel,space_heat,MT,ktoe,consumption,2000,0
biofuel,space_heat,MT,ktoe,consumption,2001,0
biofuel,space_heat,MT,ktoe,consumption,2002,0
biofuel,space_heat,MT,ktoe,consumption,2003,0
biofuel,space_heat,MT,ktoe,consumption,2004,0
biofuel,space_heat,MT,ktoe,consumption,2005,0
biofuel,space_heat,MT,ktoe,consumption,2006,0
biofuel,space_heat,MT,ktoe,consumption,2007,0
biofuel,space_heat,MT,ktoe,consumption,2008,0
biofuel,space_heat,MT,ktoe,consumption,2009,0
biofuel,space_heat,MT,ktoe,consumption,2010,0
biofuel,space_heat,MT,ktoe,consumption,2011,0
biofuel,space_heat,MT,ktoe,consumption,2012,0
biofuel,space_heat,MT,ktoe,consumption,2013,0
biofuel,space_heat,MT,ktoe,consumption,2014,0
biofuel,space_heat,MT,ktoe,consumption,2015,0
biofuel,water_heat,MT,ktoe,consumption,2000,0
biofuel,water_heat,MT,ktoe,consumption,2001,0
biofuel,water_heat,MT,ktoe,consumption,2002,0
biofuel,water_heat,MT,ktoe,consumption,2003,0
biofuel,water_heat,MT,ktoe,consumption,2004,0
biofuel,water_heat,MT,ktoe,consumption,2005,0
biofuel,water_heat,MT,ktoe,consumption,2006,0
biofuel,water_heat,MT,ktoe,consumption,2007,0
biofuel,water_heat,MT,ktoe,consumption,2008,0
biofuel,water_heat,MT,ktoe,consumption,2009,0
biofuel,water_heat,MT,ktoe,consumption,2010,0
biofuel,water_heat,MT,ktoe,consumption,2011,0
biofuel,water_heat,MT,ktoe,consumption,2012,0
biofuel,water_heat,MT,ktoe,consumption,2013,0
biofuel,water_heat,MT,ktoe,consumption,2014,0
biofuel,water_heat,MT,ktoe,consumption,2015,0
electricity,cooking,MT,ktoe,consumption,2000,5.678719401
electricity,cooking,MT,ktoe,consumption,2001,6.037214403
electricity,cooking,MT,ktoe,consumption,2002,5.967586264
electricity,cooking,MT,ktoe,consumption,2003,6.248815125
electricity,cooking,MT,ktoe,consumption,2004,6.418004425
electricity,cooking,MT,ktoe,consumption,2005,6.518412575
electricity,cooking,MT,ktoe,consumption,2006,6.285558709
electricity,cooking,MT,ktoe,consumption,2007,6.560581327
electricity,cooking,MT,ktoe,consumption,2008,5.883796105
electricity,cooking,MT,ktoe,consumption,2009,5.726405298
electricity,cooking,MT,ktoe,consumption,2010,5.864531385
electricity,cooking,MT,ktoe,consumption,2011,5.477174936
electricity,cooking,MT,ktoe,consumption,2012,6.105953845
electricity,cooking,MT,ktoe,consumption,2013,5.075047953
electricity,cooking,MT,ktoe,consumption,2014,5.358110804
electricity,cooking,MT,ktoe,consumption,2015,5.605659813
electricity,end_use_electricity,MT,ktoe,consumption,2000,26.87544976
electricity,end_use_electricity,MT,ktoe,consumption,2001,28.5278358
electricity,end_use_electricity,MT,ktoe,consumption,2002,29.67297032
electricity,end_use_electricity,MT,ktoe,consumption,2003,30.40139768
electricity,end_use_electricity,MT,ktoe,consumption,2004,30.99802802
electricity,end_use_electricity,MT,ktoe,consumption,2005,32.50711551
electricity,end_use_electricity,MT,ktoe,consumption,2006,33.80705738
electricity,end_use_electricity,MT,ktoe,consumption,2007,35.01146657
electricity,end_use_electricity,MT,ktoe,consumption,2008,37.00581584
electricity,end_use_electricity,MT,ktoe,consumption,2009,37.48533793
electricity,end_use_electricity,MT,ktoe,consumption,2010,38.05951686
electricity,end_use_electricity,MT,ktoe,consumption,2011,38.63917725
electricity,end_use_electricity,MT,ktoe,consumption,2012,39.76262147
electricity,end_use_electricity,MT,ktoe,consumption,2013,40.32775612
electricity,end_use_electricity,MT,ktoe,consumption,2014,40.99792472
electricity,end_use_electricity,MT,ktoe,consumption,2015,41.38829015
electricity,space_heat,MT,ktoe,consumption,2000,3.395375414
electricity,space_heat,MT,ktoe,consumption,2001,4.699800547
electricity,space_heat,MT,ktoe,consumption,2002,6.077212502
electricity,space_heat,MT,ktoe,consumption,2003,8.577421282
electricity,space_heat,MT,ktoe,consumption,2004,7.93307056
electricity,space_heat,MT,ktoe,consumption,2005,17.1527927
electricity,space_heat,MT,ktoe,consumption,2006,9.025758319
electricity,space_heat,MT,ktoe,consumption,2007,7.357010809
electricity,space_heat,MT,ktoe,consumption,2008,4.263148222
electricity,space_heat,MT,ktoe,consumption,2009,1.268144888
electricity,space_heat,MT,ktoe,consumption,2010,14.20107256
electricity,space_heat,MT,ktoe,consumption,2011,16.46605492
electricity,space_heat,MT,ktoe,consumption,2012,21.04820981
electricity,space_heat,MT,ktoe,consumption,2013,21.60319378
electricity,space_heat,MT,ktoe,consumption,2014,24.16373409
electricity,space_heat,MT,ktoe,consumption,2015,28.10669374
electricity,water_heat,MT,ktoe,consumption,2000,7.388425343
electricity,water_heat,MT,ktoe,consumption,2001,7.668019252
electricity,water_heat,MT,ktoe,consumption,2002,7.882230916
electricity,water_heat,MT,ktoe,consumption,2003,8.170163819
electricity,water_heat,MT,ktoe,consumption,2004,8.297295691
electricity,water_heat,MT,ktoe,consumption,2005,8.469412492
electricity,water_heat,MT,ktoe,consumption,2006,7.95608098
electricity,water_heat,MT,ktoe,consumption,2007,8.049378773
electricity,water_heat,MT,ktoe,consumption,2008,8.714216839
electricity,water_heat,MT,ktoe,consumption,2009,9.43148536
electricity,water_heat,MT,ktoe,consumption,2010,10.35589058
electricity,water_heat,MT,ktoe,consumption,2011,10.661291
electricity,water_heat,MT,ktoe,consumption,2012,9.378621049
electricity,water_heat,MT,ktoe,consumption,2013,9.955018007
electricity,water_heat,MT,ktoe,consumption,2014,10.41118703
electricity,water_heat,MT,ktoe,consumption,2015,10.8551128
gas,cooking,MT,ktoe,consumption,2000,0
gas,cooking,MT,ktoe,consumption,2001,0
gas,cooking,MT,ktoe,consumption,2002,0
gas,cooking,MT,ktoe,consumption,2003,0
gas,cooking,MT,ktoe,consumption,2004,0
gas,cooking,MT,ktoe,consumption,2005,0
gas,cooking,MT,ktoe,consumption,2006,0
gas,cooking,MT,ktoe,consumption,2007,0
gas,cooking,MT,ktoe,consumption,2008,0
gas,cooking,MT,ktoe,consumption,2009,0
gas,cooking,MT,ktoe,consumption,2010,0
gas,cooking,MT,ktoe,consumption,2011,0
gas,cooking,MT,ktoe,consumption,2012,0
gas,cooking,MT,ktoe,consumption,2013,0
gas,cooking,MT,ktoe,consumption,2014,0
gas,cooking,MT,ktoe,consumption,2015,0
gas,end_use_electricity,MT,ktoe,consumption,2000,0
gas,end_use_electricity,MT,ktoe,consumption,2001,0
gas,end_use_electricity,MT,ktoe,consumption,2002,0
gas,end_use_electricity,MT,ktoe,consumption,2003,0
gas,end_use_electricity,MT,ktoe,consumption,2004,0
gas,end_use_electricity,MT,ktoe,consumption,2005,0
gas,end_use_electricity,MT,ktoe,consumption,2006,0
gas,end_use_electricity,MT,ktoe,consumption,2007,0
gas,end_use_electricity,MT,ktoe,consumption,2008,0
gas,end_use_electricity,MT,ktoe,consumption,2009,0
gas,end_use_electricity,MT,ktoe,consumption,2010,0
gas,end_use_electricity,MT,ktoe,consumption,2011,0
gas,end_use_electricity,MT,ktoe,consumption,2012,0
gas,end_use_electricity,MT,ktoe,consumption,2013,0
gas,end_use_electricity,MT,ktoe,consumption,2014,0
gas,end_use_electricity,MT,ktoe,consumption,2015,0
gas,space_heat,MT,ktoe,consumption,2000,0
gas,space_heat,MT,ktoe,consumption,2001,0
gas,space_heat,MT,ktoe,consumption,2002,0
gas,space_heat,MT,ktoe,consumption,2003,0
gas,space_heat,MT,ktoe,consumption,2004,0
gas,space_heat,MT,ktoe,consumption,2005,0
gas,space_heat,MT,ktoe,consumption,2006,0
gas,space_heat,MT,ktoe,consumption,2007,0
gas,space_heat,MT,ktoe,consumption,2008,0
gas,space_heat,MT,ktoe,consumption,2009,0
gas,space_heat,MT,ktoe,consumption,2010,0.143307538
gas,space_heat,MT,ktoe,consumption,2011,0.644926142
gas,space_heat,MT,ktoe,consumption,2012,0.859845228
gas,space_heat,MT,ktoe,consumption,2013,0.597114742
gas,space_heat,MT,ktoe,consumption,2014,0.6926531
gas,space_heat,MT,ktoe,consumption,2015,0.573269635
gas,water_heat,MT,ktoe,consumption,2000,0
gas,water_heat,MT,ktoe,consumption,2001,0
gas,water_heat,MT,ktoe,consumption,2002,0
gas,water_heat,MT,ktoe,consumption,2003,0
gas,water_heat,MT,ktoe,consumption,2004,0
gas,water_heat,MT,ktoe,consumption,2005,0
gas,water_heat,MT,ktoe,consumption,2006,0
gas,water_heat,MT,ktoe,consumption,2007,0
gas,water_heat,MT,ktoe,consumption,2008,0
gas,water_heat,MT,ktoe,consumption,2009,0
gas,water_heat,MT,ktoe,consumption,2010,0
gas,water_heat,MT,ktoe,consumption,2011,0
gas,water_heat,MT,ktoe,consumption,2012,0
gas,water_heat,MT,ktoe,consumption,2013,0
gas,water_heat,MT,ktoe,consumption,2014,0
gas,water_heat,MT,ktoe,consumption,2015,0
heat,space_heat,MT,ktoe,consumption,2000,0
heat,space_heat,MT,ktoe,consumption,2001,0
heat,space_heat,MT,ktoe,consumption,2002,0
heat,space_heat,MT,ktoe,consumption,2003,0
heat,space_heat,MT,ktoe,consumption,2004,0
heat,space_heat,MT,ktoe,consumption,2005,0
heat,space_heat,MT,ktoe,consumption,2006,0
heat,space_heat,MT,ktoe,consumption,2007,0
heat,space_heat,MT,ktoe,consumption,2008,0
heat,space_heat,MT,ktoe,consumption,2009,0
heat,space_heat,MT,ktoe,consumption,2010,0
heat,space_heat,MT,ktoe,consumption,2011,0.08768523
heat,space_heat,MT,ktoe,consumption,2012,0.156368869
heat,space_heat,MT,ktoe,consumption,2013,0.019976629
heat,space_heat,MT,ktoe,consumption,2014,0.020457994
heat,space_heat,MT,ktoe,consumption,2015,0.123635483
heat,water_heat,MT,ktoe,consumption,2000,0
heat,water_heat,MT,ktoe,consumption,2001,0
heat,water_heat,MT,ktoe,consumption,2002,0
heat,water_heat,MT,ktoe,consumption,2003,0
heat,water_heat,MT,ktoe,consumption,2004,0
heat,water_heat,MT,ktoe,consumption,2005,0
heat,water_heat,MT,ktoe,consumption,2006,0
heat,water_heat,MT,ktoe,consumption,2007,0
heat,water_heat,MT,ktoe,consumption,2008,0
heat,water_heat,MT,ktoe,consumption,2009,0
heat,water_heat,MT,ktoe,consumption,2010,0
heat,water_heat,MT,ktoe,consumption,2011,0.031737719
heat,water_heat,MT,ktoe,consumption,2012,0.034707848
heat,water_heat,MT,ktoe,consumption,2013,0.00390796
heat,water_heat,MT,ktoe,consumption,2014,0.003426596
heat,water_heat,MT,ktoe,consumption,2015,0.019672055
oil,cooking,MT,ktoe,consumption,2000,1.41959819
oil,cooking,MT,ktoe,consumption,2001,1.384225262
oil,cooking,MT,ktoe,consumption,2002,1.741815655
oil,cooking,MT,ktoe,consumption,2003,1.687666808
oil,cooking,MT,ktoe,consumption,2004,1.605209578
oil,cooking,MT,ktoe,consumption,2005,1.880544937
oil,cooking,MT,ktoe,consumption,2006,2.322472487
