carrier_name,end_use,country_code,unit,year,0
gas,cooking,MT,ktoe,2002,0
gas,cooking,MT,ktoe,2003,0
gas,cooking,MT,ktoe,2004,0
gas,cooking,MT,ktoe,2005,0
gas,cooking,MT,ktoe,2006,0
gas,cooking,MT,ktoe,2007,0
gas,cooking,MT,ktoe,2008,0
gas,cooking,MT,ktoe,2009,0
gas,cooking,MT,ktoe,2010,0
gas,cooking,MT,ktoe,2011,0
gas,cooking,MT,ktoe,2012,0
gas,cooking,MT,ktoe,2013,0
gas,cooking,MT,ktoe,2014,0
gas,cooking,MT,ktoe,2015,0
gas,end_use_electricity,MT,ktoe,2000,0
gas,end_use_electricity,MT,ktoe,2001,0
gas,end_use_electricity,MT,ktoe,2002,0
gas,end_use_electricity,MT,ktoe,2003,0
gas,end_use_electricity,MT,ktoe,2004,0
gas,end_use_electricity,MT,ktoe,2005,0
gas,end_use_electricity,MT,ktoe,2006,0
gas,end_use_electricity,MT,ktoe,2007,0
gas,end_use_electricity,MT,ktoe,2008,0
gas,end_use_electricity,MT,ktoe,2009,0
gas,end_use_electricity,MT,ktoe,2010,0
gas,end_use_electricity,MT,ktoe,2011,0
gas,end_use_electricity,MT,ktoe,2012,0
gas,end_use_electricity,MT,ktoe,2013,0
gas,end_use_electricity,MT,ktoe,2014,0
gas,end_use_electricity,MT,ktoe,2015,0
gas,space_heat,MT,ktoe,2000,0
gas,space_heat,MT,ktoe,2001,0
gas,space_heat,MT,ktoe,2002,0
gas,space_heat,MT,ktoe,2003,0
gas,space_heat,MT,ktoe,2004,0
gas,space_heat,MT,ktoe,2005,0
gas,space_heat,MT,ktoe,2006,0
gas,space_heat,MT,ktoe,2007,0
gas,space_heat,MT,ktoe,2008,0
gas,space_heat,MT,ktoe,2009,0
gas,space_heat,MT,ktoe,2010,0.143307538
gas,space_heat,MT,ktoe,2011,0.644926142
gas,space_heat,MT,ktoe,2012,0.859845228
gas,space_heat,MT,ktoe,2013,0.597114742
gas,space_heat,MT,ktoe,2014,0.6926531
gas,space_heat,MT,ktoe,2015,0.573269635
gas,water_heat,MT,ktoe,2000,0
gas,water_heat,MT,ktoe,2001,0
gas,water_heat,MT,ktoe,2002,0
gas,water_heat,MT,ktoe,2003,0
gas,water_heat,MT,ktoe,2004,0
gas,water_heat,MT,ktoe,2005,0
gas,water_heat,MT,ktoe,2006,0
gas,water_heat,MT,ktoe,2007,0
gas,water_heat,MT,ktoe,2008,0
gas,water_heat,MT,ktoe,2009,0
gas,water_heat,MT,ktoe,2010,0
gas,water_heat,MT,ktoe,2011,0
gas,water_heat,MT,ktoe,2012,0
gas,water_heat,MT,ktoe,2013,0
gas,water_heat,MT,ktoe,2014,0
gas,water_heat,MT,ktoe,2015,0
heat,space_heat,MT,ktoe,2000,0
heat,space_heat,MT,ktoe,2001,0
heat,space_heat,MT,ktoe,2002,0
heat,space_heat,MT,ktoe,2003,0
heat,space_heat,MT,ktoe,2004,0
heat,space_heat,MT,ktoe,2005,0
heat,space_heat,MT,ktoe,2006,0
heat,space_heat,MT,ktoe,2007,0
heat,space_heat,MT,ktoe,2008,0
heat,space_heat,MT,ktoe,2009,0
heat,space_heat,MT,ktoe,2010,0
heat,space_heat,MT,ktoe,2011,0.08768523
heat,space_heat,MT,ktoe,2012,0.156368869
heat,space_heat,MT,ktoe,2013,0.019976629
heat,space_heat,MT,ktoe,2014,0.020457994
heat,space_heat,MT,ktoe,2015,0.123635483
heat,water_heat,MT,ktoe,2000,0
heat,water_heat,MT,ktoe,2001,0
heat,water_heat,MT,ktoe,2002,0
heat,water_heat,MT,ktoe,2003,0
heat,water_heat,MT,ktoe,2004,0
heat,water_heat,MT,ktoe,2005,0
heat,water_heat,MT,ktoe,2006,0
heat,water_heat,MT,ktoe,2007,0
heat,water_heat,MT,ktoe,2008,0
heat,water_heat,MT,ktoe,2009,0
heat,water_heat,MT,ktoe,2010,0
heat,water_heat,MT,ktoe,2011,0.031737719
heat,water_heat,MT,ktoe,2012,0.034707848
heat,water_heat,MT,ktoe,2013,0.00390796
heat,water_heat,MT,ktoe,2014,0.003426596
heat,water_heat,MT,ktoe,2015,0.019672055
oil,cooking,MT,ktoe,2000,1.41959819
oil,cooking,MT,ktoe,2001,1.384225262
oil,cooking,MT,ktoe,2002,1.741815655
oil,cooking,MT,ktoe,2003,1.687666808
oil,cooking,MT,ktoe,2004,1.605209578
oil,cooking,MT,ktoe,2005,1.880544937
oil,cooking,MT,ktoe,2006,2.322472487
oil,cooking,MT,ktoe,2007,2.391908887
oil,cooking,MT,ktoe,2008,3.723246608
oil,cooking,MT,ktoe,2009,3.934127652
oil,cooking,MT,ktoe,2010,3.977045249
oil,cooking,MT,ktoe,2011,4.628727975
oil,cooking,MT,ktoe,2012,4.427749056
oil,cooking,MT,ktoe,2013,5.859162882
oil,cooking,MT,ktoe,2014,5.86012812
oil,cooking,MT,ktoe,2015,5.862996813
oil,space_heat,MT,ktoe,2000,15.88932974
oil,space_heat,MT,ktoe,2001,15.97064675
oil,space_heat,MT,ktoe,2002,17.97213315
oil,space_heat,MT,ktoe,2003,21.30155215
oil,space_heat,MT,ktoe,2004,22.47201962
oil,space_heat,MT,ktoe,2005,6.097643229
oil,space_heat,MT,ktoe,2006,4.447014302
oil,space_heat,MT,ktoe,2007,4.271071964
oil,space_heat,MT,ktoe,2008,2.217398372
oil,space_heat,MT,ktoe,2009,1.449693005
oil,space_heat,MT,ktoe,2010,18.61315081
oil,space_heat,MT,ktoe,2011,10.31730295
oil,space_heat,MT,ktoe,2012,17.73200058
oil,space_heat,MT,ktoe,2013,24.77422871
oil,space_heat,MT,ktoe,2014,32.06106679
oil,space_heat,MT,ktoe,2015,33.19105779
oil,water_heat,MT,ktoe,2000,1.366447808
oil,water_heat,MT,ktoe,2001,1.379264242
oil,water_heat,MT,ktoe,2002,1.376551197
oil,water_heat,MT,ktoe,2003,1.191213489
oil,water_heat,MT,ktoe,2004,1.113270807
oil,water_heat,MT,ktoe,2005,1.332883753
oil,water_heat,MT,ktoe,2006,2.258927311
oil,water_heat,MT,ktoe,2007,2.360985499
oil,water_heat,MT,ktoe,2008,2.337266121
oil,water_heat,MT,ktoe,2009,1.505286693
oil,water_heat,MT,ktoe,2010,0.960009353
oil,water_heat,MT,ktoe,2011,0.891950942
oil,water_heat,MT,ktoe,2012,0.650012673
oil,water_heat,MT,ktoe,2013,0.483483215
oil,water_heat,MT,ktoe,2014,0.383437683
oil,water_heat,MT,ktoe,2015,0.283330307
renewable_heat,space_heat,MT,ktoe,2000,0
renewable_heat,space_heat,MT,ktoe,2001,0
renewable_heat,space_heat,MT,ktoe,2002,0
renewable_heat,space_heat,MT,ktoe,2003,0
renewable_heat,space_heat,MT,ktoe,2004,0
renewable_heat,space_heat,MT,ktoe,2005,0
renewable_heat,space_heat,MT,ktoe,2006,0
renewable_heat,space_heat,MT,ktoe,2007,0
renewable_heat,space_heat,MT,ktoe,2008,0
renewable_heat,space_heat,MT,ktoe,2009,0
renewable_heat,space_heat,MT,ktoe,2010,0
renewable_heat,space_heat,MT,ktoe,2011,0
renewable_heat,space_heat,MT,ktoe,2012,0
renewable_heat,space_heat,MT,ktoe,2013,0
renewable_heat,space_heat,MT,ktoe,2014,0
renewable_heat,space_heat,MT,ktoe,2015,0
renewable_heat,water_heat,MT,ktoe,2000,0
renewable_heat,water_heat,MT,ktoe,2001,0
renewable_heat,water_heat,MT,ktoe,2002,0
renewable_heat,water_heat,MT,ktoe,2003,0
renewable_heat,water_heat,MT,ktoe,2004,0
renewable_heat,water_heat,MT,ktoe,2005,0
renewable_heat,water_heat,MT,ktoe,2006,0
renewable_heat,water_heat,MT,ktoe,2007,0
renewable_heat,water_heat,MT,ktoe,2008,0
renewable_heat,water_heat,MT,ktoe,2009,0
renewable_heat,water_heat,MT,ktoe,2010,0
renewable_heat,water_heat,MT,ktoe,2011,0
renewable_heat,water_heat,MT,ktoe,2012,0
renewable_heat,water_heat,MT,ktoe,2013,0
renewable_heat,water_heat,MT,ktoe,2014,0
renewable_heat,water_heat,MT,ktoe,2015,0
solid_fossil,space_heat,MT,ktoe,2000,0
solid_fossil,space_heat,MT,ktoe,2001,0
solid_fossil,space_heat,MT,ktoe,2002,0
solid_fossil,space_heat,MT,ktoe,2003,0
solid_fossil,space_heat,MT,ktoe,2004,0
solid_fossil,space_heat,MT,ktoe,2005,0
solid_fossil,space_heat,MT,ktoe,2006,0
solid_fossil,space_heat,MT,ktoe,2007,0
solid_fossil,space_heat,MT,ktoe,2008,0
solid_fossil,space_heat,MT,ktoe,2009,0
solid_fossil,space_heat,MT,ktoe,2010,0
solid_fossil,space_heat,MT,ktoe,2011,0
solid_fossil,space_heat,MT,ktoe,2012,0
solid_fossil,space_heat,MT,ktoe,2013,0
solid_fossil,space_heat,MT,ktoe,2014,0
solid_fossil,space_heat,MT,ktoe,2015,0
solid_fossil,water_heat,MT,ktoe,2000,0
solid_fossil,water_heat,MT,ktoe,2001,0
solid_fossil,water_heat,MT,ktoe,2002,0
solid_fossil,water_heat,MT,ktoe,2003,0
solid_fossil,water_heat,MT,ktoe,2004,0
solid_fossil,water_heat,MT,ktoe,2005,0
solid_fossil,water_heat,MT,ktoe,2006,0
solid_fossil,water_heat,MT,ktoe,2007,0
solid_fossil,water_heat,MT,ktoe,2008,0
solid_fossil,water_heat,MT,ktoe,2009,0
solid_fossil,water_heat,MT,ktoe,2010,0
solid_fossil,water_heat,MT,ktoe,2011,0
solid_fossil,water_heat,MT,ktoe,2012,0
solid_fossil,water_heat,MT,ktoe,2013,0
solid_fossil,water_heat,MT,ktoe,2014,0
solid_fossil,water_heat,MT,ktoe,2015,0
biofuel,cooking,FI,ktoe,2000,0
biofuel,cooking,FI,ktoe,2001,0
biofuel,cooking,FI,ktoe,2002,0
biofuel,cooking,FI,ktoe,2003,0
biofuel,cooking,FI,ktoe,2004,0
biofuel,cooking,FI,ktoe,2005,0
biofuel,cooking,FI,ktoe,2006,0
biofuel,cooking,FI,ktoe,2007,0
biofuel,cooking,FI,ktoe,2008,0
biofuel,cooking,FI,ktoe,2009,0
biofuel,cooking,FI,ktoe,2010,0
biofuel,cooking,FI,ktoe,2011,0
biofuel,cooking,FI,ktoe,2012,0
biofuel,cooking,FI,ktoe,2013,0
biofuel,cooking,FI,ktoe,2014,0
biofuel,cooking,FI,ktoe,2015,0
biofuel,space_heat,FI,ktoe,2000,46.08585628
biofuel,space_heat,FI,ktoe,2001,52.9754534
biofuel,space_heat,FI,ktoe,2002,54.71831845
biofuel,space_heat,FI,ktoe,2003,55.52746378
biofuel,space_heat,FI,ktoe,2004,55.01437625
biofuel,space_heat,FI,ktoe,2005,54.97244516
biofuel,space_heat,FI,ktoe,2006,56.91797878
biofuel,space_heat,FI,ktoe,2007,56.56162379
biofuel,space_heat,FI,ktoe,2008,56.90426318
biofuel,space_heat,FI,ktoe,2009,64.38414166
biofuel,space_heat,FI,ktoe,2010,72.18326
biofuel,space_heat,FI,ktoe,2011,61.46844208
biofuel,space_heat,FI,ktoe,2012,69.20868337
biofuel,space_heat,FI,ktoe,2013,64.32783597
biofuel,space_heat,FI,ktoe,2014,65.17054503
biofuel,space_heat,FI,ktoe,2015,58.97345544
biofuel,water_heat,FI,ktoe,2000,6.102211908
biofuel,water_heat,FI,ktoe,2001,6.438906596
biofuel,water_heat,FI,ktoe,2002,6.577241547
biofuel,water_heat,FI,ktoe,2003,6.573576225
biofuel,water_heat,FI,ktoe,2004,6.684583754
biofuel,water_heat,FI,ktoe,2005,6.698101014
biofuel,water_heat,FI,ktoe,2006,6.883091223
biofuel,water_heat,FI,ktoe,2007,6.960516212
biofuel,water_heat,FI,ktoe,2008,6.977576816
biofuel,water_heat,FI,ktoe,2009,7.015478339
biofuel,water_heat,FI,ktoe,2010,7.18476288
biofuel,water_heat,FI,ktoe,2011,7.247858419
biofuel,water_heat,FI,ktoe,2012,7.269692457
biofuel,water_heat,FI,ktoe,2013,7.182912723
biofuel,water_heat,FI,ktoe,2014,7.080612413
biofuel,water_heat,FI,ktoe,2015,6.996388573
electricity,cooking,FI,ktoe,2000,206.4840879
electricity,cooking,FI,ktoe,2001,208.9934794
electricity,cooking,FI,ktoe,2002,210.3387671
electricity,cooking,FI,ktoe,2003,211.4628857
electricity,cooking,FI,ktoe,2004,213.6996254
electricity,cooking,FI,ktoe,2005,216.7426848
electricity,cooking,FI,ktoe,2006,218.668419
electricity,cooking,FI,ktoe,2007,221.1614509
electricity,cooking,FI,ktoe,2008,223.1447265
electricity,cooking,FI,ktoe,2009,224.7568144
electricity,cooking,FI,ktoe,2010,225.7898736
electricity,cooking,FI,ktoe,2011,226.6813304
electricity,cooking,FI,ktoe,2012,227.4987779
electricity,cooking,FI,ktoe,2013,231.3030401
electricity,cooking,FI,ktoe,2014,231.7029031
electricity,cooking,FI,ktoe,2015,237.7783595
electricity,end_use_electricity,FI,ktoe,2000,516.8790759
electricity,end_use_electricity,FI,ktoe,2001,530.8061116
electricity,end_use_electricity,FI,ktoe,2002,542.861803
electricity,end_use_electricity,FI,ktoe,2003,552.7000104
electricity,end_use_electricity,FI,ktoe,2004,565.1116173
electricity,end_use_electricity,FI,ktoe,2005,582.8172773
electricity,end_use_electricity,FI,ktoe,2006,601.4451957
electricity,end_use_electricity,FI,ktoe,2007,620.5066019
electricity,end_use_electricity,FI,ktoe,2008,632.4508289
electricity,end_use_electricity,FI,ktoe,2009,639.805896
electricity,end_use_electricity,FI,ktoe,2010,646.4452659
electricity,end_use_electricity,FI,ktoe,2011,648.5657976
electricity,end_use_electricity,FI,ktoe,2012,648.0938328
electricity,end_use_electricity,FI,ktoe,2013,647.1353266
electricity,end_use_electricity,FI,ktoe,2014,645.3083625
electricity,end_use_electricity,FI,ktoe,2015,641.6382925
electricity,space_heat,FI,ktoe,2000,334.975443
electricity,space_heat,FI,ktoe,2001,392.945437
electricity,space_heat,FI,ktoe,2002,424.1188356
electricity,space_heat,FI,ktoe,2003,416.9261942
electricity,space_heat,FI,ktoe,2004,443.2869386
electricity,space_heat,FI,ktoe,2005,451.5071992
electricity,space_heat,FI,ktoe,2006,467.412809
electricity,space_heat,FI,ktoe,2007,473.8158248
electricity,space_heat,FI,ktoe,2008,488.8358726
electricity,space_heat,FI,ktoe,2009,539.9162504
electricity,space_heat,FI,ktoe,2010,581.933771
electricity,space_heat,FI,ktoe,2011,526.5119229
electricity,space_heat,FI,ktoe,2012,575.9742615
electricity,space_heat,FI,ktoe,2013,540.663817
electricity,space_heat,FI,ktoe,2014,536.4128646
electricity,space_heat,FI,ktoe,2015,528.2087271
electricity,water_heat,FI,ktoe,2000,84.06436458
electricity,water_heat,FI,ktoe,2001,82.22788006
electricity,water_heat,FI,ktoe,2002,81.95139773
electricity,water_heat,FI,ktoe,2003,80.55526214
electricity,water_heat,FI,ktoe,2004,82.46086826
electricity,water_heat,FI,ktoe,2005,83.6392144
electricity,water_heat,FI,ktoe,2006,82.74125386
electricity,water_heat,FI,ktoe,2007,77.42591333
electricity,water_heat,FI,ktoe,2008,78.50960846
electricity,water_heat,FI,ktoe,2009,79.01195628
electricity,water_heat,FI,ktoe,2010,80.25730112
electricity,water_heat,FI,ktoe,2011,82.51239605
electricity,water_heat,FI,ktoe,2012,83.71982882
electricity,water_heat,FI,ktoe,2013,85.89574069
electricity,water_heat,FI,ktoe,2014,87.53622677
electricity,water_heat,FI,ktoe,2015,91.08685471
gas,cooking,FI,ktoe,2000,4.85483139
gas,cooking,FI,ktoe,2001,4.862711435
gas,cooking,FI,ktoe,2002,4.980410584
gas,cooking,FI,ktoe,2003,5.073067737
gas,cooking,FI,ktoe,2004,5.198932453
gas,cooking,FI,ktoe,2005,5.238952962
gas,cooking,FI,ktoe,2006,5.233927118
gas,cooking,FI,ktoe,2007,5.189575934
gas,cooking,FI,ktoe,2008,5.13847854
gas,cooking,FI,ktoe,2009,4.806099211
gas,cooking,FI,ktoe,2010,4.522168032
gas,cooking,FI,ktoe,2011,4.17886551
gas,cooking,FI,ktoe,2012,4.075203596
gas,cooking,FI,ktoe,2013,4.048590754
gas,cooking,FI,ktoe,2014,3.854775678
gas,cooking,FI,ktoe,2015,3.725595451
gas,end_use_electricity,FI,ktoe,2000,0
gas,end_use_electricity,FI,ktoe,2001,0
gas,end_use_electricity,FI,ktoe,2002,0
gas,end_use_electricity,FI,ktoe,2003,0
gas,end_use_electricity,FI,ktoe,2004,0
gas,end_use_electricity,FI,ktoe,2005,0
gas,end_use_electricity,FI,ktoe,2006,0
gas,end_use_electricity,FI,ktoe,2007,0
gas,end_use_electricity,FI,ktoe,2008,0
gas,end_use_electricity,FI,ktoe,2009,0
gas,end_use_electricity,FI,ktoe,2010,0
gas,end_use_electricity,FI,ktoe,2011,0
gas,end_use_electricity,FI,ktoe,2012,0
gas,end_use_electricity,FI,ktoe,2013,0
gas,end_use_electricity,FI,ktoe,2014,0
gas,end_use_electricity,FI,ktoe,2015,0
gas,space_heat,FI,ktoe,2000,27.92949626
gas,space_heat,FI,ktoe,2001,26.63999814
gas,space_heat,FI,ktoe,2002,31.21269603
gas,space_heat,FI,ktoe,2003,31.86518868
gas,space_heat,FI,ktoe,2004,35.14689507
gas,space_heat,FI,ktoe,2005,34.51846207
gas,space_heat,FI,ktoe,2006,32.47594081
gas,space_heat,FI,ktoe,2007,31.39343996
gas,space_heat,FI,ktoe,2008,30.44292914
gas,space_heat,FI,ktoe,2009,30.30890649
gas,space_heat,FI,ktoe,2010,33.50932236
gas,space_heat,FI,ktoe,2011,43.73163416
gas,space_heat,FI,ktoe,2012,48.11674754
gas,space_heat,FI,ktoe,2013,42.09999141
gas,space_heat,FI,ktoe,2014,38.00333524
gas,space_heat,FI,ktoe,2015,33.3897144
gas,water_heat,FI,ktoe,2000,3.605737097
gas,water_heat,FI,ktoe,2001,3.601520426
gas,water_heat,FI,ktoe,2002,3.630203384
gas,water_heat,FI,ktoe,2003,3.658303587
gas,water_heat,FI,ktoe,2004,3.751282476
gas,water_heat,FI,ktoe,2005,3.785269332
gas,water_heat,FI,ktoe,2006,3.593722073
gas,water_heat,FI,ktoe,2007,3.542414107
gas,water_heat,FI,ktoe,2008,3.485682324
gas,water_heat,FI,ktoe,2009,3.330194303
gas,water_heat,FI,ktoe,2010,3.144540539
gas,water_heat,FI,ktoe,2011,3.072155434
gas,water_heat,FI,ktoe,2012,2.981410245
gas,water_heat,FI,ktoe,2013,2.886832075
gas,water_heat,FI,ktoe,2014,2.793945628
gas,water_heat,FI,ktoe,2015,2.700170759
heat,space_heat,FI,ktoe,2000,665.6166008
heat,space_heat,FI,ktoe,2001,768.5469379
heat,space_heat,FI,ktoe,2002,796.4913473
heat,space_heat,FI,ktoe,2003,811.5112474
heat,space_heat,FI,ktoe,2004,789.3945843
heat,space_heat,FI,ktoe,2005,774.3230261
heat,space_heat,FI,ktoe,2006,797.6860568
heat,space_heat,FI,ktoe,2007,909.9505749
heat,space_heat,FI,ktoe,2008,903.2322309
heat,space_heat,FI,ktoe,2009,1055.227532
heat,space_heat,FI,ktoe,2010,1127.053038
heat,space_heat,FI,ktoe,2011,920.4150035
heat,space_heat,FI,ktoe,2012,1015.451514
heat,space_heat,FI,ktoe,2013,952.6776186
heat,space_heat,FI,ktoe,2014,1034.019158
heat,space_heat,FI,ktoe,2015,910.2180901
heat,water_heat,FI,ktoe,2000,84.38590143
heat,water_heat,FI,ktoe,2001,87.14915206
heat,water_heat,FI,ktoe,2002,87.80627266
heat,water_heat,FI,ktoe,2003,89.74880257
heat,water_heat,FI,ktoe,2004,89.50494565
heat,water_heat,FI,ktoe,2005,89.73081719
heat,water_heat,FI,ktoe,2006,92.62138317
heat,water_heat,FI,ktoe,2007,100.5624851
heat,water_heat,FI,ktoe,2008,100.7436891
heat,water_heat,FI,ktoe,2009,101.1972882
heat,water_heat,FI,ktoe,2010,100.6864613
heat,water_heat,FI,ktoe,2011,100.3198772
heat,water_heat,FI,ktoe,2012,100.2635778
heat,water_heat,FI,ktoe,2013,100.3988483
heat,water_heat,FI,ktoe,2014,100.4512611
heat,water_heat,FI,ktoe,2015,100.3232665
oil,cooking,FI,ktoe,2000,0
oil,cooking,FI,ktoe,2001,0
oil,cooking,FI,ktoe,2002,0
oil,cooking,FI,ktoe,2003,0
oil,cooking,FI,ktoe,2004,0
oil,cooking,FI,ktoe,2005,0
oil,cooking,FI,ktoe,2006,0
oil,cooking,FI,ktoe,2007,0
oil,cooking,FI,ktoe,2008,0
oil,cooking,FI,ktoe,2009,0
oil,cooking,FI,ktoe,2010,0
oil,cooking,FI,ktoe,2011,0
oil,cooking,FI,ktoe,2012,0
oil,cooking,FI,ktoe,2013,0
oil,cooking,FI,ktoe,2014,0
oil,cooking,FI,ktoe,2015,0
oil,space_heat,FI,ktoe,2000,319.6379788
oil,space_heat,FI,ktoe,2001,332.4024277
oil,space_heat,FI,ktoe,2002,324.2919046
oil,space_heat,FI,ktoe,2003,317.6674185
oil,space_heat,FI,ktoe,2004,306.6619889
oil,space_heat,FI,ktoe,2005,289.4249752
oil,space_heat,FI,ktoe,2006,285.6511076
oil,space_heat,FI,ktoe,2007,271.431572
oil,space_heat,FI,ktoe,2008,218.3206805
oil,space_heat,FI,ktoe,2009,243.6242141
oil,space_heat,FI,ktoe,2010,273.4583579
oil,space_heat,FI,ktoe,2011,227.8589102
oil,space_heat,FI,ktoe,2012,253.1277136
oil,space_heat,FI,ktoe,2013,223.4348596
oil,space_heat,FI,ktoe,2014,223.3523956
oil,space_heat,FI,ktoe,2015,203.4082205
oil,water_heat,FI,ktoe,2000,21.33917228
oil,water_heat,FI,ktoe,2001,21.6303223
oil,water_heat,FI,ktoe,2002,22.53151539
oil,water_heat,FI,ktoe,2003,22.94923145
oil,water_heat,FI,ktoe,2004,23.14033113
oil,water_heat,FI,ktoe,2005,23.08334888
oil,water_heat,FI,ktoe,2006,23.57278236
oil,water_heat,FI,ktoe,2007,23.59960799
oil,water_heat,FI,ktoe,2008,23.5956695
oil,water_heat,FI,ktoe,2009,23.67502585
oil,water_heat,FI,ktoe,2010,24.09390797
oil,water_heat,FI,ktoe,2011,24.10549715
oil,water_heat,FI,ktoe,2012,23.67811451
oil,water_heat,FI,ktoe,2013,23.22117424
oil,water_heat,FI,ktoe,2014,22.27839442
oil,water_heat,FI,ktoe,2015,21.82803244
renewable_heat,space_heat,FI,ktoe,2000,0
renewable_heat,space_heat,FI,ktoe,2001,0
renewable_heat,space_heat,FI,ktoe,2002,0
renewable_heat,space_heat,FI,ktoe,2003,0
renewable_heat,space_heat,FI,ktoe,2004,0
renewable_heat,space_heat,FI,ktoe,2005,0
renewable_heat,space_heat,FI,ktoe,2006,0
renewable_heat,space_heat,FI,ktoe,2007,0
renewable_heat,space_heat,FI,ktoe,2008,0
renewable_heat,space_heat,FI,ktoe,2009,0
renewable_heat,space_heat,FI,ktoe,2010,0
renewable_heat,space_heat,FI,ktoe,2011,0
renewable_heat,space_heat,FI,ktoe,2012,0
renewable_heat,space_heat,FI,ktoe,2013,0
renewable_heat,space_heat,FI,ktoe,2014,0
renewable_heat,space_heat,FI,ktoe,2015,0
renewable_heat,water_heat,FI,ktoe,2000,0
renewable_heat,water_heat,FI,ktoe,2001,0
renewable_heat,water_heat,FI,ktoe,2002,0
renewable_heat,water_heat,FI,ktoe,2003,0
renewable_heat,water_heat,FI,ktoe,2004,0
renewable_heat,water_heat,FI,ktoe,2005,0
renewable_heat,water_heat,FI,ktoe,2006,0
renewable_heat,water_heat,FI,ktoe,2007,0
renewable_heat,water_heat,FI,ktoe,2008,0
renewable_heat,water_heat,FI,ktoe,2009,0
renewable_heat,water_heat,FI,ktoe,2010,0
renewable_heat,water_heat,FI,ktoe,2011,0
renewable_heat,water_heat,FI,ktoe,2012,0
renewable_heat,water_heat,FI,ktoe,2013,0
renewable_heat,water_heat,FI,ktoe,2014,0
renewable_heat,water_heat,FI,ktoe,2015,0
solid_fossil,space_heat,FI,ktoe,2000,1.958631988
solid_fossil,space_heat,FI,ktoe,2001,1.99532
solid_fossil,space_heat,FI,ktoe,2002,2.00013
solid_fossil,space_heat,FI,ktoe,2003,1.99999
solid_fossil,space_heat,FI,ktoe,2004,1.89982
solid_fossil,space_heat,FI,ktoe,2005,1.864121312
solid_fossil,space_heat,FI,ktoe,2006,1.99939
solid_fossil,space_heat,FI,ktoe,2007,1.69969
solid_fossil,space_heat,FI,ktoe,2008,2.10024
solid_fossil,space_heat,FI,ktoe,2009,2.4005
solid_fossil,space_heat,FI,ktoe,2010,2.651508905
solid_fossil,space_heat,FI,ktoe,2011,2.1496451
solid_fossil,space_heat,FI,ktoe,2012,2.530788868
solid_fossil,space_heat,FI,ktoe,2013,2.294623667
solid_fossil,space_heat,FI,ktoe,2014,2.388362353
solid_fossil,space_heat,FI,ktoe,2015,2.150779599
solid_fossil,water_heat,FI,ktoe,2000,0
solid_fossil,water_heat,FI,ktoe,2001,0
solid_fossil,water_heat,FI,ktoe,2002,0
solid_fossil,water_heat,FI,ktoe,2003,0
solid_fossil,water_heat,FI,ktoe,2004,0
solid_fossil,water_heat,FI,ktoe,2005,0
solid_fossil,water_heat,FI,ktoe,2006,0
solid_fossil,water_heat,FI,ktoe,2007,0
solid_fossil,water_heat,FI,ktoe,2008,0
solid_fossil,water_heat,FI,ktoe,2009,0
solid_fossil,water_heat,FI,ktoe,2010,0
solid_fossil,water_heat,FI,ktoe,2011,0
solid_fossil,water_heat,FI,ktoe,2012,0
solid_fossil,water_heat,FI,ktoe,2013,0
solid_fossil,water_heat,FI,ktoe,2014,0
solid_fossil,water_heat,FI,ktoe,2015,0
biofuel,cooking,BE,ktoe,2000,0
biofuel,cooking,BE,ktoe,2001,0
biofuel,cooking,BE,ktoe,2002,0
biofuel,cooking,BE,ktoe,2003,0
biofuel,cooking,BE,ktoe,2004,0
biofuel,cooking,BE,ktoe,2005,0
biofuel,cooking,BE,ktoe,2006,0
biofuel,cooking,BE,ktoe,2007,0
biofuel,cooking,BE,ktoe,2008,0.70962
biofuel,cooking,BE,ktoe,2009,0.70013
biofuel,cooking,BE,ktoe,2010,0.695287134
biofuel,cooking,BE,ktoe,2011,0.6952845
biofuel,cooking,BE,ktoe,2012,0.695640354
biofuel,cooking,BE,ktoe,2013,0.695251957
biofuel,cooking,BE,ktoe,2014,0.695285165
biofuel,cooking,BE,ktoe,2015,0.695286379
biofuel,space_heat,BE,ktoe,2000,0
biofuel,space_heat,BE,ktoe,2001,0
biofuel,space_heat,BE,ktoe,2002,0
biofuel,space_heat,BE,ktoe,2003,0
biofuel,space_heat,BE,ktoe,2004,4.09701
biofuel,space_heat,BE,ktoe,2005,5.182963759
biofuel,space_heat,BE,ktoe,2006,5.10397
biofuel,space_heat,BE,ktoe,2007,5.30015
biofuel,space_heat,BE,ktoe,2008,2.23418
biofuel,space_heat,BE,ktoe,2009,1.40025
biofuel,space_heat,BE,ktoe,2010,3.654340441
biofuel,space_heat,BE,ktoe,2011,4.251445623
biofuel,space_heat,BE,ktoe,2012,18.8072199
biofuel,space_heat,BE,ktoe,2013,19.34549406
biofuel,space_heat,BE,ktoe,2014,17.62643815
biofuel,space_heat,BE,ktoe,2015,17.07673115
biofuel,water_heat,BE,ktoe,2000,0
biofuel,water_heat,BE,ktoe,2001,0
biofuel,water_heat,BE,ktoe,2002,0
biofuel,water_heat,BE,ktoe,2003,0
biofuel,water_heat,BE,ktoe,2004,0
biofuel,water_heat,BE,ktoe,2005,0
biofuel,water_heat,BE,ktoe,2006,0
biofuel,water_heat,BE,ktoe,2007,0
biofuel,water_heat,BE,ktoe,2008,0
biofuel,water_heat,BE,ktoe,2009,0
biofuel,water_heat,BE,ktoe,2010,0
biofuel,water_heat,BE,ktoe,2011,0
